steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
580000	5800	4982.930697441101	0.0	0.0	0.0	0.0	0.0	52.769342503108085	0.0070234803088997065	0.0027589723223354666	-0.021420374549925326
590000	5900	5069.382627248764	0.0	0.0	0.0	0.0	0.0	28.408357788428663	0.015691479773248376	0.550076638162136	-0.6311561492644251
600000	6000	5155.586658716202	0.0	0.0	0.0	0.0	0.0	46.12828161416575	0.009049190551619176	0.005565910475561395	-0.07029568206518888
610000	6100	5241.727431058884	0.0	0.0	0.0	0.0	0.0	53.37945437850803	0.0059502024010105285	0.0016883745684754103	-0.020959706539288164
620000	6200	5327.758053302765	0.0	0.0	0.0	0.0	0.0	52.774619476765395	0.006723673502662166	0.42731953248381616	0.03629998349584639
630000	6300	5413.367787599564	0.0	0.0	0.0	0.0	0.0	52.93036128164455	0.0031876256791377386	0.0010323172619973774	-0.019247431488474832
640000	6400	5500.09193277359	0.0	0.0	0.0	0.0	0.0	53.23009630246833	0.004307709673004553	0.001081126368517289	-0.006545802788459696
650000	6500	5586.011461257935	0.0	0.0	0.0	0.0	0.0	52.31620319994167	0.011964333901257618	0.0052663317680708135	-0.03945095534436405
660000	6600	5672.136595010757	0.0	0.0	0.0	0.0	0.0	52.88912792702019	0.004137805555361474	0.0009433809519396164	-0.006861505303531885
670000	6700	5758.368628740311	0.0	0.0	0.0	0.0	0.0	52.71111278004944	0.007686914721139516	0.0012382961364346557	0.01201624603709206
680000	6800	5844.660147428513	0.0	0.0	0.0	0.0	0.0	52.51951348875463	0.00588509641745469	0.0007286966293759178	-0.008828345901565626
690000	6900	5931.038045167923	0.0	0.0	0.0	0.0	0.0	52.97313812884316	0.010166270506584687	0.005081731061800383	0.04411835995037108
700000	7000	6017.500300645828	0.0	0.0	0.0	0.0	0.0	52.26599355699122	0.007354752400189298	0.002461077186599141	-0.01996084025246091
710000	7100	6103.774474859238	0.0	0.0	0.0	0.0	0.0	51.758167110562326	0.008423324109690775	0.0015861935836437623	-0.02497387850366067
720000	7200	6190.312916755676	0.0	0.0	0.0	0.0	0.0	51.30543631966785	0.014746837334056885	0.22806676960550248	0.11198700737208128
730000	7300	6276.252139568329	0.0	0.0	0.0	0.0	0.0	51.56808593143523	0.00575938641195248	0.025878607796184953	0.07357985591283069
740000	7400	6361.779082298279	0.0	0.0	0.0	0.0	0.0	51.12726813791692	0.008987789014310183	0.0012087759221321903	-0.010349426666507497
750000	7500	6447.407565355301	0.0	0.0	0.0	0.0	0.0	50.644673168867826	0.010099417636778858	0.0021684018964879216	-0.011491703679785132
760000	7600	6532.571107149124	0.0	0.0	0.0	0.0	0.0	50.54618061229586	0.009736131538842603	0.0008393669828365091	-0.0171596331812907
770000	7700	6617.8149766922	0.0	0.0	0.0	0.0	0.0	50.54647313848138	0.013961094033845952	0.0011180421782773918	-0.015073968222131952
780000	7800	6702.772491693497	0.0	0.0	0.0	0.0	0.0	50.3086557212472	0.009795185878024028	0.044011206381837836	0.02955267298500985
790000	7900	6787.645568370819	0.0	0.0	0.0	0.0	0.0	49.98526374462247	0.014059170366223457	0.003133007354917936	-0.014832200554665179
800000	8000	6873.285903453827	0.0	0.0	0.0	0.0	0.0	49.80481732776761	0.013402951011341037	0.10987177015980705	0.04147303353995085
810000	8100	6958.065852880478	0.0	0.0	0.0	0.0	0.0	48.342114355012775	0.01602374445272473	0.04781125154811889	-0.23865033883601428
820000	8200	7042.955997943878	0.0	0.0	0.0	0.0	0.0	48.769044272184374	0.0063698748037056595	0.0013848731367033906	-0.029903766391798856
830000	8300	7127.715047359467	0.0	0.0	0.0	0.0	0.0	48.99710612359643	0.009313119161928259	0.003996729856007733	0.012520898301154375
840000	8400	7212.241808652878	0.0	0.0	0.0	0.0	0.0	48.91573702800274	0.014599603827145511	0.0015498613571980969	-0.0017833430634345859
850000	8500	7296.712950468063	0.0	0.0	0.0	0.0	0.0	48.38896632932872	0.01273843691264535	0.009996731037972495	-0.08724033136852086
860000	8600	7381.2211174964905	0.0	0.0	0.0	0.0	0.0	48.17682246083021	0.017164060811138332	0.12182295344420709	0.006810560207813978
870000	8700	7465.588522911072	0.0	0.0	0.0	0.0	0.0	47.353414944380525	0.012931556860506774	0.021778608390595765	-0.11059686115011573
880000	8800	7550.776985168457	0.0	0.0	0.0	0.0	0.0	48.217341307282446	0.01530197482747112	0.0011458479313296267	-0.0026539684203453363
890000	8900	7635.369222164154	0.0	0.0	0.0	0.0	0.0	47.64338536453619	0.01596886437387605	0.09683034088520799	0.07750754121458157
900000	9000	7720.335509300232	0.0	0.0	0.0	0.0	0.0	47.61546447021887	0.017753964433273588	0.057622025215532634	0.0695130180567503
910000	9100	7805.575767040253	0.0	0.0	0.0	0.0	0.0	46.894227969065305	0.012990585963383964	0.08106919955927878	0.0020393272303044795
920000	9200	7890.480877161026	0.0	0.0	0.0	0.0	0.0	47.24313425222784	0.011185239003507054	0.002566342629143037	-0.025566739963833244
930000	9300	7976.088500499725	0.0	0.0	0.0	0.0	0.0	46.8448407371603	0.014198463037052852	0.29961310619313736	0.1390866831270978
940000	9400	8062.214734792709	0.0	0.0	0.0	0.0	0.0	47.06701644153148	0.015115737853869103	0.08858345172484405	0.057614343725144866
950000	9500	8148.547256231308	0.0	0.0	0.0	0.0	0.0	45.55631707117706	0.014200141117903166	0.05589647154789418	0.12244393742643296
960000	9600	8235.759272813797	0.0	0.0	0.0	0.0	0.0	46.49123809984699	0.011811018791727823	0.0012739401671569795	-0.00898187277955003
970000	9700	8322.16161108017	0.0	0.0	0.0	0.0	0.0	46.499442038118836	0.010780243603730078	0.0008938864638912492	-0.003540058296639472
980000	9800	8408.076792001724	0.0	0.0	0.0	0.0	0.0	46.52098059803993	0.011240730808424495	0.0013005073205567897	0.008743250633124262
990000	9900	8493.344019651413	0.0	0.0	0.0	0.0	0.0	45.538298281401396	0.013991312462869193	0.005057298701722175	-0.057674080007709565
1000000	10000	8577.68950343132	0.0	0.0	0.0	0.0	0.0	46.26919098603725	0.013853748289726329	0.010295642106793821	-0.06931554457172752
