steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
610048	4766	5520.435065984726	0.0	0.0	0.0	0.0	0.0	-0.4418313252974767	1.6890374495074003	123.58991287899018	0.16100824607207675	239.41101524353027	-0.024267985429614784	95040	nan
620032	4844	5611.971554756165	0.0	0.0	0.0	0.0	0.0	-0.3976783713810146	1.7069033917952452	124.28175940835476	0.1628794808224673	284.608719329834	-0.01710770243778825	96640	nan
630016	4922	5702.990495443344	0.0	0.0	0.0	0.0	0.0	-0.4272737632652279	1.7228153074942893	125.57376356601715	0.1666390647188182	248.67682037353515	-0.02211055440828204	98240	nan
640000	5000	5793.954237937927	0.0	0.0	0.0	0.0	0.0	-0.40174652548856105	1.7381300487531683	111.81523948615789	0.17445314049760874	268.4359087371826	-0.024330988880246877	99840	nan
650112	5079	5885.17809009552	0.0	0.0	0.0	0.0	0.0	-0.41181886494578795	1.7518000539497998	117.47783640795946	0.16928257664737248	259.7506330871582	-0.02443592675961554	101440	nan
660096	5157	5976.237822294235	0.0	0.0	0.0	0.0	0.0	-0.4239813771122135	1.7630883977974054	116.01508490109444	0.1682107535040933	220.57973121643067	-0.02023570779711008	103040	nan
670080	5235	6066.985919713974	0.0	0.0	0.0	0.0	0.0	-0.43440591493365355	1.7771841922621114	117.64571148562432	0.17273212147797495	185.8579588317871	-0.02614674052223563	104640	nan
680064	5313	6158.386235952377	0.0	0.0	0.0	0.0	0.0	-0.4445876894877292	1.792931781902191	125.51479760551453	0.15274197727868885	216.21778884887695	-0.020113851223140956	106240	nan
690048	5391	6239.429146051407	0.0	0.0	0.0	0.0	0.0	-0.454319993944373	1.8057829287745768	126.41402560563385	0.1720611357093162	196.5690309906006	-0.020274342708289622	107520	nan
700032	5469	6330.692231416702	0.0	0.0	0.0	0.0	0.0	-0.4601956256965641	1.8225393460249621	136.19637720513344	0.1580471129746875	331.6022666931152	-0.01940264812670648	109120	nan
710016	5547	6421.654197216034	0.0	0.0	0.0	0.0	0.0	-0.44806704279454423	1.8383173174897716	131.3560188614577	0.16059024161403795	270.2665760040283	-0.0161302706040442	110720	nan
720000	5625	6512.888046741486	0.0	0.0	0.0	0.0	0.0	-0.4739273593199905	1.8546859203198356	132.51772287201882	0.15970032668182557	251.52461288452147	-0.01999512976035476	112320	nan
730112	5704	6604.146118879318	0.0	0.0	0.0	0.0	0.0	-0.4822554094223306	1.870654922920499	139.35009522295	0.16376120188842105	158.06342025756837	-0.01607403453439474	113920	nan
740096	5782	6695.479004144669	0.0	0.0	0.0	0.0	0.0	-0.47106709819776005	1.8865577194457899	140.02624483847617	0.15825827924773944	361.1517143249512	-0.014284360241144895	115520	nan
