steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
370000	3700	5249.895256757736	0.0	0.0	0.0	0.0	0.0	0.0353134894259274	-1.0259029401540756	-28.38222117257118	0.037426369473533214	0.24076015504077078	-0.04355045661330223
380000	3800	5392.620273590088	0.0	0.0	0.0	0.0	0.0	0.035728064391762016	-0.9897059130668641	-23.13094623053074	0.01386478568798634	0.0703490548627451	0.13759091660380363
390000	3900	5535.541911840439	0.0	0.0	0.0	0.0	0.0	0.036132990274578336	-0.9464008119404316	-21.546543314620852	0.02342354171482566	0.16769990948960184	0.19976968213915824
400000	4000	5679.577819347382	0.0	0.0	0.0	0.0	0.0	0.03671833424456417	-0.8815291132628917	-19.697137370929124	0.023452668103341238	0.8289136244542896	0.41067396935075523
410000	4100	5822.0518543720245	0.0	0.0	0.0	0.0	0.0	0.036973798932507636	-0.8396211048066616	-20.341882608219983	0.026471308461485706	0.07776792688295245	-0.10686975069344044
420000	4200	5964.3588972091675	0.0	0.0	0.0	0.0	0.0	0.037006023003719746	-0.8196058676540852	-23.837563285782934	0.058772783582116975	0.6267501422762871	0.28675946064293384
430000	4300	6106.740188598633	0.0	0.0	0.0	0.0	0.0	0.03736536330450326	-0.7749488316178322	-23.69643301731348	0.034660444121901265	0.8378239868581295	-0.44868569672107694
440000	4400	6249.200352430344	0.0	0.0	0.0	0.0	0.0	0.03767893255595118	-0.7246685978770256	-20.60791020780802	0.023195547419055856	0.2477679407596588	-0.30629994094371793
450000	4500	6391.622165679932	0.0	0.0	0.0	0.0	0.0	0.03791993692237884	-0.6786996511816978	-18.8562659534812	0.026814303916157543	0.14168258629739283	-0.05474035158753395
460000	4600	6533.762825727463	0.0	0.0	0.0	0.0	0.0	0.038085478474386036	-0.6388036189675331	-19.22853680050373	0.03228340820406049	0.1582301197014749	0.17725679755210877
470000	4700	6676.44097328186	0.0	0.0	0.0	0.0	0.0	0.038223543171770874	-0.6038220250308514	-18.38935207119584	0.022495349347586513	0.1665563374105841	0.03229762766510248
480000	4800	6820.384058713913	0.0	0.0	0.0	0.0	0.0	0.0384601262146607	-0.568960611820221	-17.04396965686977	0.024473432709159155	0.359359441511333	0.18890266064554453
490000	4900	6963.045980215073	0.0	0.0	0.0	0.0	0.0	0.03854217401240021	-0.5378084407448769	-16.825929326355457	0.025282208850014292	0.06996339730685577	0.033482587784528735
500000	5000	7105.115254640579	0.0	0.0	0.0	0.0	0.0	0.03859616201091558	-0.5145898965746164	-15.11085982479155	0.020147612443885868	0.09787368803750723	-0.07033323401585222
510000	5100	7246.910112857819	0.0	0.0	0.0	0.0	0.0	0.0384977039443329	-0.4946201513111591	-15.654635323926806	0.019609206449455064	0.16816307161003352	-0.039577744994312526
520000	5200	7389.384255409241	0.0	0.0	0.0	0.0	0.0	0.0384592305617407	-0.47716508503258226	-13.648280457228422	0.019147867816951433	0.017296577119268478	-0.029225284061394633
530000	5300	7531.932286500931	0.0	0.0	0.0	0.0	0.0	0.03847798063326627	-0.4596297804415226	-11.904740352839232	0.020087693065942148	0.03885034087463282	0.006888933219015598
540000	5400	7674.755308866501	0.0	0.0	0.0	0.0	0.0	0.03848125019017607	-0.44118832767009736	-12.416808945953846	0.023615915526032937	0.05819677320308983	0.17817459162324667
550000	5500	7817.332786798477	0.0	0.0	0.0	0.0	0.0	0.038801387041807175	-0.3934678921252489	-11.988223386406899	0.020428685251130944	0.023997673435369505	-0.011723823919892311
560000	5600	7960.860673666	0.0	0.0	0.0	0.0	0.0	0.03881324346363545	-0.36691258642077446	-11.161952944383025	0.013784440893265004	0.08312369504477829	0.009900842308998108
570000	5700	8102.534993886948	0.0	0.0	0.0	0.0	0.0	0.03878686740249395	-0.3445066854059696	-10.27151512773335	0.010603060718068442	0.2097254625178175	0.1521572904009372
580000	5800	8244.026929855347	0.0	0.0	0.0	0.0	0.0	0.03870242819562554	-0.32964125102758407	-12.542116559699178	0.02239417128430655	0.0928860070090741	-0.14464127581566572
590000	5900	8384.78544330597	0.0	0.0	0.0	0.0	0.0	0.03877993400767445	-0.31332545188069344	-10.677334714904427	0.021384136120633095	0.06339510358870029	-0.10919762298464775
600000	6000	8525.712982654572	0.0	0.0	0.0	0.0	0.0	0.038824295293539764	-0.2969138974249363	-11.357391525879502	0.027793117846415867	0.17786788932979106	-0.19767873967066407
610000	6100	8666.219661712646	0.0	0.0	0.0	0.0	0.0	0.03884072754532099	-0.28440513655543326	-13.080786231517791	0.027082290405227468	0.5313236317038537	-0.07966947518289089
620000	6200	8806.964622497559	0.0	0.0	0.0	0.0	0.0	0.03881144570559263	-0.27603974093496797	-12.400770641803742	0.02184623074241913	0.17741825247183443	-0.129231121763587
630000	6300	8948.30301785469	0.0	0.0	0.0	0.0	0.0	0.03883023431897163	-0.26647898952662946	-11.255665856346488	0.026933374565118528	0.09353697411715985	-0.006863279570825398
640000	6400	9091.457494735718	0.0	0.0	0.0	0.0	0.0	0.038806643269956115	-0.26003363709151744	-11.815741290792824	0.027060088309203933	0.15059554495150224	-0.04367126926779747
650000	6500	9232.22392821312	0.0	0.0	0.0	0.0	0.0	0.038754044607281685	-0.2552039563953877	-11.404944703862071	0.023399089728238974	0.044181037535890935	0.01533348448574543
660000	6600	9372.751626491547	0.0	0.0	0.0	0.0	0.0	0.0386790046133101	-0.2521597367078066	-10.784791590198875	0.02589387187474439	0.026113752583041785	-0.0744956012442708
670000	6700	9513.762763261795	0.0	0.0	0.0	0.0	0.0	0.038672667417675256	-0.24949684105068445	-10.944740218192338	0.029722604307409653	0.05332889000419527	-0.005113626942038536
680000	6800	9654.755110025406	0.0	0.0	0.0	0.0	0.0	0.03864627780020237	-0.24578482127934695	-10.438021074742078	0.025303305153648693	0.13370724675944076	0.20312159175751732
690000	6900	9796.010309934616	0.0	0.0	0.0	0.0	0.0	0.038629379875957964	-0.2436952560469508	-10.589519296735524	0.025928591626975674	0.12734756052494048	0.16435273204464465
700000	7000	9936.805972576141	0.0	0.0	0.0	0.0	0.0	0.03866972480341792	-0.24215813475102185	-9.61753658914566	0.021081869796454406	0.0677086347201839	-0.09075627721846104
710000	7100	10077.915130853653	0.0	0.0	0.0	0.0	0.0	0.038749058566987515	-0.23752517759799957	-9.99273777924478	0.02555411131903595	0.36789723319001494	-0.011819202154874801
720000	7200	10219.780230045319	0.0	0.0	0.0	0.0	0.0	0.0387617884837091	-0.23344117204099893	-9.143081009104847	0.016843320964586416	0.06232474304269999	-0.018218019753694536
730000	7300	10362.432061433792	0.0	0.0	0.0	0.0	0.0	0.0387958229072392	-0.23038937759399414	-9.202044320061804	0.020387620746934766	0.035278224069625136	0.021715590655803682
740000	7400	10505.484474182129	0.0	0.0	0.0	0.0	0.0	0.03884915332868695	-0.22461054184287788	-9.274564725756646	0.019399773575779152	0.03175904700299725	0.10902698395773769
750000	7500	10648.800749540329	0.0	0.0	0.0	0.0	0.0	0.03890098105370998	-0.2172039578333497	-9.44486533163488	0.019757373445996065	0.07788960974663496	-0.18326684951782227
760000	7600	10791.196757793427	0.0	0.0	0.0	0.0	0.0	0.0389233653023839	-0.21276376056671142	-9.179070043981076	0.022414886010924177	0.07519973387010395	-0.06334985874593257
770000	7700	10933.991754293442	0.0	0.0	0.0	0.0	0.0	0.03898915701732039	-0.2064770322367549	-8.926404642179609	0.018698036931647927	0.03749062058981508	0.08245406001107768
780000	7800	11076.157433986664	0.0	0.0	0.0	0.0	0.0	0.039034282393753526	-0.20112881449609996	-8.920501034855842	0.021990953381100638	0.1981390815321356	0.17402794597437604
790000	7900	11218.087539672852	0.0	0.0	0.0	0.0	0.0	0.039064587611705066	-0.1971471473351121	-9.351404581859708	0.02213550593373727	0.25845048038288954	0.10782172352075577
800000	8000	11361.790718317032	0.0	0.0	0.0	0.0	0.0	0.03909108994156122	-0.1933772401213646	-9.401716662839055	0.028634767679444634	0.2734907047264278	0.09618756917770951
810000	8100	11503.04229259491	0.0	0.0	0.0	0.0	0.0	0.039141148637980225	-0.1902844271287322	-9.25176988877356	0.02093957988560502	0.09519490887410939	-0.06896408017724752
820000	8200	11646.39677119255	0.0	0.0	0.0	0.0	0.0	0.03913483575731516	-0.18724643846601247	-9.590435750976205	0.02550340453235478	0.24082703962922097	-0.31770944728516043
830000	8300	11789.337227344513	0.0	0.0	0.0	0.0	0.0	0.03910533732175827	-0.18498582850396633	-8.651136176675559	0.022277833114539167	0.0874226020136848	-0.10091710716485977
840000	8400	11932.028570890427	0.0	0.0	0.0	0.0	0.0	0.03908151808008552	-0.1832472964823246	-8.341186461731791	0.017699854897708377	0.02236898650182411	0.05486314581241459
850000	8500	12071.87377691269	0.0	0.0	0.0	0.0	0.0	0.03905354185029864	-0.1815977167263627	-8.236230216413736	0.017307302667656604	0.023083481295034288	0.02745926957577467
860000	8600	12212.489061832428	0.0	0.0	0.0	0.0	0.0	0.0390298349224031	-0.17998764979839324	-9.007371023774146	0.020006345903874824	0.3230861684307456	0.05101561354473233
870000	8700	12353.330085754395	0.0	0.0	0.0	0.0	0.0	0.039024919547140595	-0.17801843513548374	-9.218451478660107	0.0227499399163685	0.31964355643838643	0.04932677790522575
880000	8800	12495.848800420761	0.0	0.0	0.0	0.0	0.0	0.03902523414045572	-0.17631927367299796	-8.37400047171116	0.018388323666125098	0.3540650662407279	0.16163442276418208
890000	8900	12636.592058420181	0.0	0.0	0.0	0.0	0.0	0.03901967469230294	-0.17425324873626233	-8.44716074295342	0.017832599066630372	0.03745878885267302	-0.12059032818418927
900000	9000	12777.501031160355	0.0	0.0	0.0	0.0	0.0	0.03901548437029123	-0.17300233352929353	-7.9452200183570385	0.016276303298744358	0.02295650969725102	0.08393879130482673
910000	9100	12918.692495822906	0.0	0.0	0.0	0.0	0.0	0.039007799163460734	-0.17224736290425063	-9.172250688523054	0.0187301341369173	0.2740662756562233	-0.40421724662184716
920000	9200	13059.316723108292	0.0	0.0	0.0	0.0	0.0	0.039018084928393364	-0.17013980447500945	-7.873936761438847	0.01874682814844949	0.06827374908141792	-0.03963275020825677
930000	9300	13200.508632421494	0.0	0.0	0.0	0.0	0.0	0.03903581651672721	-0.16818139281868935	-7.664111770272255	0.017647495101358605	0.047395999636501075	0.07472504310542717
940000	9400	13341.998335123062	0.0	0.0	0.0	0.0	0.0	0.03903748765587807	-0.16568802814185618	-8.227619691938163	0.024954336719628677	0.34107553797774015	0.15178478382527827
950000	9500	13483.587750673294	0.0	0.0	0.0	0.0	0.0	0.03904171572625637	-0.16327517485618592	-7.767299345135688	0.01957124957896987	0.06215159562882036	-0.019209440113045276
960000	9600	13626.46581029892	0.0	0.0	0.0	0.0	0.0	0.03904779299348593	-0.1619851473160088	-8.02928995475173	0.020263939183567645	0.11761449352372438	-0.07301031455630437
970000	9700	13768.292900562286	0.0	0.0	0.0	0.0	0.0	0.0390472230091691	-0.1600181349478662	-7.686047895416618	0.01968142559708736	0.028579303305596115	0.009740748256444932
980000	9800	13909.72997546196	0.0	0.0	0.0	0.0	0.0	0.039046199817210435	-0.15914390904456377	-7.814726423531771	0.0199814228223517	0.020389139541657643	-0.06037371212616563
990000	9900	14051.663255691528	0.0	0.0	0.0	0.0	0.0	0.039043012656271456	-0.15824070041626692	-7.882741883277893	0.01956032029284632	0.06164811061229557	-0.16472740676254033
1000000	10000	14192.95174407959	0.0	0.0	0.0	0.0	0.0	0.03904070765152574	-0.1573311043307185	-7.752552032291889	0.01933754904334431	0.03494923930615187	-0.004170476645231247
