steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
10240	20	-0.9921144350187387	-0.45108645036816597	-16.383635890245436	0.6531070178747177	4.2954994070529935	-0.07054750377312302	1280
20480	40	-4.812865998639725	-2.3631701186299323	-93.36362860488892	0.5978482342809439	376.9378388214111	-0.06097227962687612	3200
30720	60	-3.3293925181031225	-2.8590700424143245	-160.75457147979736	0.3609016975536942	797.8443304443359	-0.05686414549127221	4480
40960	80	0.012474111332492611	-2.51736519113183	-144.8807707977295	0.24174163051042705	463.91811096191407	-0.028916195947676897	6400
51200	100	-0.06439237549772951	-2.2760850520183644	-178.74251587677003	0.25852243869239466	616.2978009033203	-0.018383578173816206	7680
61440	120	-7.545207384834066	-3.02226350158453	-366.1042679595947	0.4734204815886915	4618.11400390625	-0.03520644527859986	9600
71680	140	-17.845741130638867	-5.723549147300861	-244.834784866333	0.021413557148043764	24387.5121875	-0.043370475294068456	10880
81920	160	-3.5097469508762007	-6.550419883802533	-797.2998058013916	0.27356115286197746	19559.688186035157	-0.06550367512740195	12800
92160	180	0.8103423364941263	-6.116813902489164	-149.53347191619872	0.0005151866942556182	435.14419578552247	0.00029259450733661654	14080
102400	200	-0.6752844127546996	-5.534623545706272	-128.10747968292236	5.319490641977875e-05	216.05098621368407	-0.009134391359984874	16000
112640	220	-1.4198981078809594	-5.15843367162678	-77.25857266235352	0.0002806765354831634	92.28025356292724	0.004242908526211977	17280
122880	240	-2.3502424397878348	-4.608930037915707	-32.16360502243042	5.746033017895499e-07	10.839396631717682	-0.002248513754457235	19200
133120	260	-2.770250547588337	-4.257634688634425	-430.5779806137085	0.46646766613284124	109.24505386352538	-0.02207791485823691	20480
143360	280	-2.671771261139773	-4.655705115199089	-512.7342270507812	0.41742929895641284	6069.488236083985	-0.05493527373299003	22400
153600	300	-2.0236669368906877	-4.7580660005679	-510.7097164001465	0.37036178331659175	4872.60619140625	-0.04286631919443607	23680
163840	320	-1.809296435836237	-4.811221054568887	-486.6798208007813	0.357478459068574	4294.349310302734	-0.05281427871435881	25600
174080	340	-2.152290629627183	-4.840722144004845	-456.4678889770508	0.3274548052040627	3756.0518969726563	-0.0432073050737381	26880
184320	360	-1.8722391423275695	-4.825671093000306	-380.0449122924805	0.23245344207178278	4250.999464111328	-0.06044243352487683	28800
194560	380	-1.9430308934188214	-4.809005750303573	-150.8460243988037	0.013000950572244619	1256.4969166564942	-0.03215597998350859	30080
204800	400	-5.039354666234925	-4.970699551403523	-550.7150751342773	0.2844747289638315	15276.43563720703	-0.06257585885934532	32000
215040	420	-4.514442260526586	-5.09151260010325	-723.8244707717896	0.2932785068799562	5299.4902737426755	-0.05055463776923716	33280
225280	440	-3.7760786933982744	-5.071920865503224	-776.4301272773743	0.30019800120913614	7025.333978881836	-0.036517254123464224	35200
235520	460	-4.3800884263776245	-5.040299639628644	-51.87099786567688	9.484033640692886e-05	11637.375167236329	-0.04232348351739347	36480
245760	480	-3.590067828490399	-4.826080415491015	-26.893568076208233	6.185389691725107e-05	4875.14970336914	-0.02416573860216886	38400
256000	500	-3.398447472584434	-4.647985712024233	26.48741427746415	2.704510678869759e-06	41.08765459060669	-0.0005838513001799584	39680
266240	520	-3.6774089523451403	-4.358454469390787	61.30548823881149	5.7007996648208466e-05	139.82964268684387	0.00926485083065927	41600
276480	540	-3.866333573157899	-4.155164060168969	131.17445363616943	1.318092382844264e-07	297.16135688781736	-0.004487954955548048	42880
286720	560	-4.154468111305498	-3.8396459407838326	177.33983786010742	2.3121105002052754e-08	650.2009780883789	-0.0022429463267326353	44800
296960	580	-4.314887352311052	-3.6253701745170273	245.716189163208	1.2902367600478397e-05	972.8010707855225	0.0010529228299856186	46080
307200	600	-4.630111262639053	-3.3028070925424498	288.47290145874024	0.0011768291239030234	1483.3148921966554	-0.0030530299246311187	48000
317440	620	-4.923454051856883	-3.087035541289619	573.9174485168458	0.5166258167121559	1881.003843536377	0.002706658523529768	49280
327680	640	-5.010370108065195	-2.8060588150052355	359.55832025146486	0.000465889522236402	2141.77372467041	0.006471411846578121	51200
337920	660	-7.525017859352753	-2.7284652458776426	361.8829292602539	0.00012705858953725762	1775.6505085754395	-0.0652853617630899	52480
348160	680	-6.063161304952577	-2.5063388683120995	359.4100408630371	6.079100006917499e-05	2353.5168450927736	-0.04633107676170766	54400
358400	700	-6.240917800074444	-2.3664548286375986	377.77749559021	5.8449252731795e-05	2783.5534701538086	-0.05348101477138698	55680
368640	720	-5.863458274461329	-2.111494003298382	398.7878450317383	0.00024333270894895493	2686.798439331055	-0.0028410018607974053	57600
378880	740	-6.4318256816715005	-1.9514047709779572	437.6024097900391	4.441459206956598e-06	3019.8572891235353	-0.029656156413257122	58880
