steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
10240	20	0.29224731773138046	-2.418977729976177	-77.04944968032837	0.6539387003183365	120.41248329162597	-0.047804951313883064	1280
20480	40	0.26123865246772765	-4.482324787974358	-218.76010705566407	0.610261347360909	1188.6808520507811	-0.058054077341221276	3200
30720	60	0.2586343799318586	-4.966770851186344	-348.4772421875	0.5203656189069152	2018.9206842041015	-0.05563568558543921	4480
40960	80	0.27390468418598174	-5.398984764516354	-421.74772006225584	0.5484647475332022	3080.567427368164	-0.058445246042683724	6400
51200	100	0.2930951540668805	-5.569702544560035	-474.2082710266113	0.5227999166883528	3701.480070800781	-0.06535269545391202	7680
61440	120	0.3192501962184906	-5.730699601769447	-500.1418399047852	0.5234583964198828	4069.141780395508	-0.06128183640539646	9600
71680	140	0.34119606018066406	-5.789176771745963	-508.6651466064453	0.47006333035975695	4113.887134399414	-0.06287829589098692	10880
81920	160	0.40062291324138644	-5.785671543329954	-518.3984428710937	0.3942306111045182	3727.920300292969	-0.04143420192413032	12800
92160	180	0.4459214779463681	-5.698648733848875	-477.50526498413086	0.45614560785272623	3554.704380187988	-0.024011430414393544	14080
102400	200	0.46429890155792236	-5.368170379996299	-361.6842542724609	0.24676588952261955	1958.0775192260742	-0.0543792693130672	16000
112640	220	0.47258201572630143	-4.9505966189834805	-184.06446844482423	0.020898103896994143	819.561477355957	-0.030025018900632857	17280
122880	240	0.47801862259705863	-4.511861524482568	-140.04237370300294	0.2532950636482856	487.2540852355957	-0.04880024770274758	19200
133120	260	0.4805812109261751	-4.318031524773687	-74.53246724700928	0.003979567574031535	266.3853980255127	-0.03278289642184973	20480
143360	280	0.463885457600866	-3.8506092561142786	-24.309450191497803	0.0008342298044965446	101.34162726402283	0.00023743297904729843	22400
153600	300	0.44975215639616994	-3.5345242099987493	67.42338372039795	0.00027672986683064413	76.19529212474824	0.0019284368678927422	23680
163840	320	0.4308009471744299	-3.1168126475065945	102.03781084442139	0.0009837335589534142	205.3696475124359	-0.006048445012420416	25600
174080	340	0.4189841481191771	-2.8807206221279644	126.8105486755371	2.4955999768868862e-05	255.77720964431762	-0.0010375032015144826	26880
184320	360	0.40278171201546986	-2.5772733036014768	135.3381683807373	0.00038112312250468595	261.7450193977356	-0.0056889430060982705	28800
194560	380	0.39256530017294783	-2.4047567727083856	126.01703269958496	0.0003435546310721684	236.91294450759887	-0.0045260119158774615	30080
204800	400	0.380454737842083	-2.184909177720547	118.25796155548096	0.0008686972052025999	202.7013157081604	0.005158334113657475	32000
215040	420	0.3740608932880255	-2.0597576358570504	106.67132801818848	0.03127590471118219	160.88743556976317	0.008629648517817258	33280
225280	440	0.3745311357758262	-1.892866428060965	138.63966123962402	0.10286079172673482	281.01081642150876	-0.010939755216240883	35200
235520	460	0.3803805311520894	-1.810386628696793	104.49251677703857	0.21115829504536895	190.0349962615967	-0.016655930019915104	36480
245760	480	0.38752315044403074	-1.8290478033324082	15.49479561138153	0.27780598528975226	29.48864851951599	-0.05762842013500631	38400
256000	500	0.38976655708205316	-1.87184734522335	-84.59603126907349	0.1376684223980486	209.3222354888916	-0.0394848723243922	39680
266240	520	0.39112231823114246	-1.8777905539824413	-97.88261408233643	0.023667848090641333	153.41133253097533	-0.012423125840723515	41600
276480	540	0.3858627370044367	-1.8305516974694693	-64.8994873123169	0.0032007348358121172	77.41217070579529	-0.012808145955204964	42880
286720	560	0.3765161857008934	-1.7468536117779356	-41.11063892364502	0.00015894404941906915	17.389180743694304	-0.002502881735563278	44800
296960	580	0.37001268607046867	-1.6989291875571426	-23.0363115773201	0.00036470842660102094	10.211981592178345	-0.0022367882542312146	46080
