steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
10240	20	0.21328781242550576	0.498222216963768	13.251045619010926	0.6491613353490829	2.933066398501396	-0.051863974798470734	1280
20480	40	0.1451661790672915	0.26364406645298005	11.776617330551147	0.6323755704760552	1.5987070667743684	-0.05877201283350587	3200
30720	60	0.12017890835106106	0.19619406014680862	6.941162347316742	0.6098746049404145	0.777180977910757	-0.061852750414982435	4480
40960	80	0.09524181491761397	0.14042678317055107	4.59984175825119	0.5889486593678593	0.2584929387271404	-0.04810979377478361	6400
51200	100	0.08350096640188316	0.1176326268274958	2.5116260302066804	0.577027840346098	0.10655347410589457	-0.042281418154016134	7680
61440	120	0.07125606989492515	0.09447270197172959	1.5930421084165574	0.5689215205162763	0.032833742406219245	-0.03461696713231504	9600
71680	140	0.06594811909188686	0.08347888111465555	0.8414039022326469	0.5638278750665486	0.01466661159414798	-0.03737090459093451	10880
81920	160	0.06038708286575343	0.07105820757569745	0.5529613833129406	0.5427701040208339	0.0045647923671640455	-0.032177738677710295	12800
92160	180	0.05874504935766512	0.06465962603264912	0.34247415760159494	0.5245530623830855	0.002573687792173587	-0.027041112100705506	14080
102400	200	0.059028954665792756	0.05697402965510264	0.22908721689879893	0.5090957006923854	0.0012251942715374752	-0.012899886649101973	16000
112640	220	0.06318044936690555	0.052806961470869954	0.1705176733583212	0.483244654212147	0.0008580697298748419	-0.005339110316708684	17280
122880	240	0.07736460668386486	0.047667618371391045	0.10372532875090837	0.4871050209924579	0.0014467973506543785	0.0005163061246275902	19200
