steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
210000	2100	3909.5467581748962	0.0	0.0	0.0	0.0	0.0	0.010847168912645429	-2.4309235983416437	-117.78217256569863	0.013563226036631917	194.93341297149658	5.474174613058567
220000	2200	4095.960491657257	0.0	0.0	0.0	0.0	0.0	0.01012505407910794	-2.5586790538579227	-141.30470289611816	0.018461378724941146	274.8054530334473	-4.3747817897796635
230000	2300	4281.420582532883	0.0	0.0	0.0	0.0	0.0	0.00995855421689339	-2.5845358201414346	-104.8622890086174	0.01414047031529481	69.5011548423767	5.317736704349517
240000	2400	4468.680358171463	0.0	0.0	0.0	0.0	0.0	0.009615858921548351	-2.6570565009899436	-155.50473975491525	0.008571612845833599	247.1948607635498	1.8325675159692765
250000	2500	4654.405207633972	0.0	0.0	0.0	0.0	0.0	0.008817308001569473	-2.948842373982072	-298.0990295352936	0.010358059264843327	1310.5814883422852	9.715937871932983
260000	2600	4839.904479265213	0.0	0.0	0.0	0.0	0.0	0.008035986588394734	-3.3640530834197997	-306.85410935401916	0.008173381287022163	265.0885991859436	4.056539534330368
270000	2700	5024.697372674942	0.0	0.0	0.0	0.0	0.0	0.007370129950111732	-3.7682819821238516	-262.11385068321226	0.010346069082785462	506.3108367919922	10.22848304182291
280000	2800	5209.751708507538	0.0	0.0	0.0	0.0	0.0	0.006724873131664935	-4.173807740986347	-321.3138068856597	0.010517149403215707	349.97598278045655	-0.024313080310821533
290000	2900	5395.6384155750275	0.0	0.0	0.0	0.0	0.0	0.006100600192294223	-4.6234577896595	-355.7933347520232	0.008420552482145644	372.6735993003845	-7.843802423477173
300000	3000	5581.074376583099	0.0	0.0	0.0	0.0	0.0	0.005523746691178531	-5.115160620927811	-344.80417760658264	0.006634622372930814	369.0378062057495	-4.300402782559395
310000	3100	5766.262812137604	0.0	0.0	0.0	0.0	0.0	0.004921063055720879	-5.554557909488678	-382.6835466604233	0.0064003613905146165	297.59602111816406	0.6865741074085235
320000	3200	5953.061140298843	0.0	0.0	0.0	0.0	0.0	0.004437220742809586	-6.022844166994095	-376.6371844993234	0.009057038946738498	145.13228675842285	2.981874880492687
330000	3300	6138.708082914352	0.0	0.0	0.0	0.0	0.0	0.003905081486882409	-6.586208655118942	-497.300435795784	0.00679113189452225	345.5311008834839	7.554788912534714
340000	3400	6324.242571115494	0.0	0.0	0.0	0.0	0.0	0.003406299006572226	-7.100247208595276	-391.9945237131119	0.007288226426569725	251.70206192016602	9.920824573338031
350000	3500	6509.312063694	0.0	0.0	0.0	0.0	0.0	0.002909293067525141	-7.665480416893959	-468.1388590960503	0.0050617275264623765	135.1350644493103	-0.44729436829686164
360000	3600	6695.040946960449	0.0	0.0	0.0	0.0	0.0	0.002541973080515163	-8.178214582204818	-418.77405692517755	0.007963661056736621	131.01449190139772	-9.065904347151518
370000	3700	6880.7712688446045	0.0	0.0	0.0	0.0	0.0	0.0021498377542593515	-8.667174162387848	-343.60046813845634	0.006890119340035692	167.83153839111327	1.3847703269124032
380000	3800	7066.10860657692	0.0	0.0	0.0	0.0	0.0	0.0018932282096357086	-8.87845548248291	-325.3331298079491	0.009162945529603924	732.9599665832519	0.763841941356659
390000	3900	7251.513210773468	0.0	0.0	0.0	0.0	0.0	0.0018153959931223654	-8.967945906639098	-343.8138075860739	0.0077583273458425705	290.773756980896	7.963643200397492
400000	4000	7437.255472898483	0.0	0.0	0.0	0.0	0.0	0.002092837321688421	-8.729506669402122	-158.07777761650087	0.011081910616383726	282.20467082977297	-2.4637920701503755
410000	4100	7621.434921741486	0.0	0.0	0.0	0.0	0.0	0.0026121879502898084	-8.388547053098678	-113.95751341342925	0.008725154100913112	208.06324964523316	4.210028231441974
420000	4200	7805.622758388519	0.0	0.0	0.0	0.0	0.0	0.0030247968815674538	-7.978002125263214	-121.92681357812882	0.009370161712703804	99.6475784111023	-1.3787663793563842
430000	4300	7989.653236865997	0.0	0.0	0.0	0.0	0.0	0.0038722885474271607	-7.463928272664547	-97.1887541770935	0.015007564734372774	205.60071998596192	3.1474720442295077
440000	4400	8173.295459032059	0.0	0.0	0.0	0.0	0.0	0.004440684786968632	-7.001964405596256	-109.40442022323609	0.014202585790077138	565.5671961975098	1.2918476939201355
450000	4500	8357.223348617554	0.0	0.0	0.0	0.0	0.0	0.004895970418176148	-6.516973561704159	-112.26491226387024	0.012522873143700016	202.68712448120118	-0.504236261844635
460000	4600	8541.479943990707	0.0	0.0	0.0	0.0	0.0	0.005369902781938435	-5.94089406555891	-122.6724105091691	0.011067143153241876	140.30866689682006	-2.42536771774292
470000	4700	8725.085663318634	0.0	0.0	0.0	0.0	0.0	0.005699433773377677	-5.479938783824444	-158.61898560333253	0.007614427219852786	269.9388000106812	1.9779539293050765
480000	4800	8909.450255155563	0.0	0.0	0.0	0.0	0.0	0.005990860276389867	-4.981486565768718	-132.6211679508686	0.01363082490867879	183.9391763305664	3.1870385283231735
490000	4900	9093.762216091156	0.0	0.0	0.0	0.0	0.0	0.00628674764718744	-4.535980957090855	-117.87994566726685	0.008876098164837193	221.92011676788331	3.9000576794147492
500000	5000	9278.085525035858	0.0	0.0	0.0	0.0	0.0	0.006606602245999966	-4.07911942344904	-152.4207951145172	0.009184288024938298	112.33165859222412	-1.8798043303191663
510000	5100	9462.2368350029	0.0	0.0	0.0	0.0	0.0	0.006878443664696534	-3.742967473089695	-182.85885260009766	0.008024453033582986	149.62922134399415	-5.611921963095665
520000	5200	9644.877902030945	0.0	0.0	0.0	0.0	0.0	0.0069373214705265125	-3.518084014713764	-233.82005113708973	0.0049303460320036	285.4208878326416	-0.9590314400196075
530000	5300	9827.08836054802	0.0	0.0	0.0	0.0	0.0	0.00663394819147652	-3.7376169803738595	-289.1281936383247	0.0051802481739086975	218.57519968032838	0.7118707937002182
540000	5400	10009.238876104355	0.0	0.0	0.0	0.0	0.0	0.006044893766520545	-4.10049224191904	-264.913562510252	0.008690741105515137	261.0831981277466	-11.189973618984222
550000	5500	10190.676681756973	0.0	0.0	0.0	0.0	0.0	0.00554836461567902	-4.414906287550926	-314.79587999618053	0.0035902021923627475	59.825351572036745	-5.729812054336071
560000	5600	10373.111963033676	0.0	0.0	0.0	0.0	0.0	0.004776600973826135	-4.7460094581842425	-223.34154676294327	0.007075708548784115	79.75364101409912	2.7854595522582533
570000	5700	10554.83214378357	0.0	0.0	0.0	0.0	0.0	0.004244495973485755	-5.068891827344895	-192.0377360754013	0.005422526796728354	298.0797700500488	5.396221495568752
580000	5800	10737.86962723732	0.0	0.0	0.0	0.0	0.0	0.0039649492835451385	-5.2050840952396396	-158.518896171093	0.009827908550466271	222.35925594329834	-3.7251495894789697
590000	5900	10920.802368402481	0.0	0.0	0.0	0.0	0.0	0.003955851942911977	-5.237795894622803	-146.187373575449	0.008871752351307941	168.43505640029906	7.553377996385097
600000	6000	11103.232030630112	0.0	0.0	0.0	0.0	0.0	0.0038202708477328997	-5.293692953109741	-170.07061641693116	0.004420161025418636	249.85676906585692	3.0003345346450807
610000	6100	11286.271001338959	0.0	0.0	0.0	0.0	0.0	0.003624356421496486	-5.386309793233871	-167.78524617064	0.007994535939507438	97.51529752731324	-1.992656729221344
620000	6200	11469.381294250488	0.0	0.0	0.0	0.0	0.0	0.003557531433732947	-5.3851500346660615	-151.44577834129333	0.008831183583584536	199.49107707977294	-0.8451925659179688
630000	6300	11652.370379209518	0.0	0.0	0.0	0.0	0.0	0.0035167041883978527	-5.407400537848472	-188.0678118354082	0.009300237425021386	106.7044898033142	-4.969448347091674
640000	6400	11835.743224143982	0.0	0.0	0.0	0.0	0.0	0.0035794406316417733	-5.369765993833542	-137.6355114159584	0.011340999275642636	108.69864795684815	2.096428374350071
650000	6500	12017.728716373444	0.0	0.0	0.0	0.0	0.0	0.0038291053228604144	-5.212362637996674	-119.55370703220368	0.006568308494390078	152.53286376953125	2.817087250947952
660000	6600	12199.789417982101	0.0	0.0	0.0	0.0	0.0	0.0041195602836378385	-4.97912096619606	-144.45376635837556	0.012102496044159977	185.66321626663208	-1.5936159825325011
670000	6700	12382.123595952988	0.0	0.0	0.0	0.0	0.0	0.004477105385885807	-4.686190664768219	-154.96672001075746	0.014526543815676812	140.09707117080688	-0.38644186317920687
680000	6800	12564.376786231995	0.0	0.0	0.0	0.0	0.0	0.004818990130501333	-4.439806120157241	-169.31464391720294	0.007782044228118977	64.21170680999757	-2.939890835285187
690000	6900	12746.960316419601	0.0	0.0	0.0	0.0	0.0	0.005047331509034848	-4.271645023107529	-168.76227907645702	0.006570663118270117	123.71775672912598	-0.08330990269780159
700000	7000	12930.006785869598	0.0	0.0	0.0	0.0	0.0	0.005183630783867557	-4.137617619872093	-203.08212647664547	0.006143910675987886	111.61414483070374	0.46705309689044955
710000	7100	13112.92473435402	0.0	0.0	0.0	0.0	0.0	0.005122619836649391	-4.162604543209076	-151.3517618188858	0.00820149023772657	48.90134709358215	-1.8686394786834717
720000	7200	13296.572987794876	0.0	0.0	0.0	0.0	0.0	0.004980495703348424	-4.220752767801285	-208.35621486842632	0.005436701036917652	89.51752049446105	0.8896076166629792
730000	7300	13479.57407784462	0.0	0.0	0.0	0.0	0.0	0.005022488608432468	-4.23672767162323	-226.15249048566818	0.008751232333167096	129.1886158180237	-2.7413377070426943
740000	7400	13661.80791425705	0.0	0.0	0.0	0.0	0.0	0.005139280034811236	-4.21257091486454	-148.41640952646733	0.010363800798688448	81.86523820877075	3.6307075995206834
750000	7500	13844.009865045547	0.0	0.0	0.0	0.0	0.0	0.005210293760988862	-4.200800749182701	-156.68387280750275	0.009549350918888682	107.85272144317626	-1.887371264398098
760000	7600	14026.394182920456	0.0	0.0	0.0	0.0	0.0	0.005221944863442332	-4.208538546085357	-170.97531593179704	0.010524521147545119	67.33278583526611	-2.97765878200531
770000	7700	14208.887036085129	0.0	0.0	0.0	0.0	0.0	0.005109112410224043	-4.258753375887871	-181.45968064892293	0.008647510421407859	76.84171171188355	-0.8975508832931518
780000	7800	14390.910556554794	0.0	0.0	0.0	0.0	0.0	0.004888094488473144	-4.360303358912468	-171.96045338332652	0.00930079444889689	85.69955618858337	1.537122802734375
790000	7900	14573.217406988144	0.0	0.0	0.0	0.0	0.0	0.004668708204000722	-4.477795392870903	-217.96080612409114	0.005747753766431613	86.67573534011841	3.6535679972171784
800000	8000	14756.366281986237	0.0	0.0	0.0	0.0	0.0	0.004465649805555586	-4.565055596709251	-167.58878465640544	0.00898232038933381	77.67349692344665	-2.7615536510944367
810000	8100	14937.143713712692	0.0	0.0	0.0	0.0	0.0	0.004354001964384224	-4.617192887663841	-182.35015854632854	0.008045517215056709	56.90110415458679	-4.107903941869735
820000	8200	15117.78984451294	0.0	0.0	0.0	0.0	0.0	0.004240510667616036	-4.642714175581932	-187.97327002835274	0.00618322499577951	45.344614305496215	-4.655096391886473
830000	8300	15298.246996879578	0.0	0.0	0.0	0.0	0.0	0.004252730039006565	-4.645856835603714	-176.32508562231064	0.010431408407108062	61.76921551704407	2.4071740853786467
840000	8400	15478.57078075409	0.0	0.0	0.0	0.0	0.0	0.004208699624461587	-4.657235366582871	-176.0797477453947	0.0058844729203402545	73.29439165115356	4.271990228742361
850000	8500	15659.373549938202	0.0	0.0	0.0	0.0	0.0	0.004259533168806229	-4.659000225305557	-170.07434738874434	0.011502837762334362	53.44900900840759	3.8710528814792635
860000	8600	15839.39786195755	0.0	0.0	0.0	0.0	0.0	0.00425343392288778	-4.656485376358032	-199.91442766094207	0.008426025581806332	60.570773181915285	-3.6651276744902135
870000	8700	16021.25192117691	0.0	0.0	0.0	0.0	0.0	0.004205449503380805	-4.679456853270531	-179.14544041252137	0.006032730498651791	85.84347876548767	-0.2929447463154793
880000	8800	16203.879217386246	0.0	0.0	0.0	0.0	0.0	0.004187110746628605	-4.719261491656304	-176.2547144678831	0.01306128477970902	39.163400650024414	0.05780961990356445
890000	8900	16385.076295614243	0.0	0.0	0.0	0.0	0.0	0.004174652251414955	-4.74920540368557	-191.11884320878983	0.008294429032608021	54.94983877182007	1.4289788508415222
900000	9000	16565.337948083878	0.0	0.0	0.0	0.0	0.0	0.004208854713593609	-4.738526306271553	-166.58099033510686	0.008983775236881538	49.72933139801025	-1.166651121377945
910000	9100	16745.593595266342	0.0	0.0	0.0	0.0	0.0	0.004291077271976974	-4.719926722645759	-166.6413209836483	0.006471023632396692	70.23113793373108	3.488604801893234
920000	9200	16926.173000574112	0.0	0.0	0.0	0.0	0.0	0.00436327831557719	-4.666761000990868	-179.34151494777203	0.006063760144873939	35.403978157043454	-0.9718496638536454
930000	9300	17107.159720420837	0.0	0.0	0.0	0.0	0.0	0.004341603361070156	-4.677860656857491	-199.16838935685158	0.007970036818331059	34.270693168640136	-0.9070776373893022
940000	9400	17288.233080148697	0.0	0.0	0.0	0.0	0.0	0.0042949222771567295	-4.710907213807106	-215.91527120304107	0.004286556800875859	96.3889142036438	-6.644699261784553
950000	9500	17469.118467330933	0.0	0.0	0.0	0.0	0.0	0.00432003985386109	-4.725999765276909	-167.21935054016114	0.007817652218328227	91.61891077518463	-0.8663366222381592
960000	9600	17650.694663763046	0.0	0.0	0.0	0.0	0.0	0.004237343327957206	-4.752351632475853	-195.71665646898745	0.005027687072194448	57.64169297218323	-1.878289298415184
970000	9700	17831.828784942627	0.0	0.0	0.0	0.0	0.0	0.004275234418339096	-4.771940509080887	-191.7719097249508	0.011647414995767585	132.86982471466064	7.257817328125238
980000	9800	18012.597347021103	0.0	0.0	0.0	0.0	0.0	0.004249921172857284	-4.77934495472908	-197.63009974479675	0.013656514292188962	74.44441926956176	-6.586970529556274
990000	9900	18193.28522348404	0.0	0.0	0.0	0.0	0.0	0.004215110771765467	-4.787237350225449	-166.4882944355011	0.00891237982693603	198.48064472198487	8.498497016429901
1000000	10000	18374.096900224686	0.0	0.0	0.0	0.0	0.0	0.004138524653215427	-4.8268304945230485	-180.16755010700226	0.013868323887713864	123.67892560958862	4.590810243189335
