steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
12800	100	-0.3164831078222487	-0.5935210411747297	-48.47363262557983	0.46092444179579617	121.59224773406983	-0.04779307877644896	1920
25600	200	-0.5656192691060714	-1.2816736280918122	-118.96475243759156	0.35121136043203294	546.8765536499023	-0.03500471142120659	4000
38400	300	-0.5330353984003886	-1.6609397683594678	-132.07167733097077	0.33155054846638815	410.26601470947264	-0.03459867721423507	5920
51200	400	-0.30910615727776897	-1.9927310734987258	-133.05844743347168	0.19282171698159073	548.7073330688477	-0.01772436740808189	8000
64000	500	-0.021373893372812744	-2.0677639250793765	-37.96014537811279	0.0012963199217829243	64.20786220550536	0.0033550536818802356	9920
76800	600	-0.17033148850896396	-1.8931665766239165	-39.18159977340698	0.0007464941502250894	48.985738067626954	-0.0017355778720229865	12000
89600	700	-0.26265307919774206	-1.7338806743594422	-25.57505749320984	0.00015095925317278614	22.390874280929566	-0.002441699933260679	13920
102400	800	-0.32975075046694835	-1.5547354416549206	-13.445722525596619	0.00011911211322282611	8.826993963718415	0.003612227011471987	16000
115200	900	-0.4079179837885313	-1.3899175755879176	-4.696448978565633	1.2771483157605345e-05	3.7655752992630003	0.0002324061095714569	17920
128000	1000	-0.48774797169538214	-1.2120064305365086	7.914599061951042	1.813458231785159e-05	0.15710068307816982	-0.0010571045894175767	20000
140800	1100	-0.6005468413415365	-1.0518308015689797	14.506733779907227	1.5682332339566617e-06	1.3012704682350158	-0.002178045930340886	21920
153600	1200	-0.6852379586901516	-0.8797589364896218	23.494994327545164	1.6381492152555134e-06	7.376594045162201	-0.002340015284717083	24000
166400	1300	-0.6495762207331136	-0.7190934058370781	164.7201578464508	0.1123624722791997	47.55957294464111	-0.022383396830409765	25920
179200	1400	-0.2971277183479106	-0.6088816052888121	96.14859506988526	0.004960330542106991	298.6214891052246	-0.004783257823437453	28000
192000	1500	-0.6454894662271253	-0.49906106773305703	49.90818793582916	0.03004139117635316	37.63045984268189	-0.004802435142919421	29920
204800	1600	-0.16073463164975693	-0.3666926064528525	78.36494564926625	0.07439086553673865	244.69348617553712	-0.013389522228389978	32000
217600	1700	-0.044328285221414264	-0.2846226849118775	51.55139844322205	0.14024539232147118	152.74257522583008	-0.02143328482285142	33920
230400	1800	-0.07268927796577919	-0.21782736852765083	46.51261647391319	0.11162767588044493	98.47956108093261	-0.020126155875623226	36000
243200	1900	-0.10728090616856935	-0.1599758712079706	48.17334329414368	0.13262033636954054	106.93438125610352	-0.0255317485332489	37920
256000	2000	-0.1116575028639636	-0.09902802534401417	55.16828093528748	0.11953249863109329	130.66072811126708	-0.01652194879949093	40000
