steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
290000	2900	5571.734943628311	0.0	0.0	0.0	0.0	0.0	0.0038160604053773567	-4.6749943695515395	-146.7318884499669	0.02291788459946701	1306.7709843444825	-33.15048108458519
300000	3000	5764.451566934586	0.0	0.0	0.0	0.0	0.0	0.0039977342492566095	-4.633481692776084	-129.26387800097464	0.018853512678155736	209.87017330169678	0.18866873502731324
310000	3100	5957.501869916916	0.0	0.0	0.0	0.0	0.0	0.0041097408015411925	-4.604118202194572	-125.759028008461	0.02548058162134716	302.4192226409912	-1.2501009958982467
320000	3200	6152.545578956604	0.0	0.0	0.0	0.0	0.0	0.004195053086768894	-4.582086964964867	-129.7801998691559	0.010974067512938366	173.48306184768677	6.335218352377415
330000	3300	6345.864881515503	0.0	0.0	0.0	0.0	0.0	0.00411259424911259	-4.672163264870644	-169.93793052464724	0.008569095142721509	357.6477639770508	0.819625324010849
340000	3400	6538.249308824539	0.0	0.0	0.0	0.0	0.0	0.004135570880876912	-4.787648265838623	-165.82949460852146	0.0052540070316622455	341.96571884155276	7.426588382720947
350000	3500	6730.418320894241	0.0	0.0	0.0	0.0	0.0	0.00396886126188474	-4.951983369708061	-180.61827235502005	0.004724715299581037	132.03968996047973	7.0001605576276775
360000	3600	6922.793483734131	0.0	0.0	0.0	0.0	0.0	0.003687779913867416	-5.12101641869545	-226.93014907109736	0.003844846262078037	148.13436443328857	2.03736978828907
370000	3700	7116.171735286713	0.0	0.0	0.0	0.0	0.0	0.0035914456919199436	-5.21046132850647	-251.30194036746025	0.005946023510340714	184.26059001922607	-0.7664396166801453
380000	3800	7309.277004480362	0.0	0.0	0.0	0.0	0.0	0.0036926084144433846	-5.153523294687271	-228.80842181658744	0.00274997173059971	89.61279124259949	6.281701633930206
390000	3900	7502.736698627472	0.0	0.0	0.0	0.0	0.0	0.0037473467381496446	-5.106185008764267	-284.90017621797324	0.0067685625629501376	21.13481472492218	-0.7551744483411312
400000	4000	7696.979192018509	0.0	0.0	0.0	0.0	0.0	0.0038038578433915973	-5.055517190217972	-220.40506684303284	0.006557732428291438	210.37698715209962	-0.908866548538208
410000	4100	7890.490804672241	0.0	0.0	0.0	0.0	0.0	0.003922997377812863	-4.952574563503266	-231.3557191429138	0.007923732395158239	209.21494789123534	2.673527424633503
420000	4200	8084.068937778473	0.0	0.0	0.0	0.0	0.0	0.003817985939211212	-4.954875539302826	-173.2558883934617	0.0070456268658507975	423.28414123535157	12.482185873389245
430000	4300	8276.63354253769	0.0	0.0	0.0	0.0	0.0	0.0034391822766046973	-5.174671869158745	-212.1318518177271	0.004266817045772832	139.0870814704895	0.5956210771203041
440000	4400	8469.91094994545	0.0	0.0	0.0	0.0	0.0	0.0031390312387957237	-5.393873308420181	-219.36895160984994	0.004984917698489845	99.08455778121949	1.5184330010414124
450000	4500	8664.207152843475	0.0	0.0	0.0	0.0	0.0	0.0028921554762055164	-5.570871623039245	-200.45121046066285	0.006898537070436658	89.92553524971008	2.752121410369873
460000	4600	8858.594607830048	0.0	0.0	0.0	0.0	0.0	0.002599326008843491	-5.749380889177322	-246.81487213158607	0.004178454964513337	91.52165491104125	4.083976998329162
470000	4700	9053.026069164276	0.0	0.0	0.0	0.0	0.0	0.0024142575395817403	-5.861208243131638	-243.35091000270845	0.005454358158317259	93.36581617355347	-2.0849980457127093
480000	4800	9248.071066856384	0.0	0.0	0.0	0.0	0.0	0.002356519974840921	-5.881858432769776	-197.65759898471833	0.006204308811267907	198.12905963897705	1.4383698534965514
490000	4900	9441.55094218254	0.0	0.0	0.0	0.0	0.0	0.002317981797052198	-5.9272532103061675	-281.3610021367073	0.005982959880440135	84.6266828918457	-0.4092646533250809
500000	5000	9636.054058074951	0.0	0.0	0.0	0.0	0.0	0.0023006469805695816	-6.049203165769577	-318.90861868411304	0.004398447462866228	99.44099432945251	6.761442940533161
510000	5100	9830.105203390121	0.0	0.0	0.0	0.0	0.0	0.00225963796985161	-6.215100938796997	-399.58812938678267	0.003741198710122181	979.6930415344239	10.50355990409851
520000	5200	10023.42989063263	0.0	0.0	0.0	0.0	0.0	0.0022544569371748366	-6.4236314516067505	-471.332306084156	0.003545812125568842	802.8970750427246	-13.472509053945542
530000	5300	10216.730424165726	0.0	0.0	0.0	0.0	0.0	0.00217512433079537	-6.749367308139801	-405.23688291072847	0.004012806566497365	658.9877111816406	-14.52110713750124
540000	5400	10409.986619234085	0.0	0.0	0.0	0.0	0.0	0.0020089788595360003	-7.065403051614761	-377.0618363609314	0.0	359.22068214416504	6.112988977432251
550000	5500	10603.758571863174	0.0	0.0	0.0	0.0	0.0	0.0017989349114577635	-7.483769791126251	-444.74692897951604	0.0	123.62774896621704	3.644987714290619
560000	5600	10797.632178068161	0.0	0.0	0.0	0.0	0.0	0.001737917952115822	-7.911303048372269	-499.97051134824756	0.0	190.06926953315735	5.423809501230717
570000	5700	10990.416052818298	0.0	0.0	0.0	0.0	0.0	0.0016346093318497879	-8.245984294652938	-501.2521150853634	0.0	345.8678239440918	15.4018385887146
580000	5800	11182.8659324646	0.0	0.0	0.0	0.0	0.0	0.0015341081971346285	-8.628905389547349	-518.9361769180298	0.0	74.88884553909301	8.159789675474167
590000	5900	11375.422732830048	0.0	0.0	0.0	0.0	0.0	0.0014597989788162522	-8.965196454763413	-504.03872525548934	0.0	94.7641816520691	3.1320132383704187
600000	6000	11567.74334025383	0.0	0.0	0.0	0.0	0.0	0.0014201298152620439	-9.345580242156982	-549.4765853052139	0.0	344.8108499908447	-16.44315146446228
610000	6100	11760.901350736618	0.0	0.0	0.0	0.0	0.0	0.0013666802439256571	-9.790998084068299	-527.9994251227379	0.0	215.19903677940368	2.108649010956287
620000	6200	11954.082664251328	0.0	0.0	0.0	0.0	0.0	0.0013360363842075459	-10.192105595588684	-543.3057500305176	0.0	70.54721011161804	-3.287948772609234
630000	6300	12146.899997234344	0.0	0.0	0.0	0.0	0.0	0.0013230492534057703	-10.462626111507415	-508.3283228945732	0.0	334.13367681503297	22.301721794605257
640000	6400	12341.880571365356	0.0	0.0	0.0	0.0	0.0	0.001311573750586831	-10.723604517936707	-587.2835247240066	0.0	357.600209236145	-4.2613884496688845
650000	6500	12535.519635915756	0.0	0.0	0.0	0.0	0.0	0.0013064186343690381	-11.013929083347321	-582.7344847068787	0.0	336.8783359146118	1.0293801212310791
660000	6600	12729.107393980026	0.0	0.0	0.0	0.0	0.0	0.0013219571343142888	-11.26504533958435	-694.2759253680706	0.0	429.6398489761352	12.893902473449707
670000	6700	12922.482164382935	0.0	0.0	0.0	0.0	0.0	0.0013054937414854067	-11.650978313922883	-628.3642106060981	0.0	356.9251761627197	10.694957065582276
680000	6800	13116.95883512497	0.0	0.0	0.0	0.0	0.0	0.0013015986205500668	-11.926793817043304	-696.2092541236877	0.0	240.02550842285157	4.5400897097587585
690000	6900	13311.456380605698	0.0	0.0	0.0	0.0	0.0	0.0013081198159052292	-12.185635911464692	-668.8738260364532	0.0	222.25383247375487	-14.763796281814574
700000	7000	13505.168253183365	0.0	0.0	0.0	0.0	0.0	0.0013118423231353517	-12.537784649372101	-719.9099618268014	0.0	145.91528394699097	3.8506752789020537
710000	7100	13699.224506616592	0.0	0.0	0.0	0.0	0.0	0.0013422275189514039	-12.690486344337463	-552.5297240867615	0.0	143.2418964576721	12.194367718696594
720000	7200	13894.509018421173	0.0	0.0	0.0	0.0	0.0	0.0013340727835311555	-12.899810558795929	-689.538012476921	0.0	150.89468273162842	10.41353519231081
730000	7300	14088.70096898079	0.0	0.0	0.0	0.0	0.0	0.001342362812763895	-13.14273158979416	-550.5521160469056	0.0	101.87455142498017	-2.795693789720535
740000	7400	14282.53042459488	0.0	0.0	0.0	0.0	0.0	0.0013397403151466278	-13.27458888244629	-632.4784384360313	0.0	199.85114404678345	-14.56412030696869
750000	7500	14475.870114326477	0.0	0.0	0.0	0.0	0.0	0.001343171147404064	-13.349616936206818	-611.3379286470413	0.0	125.07693579673767	1.202702277302742
760000	7600	14670.32191491127	0.0	0.0	0.0	0.0	0.0	0.0013491481172604835	-13.46943702173233	-654.5037097024917	0.0	111.94628028869629	-2.9834837082028387
770000	7700	14865.81478047371	0.0	0.0	0.0	0.0	0.0	0.0013225398209833657	-13.668373434543609	-659.2636821470261	0.0	285.8377046966553	-17.321109984517097
780000	7800	15060.51159119606	0.0	0.0	0.0	0.0	0.0	0.0013304903461830691	-13.681600564002991	-719.8991046085358	0.0	244.78159858703614	-6.969113245010376
790000	7900	15255.045413970947	0.0	0.0	0.0	0.0	0.0	0.0013304976891522528	-13.899404214382171	-721.5748827724457	0.0	122.99374004364013	-0.9363099998235702
800000	8000	15450.593118190765	0.0	0.0	0.0	0.0	0.0	0.0013295561379782156	-14.029864443302154	-744.0453867235184	0.0	329.4148568725586	-0.7625734233856201
810000	8100	15644.718771457672	0.0	0.0	0.0	0.0	0.0	0.001339034362055827	-14.137318408489227	-666.8267355892658	0.0	223.65698448181152	1.578420420885086
820000	8200	15839.649746894836	0.0	0.0	0.0	0.0	0.0	0.001356200431153411	-14.17969002866745	-754.3751880073547	0.0	96.11262706756592	-9.039625726342202
830000	8300	16035.680296182632	0.0	0.0	0.0	0.0	0.0	0.0013652505156642291	-14.21304634618759	-668.0203152999878	0.0	414.86724042892456	13.557569947242737
840000	8400	16232.73007106781	0.0	0.0	0.0	0.0	0.0	0.0013667533478073893	-14.420986068725586	-652.3144702759981	0.0	437.8479564666748	-12.727347540855408
850000	8500	16429.526202440262	0.0	0.0	0.0	0.0	0.0	0.0013621719975126325	-14.512420267105103	-809.1773773021698	0.0	100.6889139175415	2.3331599485874177
860000	8600	16626.159873485565	0.0	0.0	0.0	0.0	0.0	0.0013446986366107013	-14.66967938041687	-740.7448533840179	0.0	62.48044755935669	5.361321011483669
870000	8700	16823.344623804092	0.0	0.0	0.0	0.0	0.0	0.0013064507328526816	-14.871065328598023	-700.1455549169779	0.0	639.4553012466431	-4.878657398223877
880000	8800	17022.016695261	0.0	0.0	0.0	0.0	0.0	0.001320413029367046	-15.078887202739715	-796.4587137967349	0.0	156.7365306663513	0.7262126708030701
890000	8900	17220.097158908844	0.0	0.0	0.0	0.0	0.0	0.0012993171850030193	-15.193317578792572	-720.9052326974869	0.0	431.4657192802429	12.202174611091614
900000	9000	17418.687641382217	0.0	0.0	0.0	0.0	0.0	0.0012989448584921775	-15.275040323734283	-716.6138621692658	0.0	367.77172832489015	-9.525035724639892
910000	9100	17613.806522130966	0.0	0.0	0.0	0.0	0.0	0.001320190629667195	-15.274297394752502	-708.4997124214173	0.0	155.3816151237488	1.1849289208650589
920000	9200	17811.19886779785	0.0	0.0	0.0	0.0	0.0	0.0013048348511147197	-15.222058175086975	-722.1698414907455	0.0	413.67986488342285	8.716331523656844
930000	9300	18009.639247894287	0.0	0.0	0.0	0.0	0.0	0.0012863331822900363	-15.250490106582642	-744.229922736168	0.0	69.84543334007263	-0.5482720897346735
940000	9400	18208.227858543396	0.0	0.0	0.0	0.0	0.0	0.0012679854137986695	-15.406398002624512	-802.5430281744003	0.0	272.55581680297854	1.86140629529953
950000	9500	18407.557595014572	0.0	0.0	0.0	0.0	0.0	0.0012317579737373308	-15.536192845344543	-782.634125541687	0.0	476.06178802490234	8.709320859909058
960000	9600	18606.03174996376	0.0	0.0	0.0	0.0	0.0	0.0012197833014743083	-15.70858662891388	-733.0497746127844	0.0	289.6209917640686	-1.8823024809360505
970000	9700	18804.921613931656	0.0	0.0	0.0	0.0	0.0	0.0012206619479784421	-15.729290588378905	-736.7185367488861	0.0	560.5624039459228	13.17871622338891
980000	9800	19003.765114068985	0.0	0.0	0.0	0.0	0.0	0.0012348290329191514	-15.819364331245422	-785.0418587589264	0.0	455.7646202087402	-1.3013781237602233
990000	9900	19199.5274746418	0.0	0.0	0.0	0.0	0.0	0.0012505442708297778	-15.870557518005372	-789.5713970813752	0.0	440.06861602783204	10.10459222227335
1000000	10000	19393.801755666733	0.0	0.0	0.0	0.0	0.0	0.0012641820621811348	-15.987150552749634	-798.623155784607	0.0	559.2546881103516	-11.96152596473694
