steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
10240	10	-1.2171571082568262	-0.8916803300380707	-26.426724472045898	0.6624401210248471	8.464345796108246	-0.07618459980934858	1280
20480	20	-6.309009256882593	-2.863415229320526	-115.95092520141601	0.613275865510106	339.16425148010256	-0.06065476736053824	3200
30720	30	-5.446517956237309	-3.6081826261111667	-259.4371577758789	0.4673343722000718	731.4206503295899	-0.04621720112860203	4480
40960	40	-2.643194459863473	-3.6060932099819185	-283.5754901885986	0.41387486782390626	756.7748747253418	-0.04589707533828914	6400
51200	50	-1.627289220597595	-3.3880571077267327	-250.3954730529785	0.3777194504607469	519.9587133026123	-0.01750036617740989	7680
61440	60	-4.7028329471079635	-3.388223445415497	-271.5662302551269	0.4450813041627407	1073.3973175048827	-0.05854964882135391	9600
71680	70	-0.12065092598565388	-3.317088972119724	-164.03053190612792	0.04223287890804932	729.5921022033691	-0.03866851842030883	10880
81920	80	-18.71309182635322	-5.0010138064622875	-611.016159210205	0.46686130797769876	10048.890572509765	-0.06056889152154327	12800
92160	90	-20.922502276271583	-8.050436932932246	-1547.0763036499025	0.5067298216619529	34813.49567871094	-0.051500153467059134	14080
102400	100	-10.473749469118193	-10.704315226078034	-1740.9175922851562	0.4712008661908476	33752.23590332031	-0.05902508432045579	16000
112640	110	-0.8111263594473712	-10.499669518735674	-657.3710855102539	0.002170696294633672	15932.953857421875	-0.052532591409981254	17280
122880	120	-1.2312463102289475	-9.80840236544609	-535.5531627502442	5.560710028703397e-05	2217.010666503906	-0.005637410655617714	19200
133120	130	-1.513576717819553	-9.40847241319716	-431.61352853393555	2.4789128745581477e-06	1593.9810228729248	0.004243226274847984	20480
143360	140	-1.6240223634536377	-8.869227867467062	-382.50850146484373	2.865583795164639e-05	1083.5018741607666	0.00021704647690057755	22400
153600	150	-1.6804950023312122	-8.54462141120756	-318.50292181396486	2.937157306362792e-06	866.4030533599854	-0.000551188550889492	23680
163840	160	-1.727791070156265	-8.102845014631749	-285.4889501647949	1.5279171133329327e-05	601.0835551261902	0.0009754798002541065	25600
174080	170	-11.520878070123494	-9.044879699037189	-2416.043883911133	0.5360092614106834	66771.90625976563	-0.05885901596397161	26880
184320	180	-9.09101730106026	-9.983584988117219	-2156.959605102539	0.5159222581908107	42977.61208984375	-0.05906925810500979	28800
194560	190	-7.864362319523469	-10.306355426920222	-1829.0713596191406	0.4725976210022345	31024.584873046875	-0.05601922599598765	30080
204800	200	-5.5115454825442285	-10.54694832921028	-1620.881439819336	0.4537384305479936	22446.805764160155	-0.04753129405900836	32000
215040	210	-0.7053210176175926	-10.366165217298727	-1527.57707421875	0.49338423858210445	9024.777125854493	-0.03953000025823712	33280
225280	220	-4.396365967215039	-10.642640739137477	-789.9706502685547	0.009515515603125095	21632.230056152344	-0.05242442184127867	35200
235520	230	-0.8827000049087219	-10.475326580959454	-595.6336688232421	0.0005007153521437431	7104.109582519532	-0.035962724145501855	36480
245760	240	-1.656388011157047	-10.19280010163784	-544.5203084106445	5.144082099459979e-05	2343.7029765319826	-0.0075419101119041446	38400
256000	250	-1.7341003360301257	-10.011730048925646	-466.23683190917967	2.305859635335139e-06	1874.6563328170776	-0.00169525982812047	39680
266240	260	-1.8112343505681492	-9.743337331368373	-433.6820616760254	2.593455289115809e-06	1384.0159163856506	0.009453589729964733	41600
276480	270	-1.8600382756986655	-9.56746744486823	-381.8623864135742	2.080150178828255e-05	1188.2037738418578	0.001153513230383396	42880
286720	280	-1.9039064964698627	-9.312471373592103	-359.58340261840823	3.428793042947831e-05	981.377047586441	0.00047472227364778516	44800
296960	290	-2.2438801868380978	-9.218432599471676	-320.7991099243164	0.0017243857303110416	6808.0756323242185	-0.0660171659104526	46080
307200	300	-5.08995022869762	-9.395545655091604	-1840.24173046875	0.5828472161740065	19422.50038330078	-0.05834114069119096	48000
317440	310	-2.625080345836468	-9.301238330153677	-291.24426556396486	3.589755100746217e-06	11989.864910888671	-0.04087631951086223	49280
327680	320	-4.412297415197827	-9.323836631327868	-300.7298924865723	2.8799836578624395e-05	18076.139350585938	-0.05835528878495097	51200
337920	330	-2.3358386016208676	-9.230738634743341	-1825.7409487304687	0.5396955468058586	709.4024805831909	0.0011796292383223772	52480
348160	340	-1.9609488326744176	-9.128581022515016	-300.62215826416013	6.002129633735721e-05	739.8267388534546	-0.005724268928170204	54400
358400	350	-2.0629497725903057	-8.996290703614553	-286.24304681396484	5.420531808435019e-10	685.4064662933349	0.0059199357777833935	55680
368640	360	-2.121621129802894	-8.801208245091969	-279.94661112976075	2.088060755474481e-09	591.0741005706788	0.009576896857470273	57600
378880	370	-2.1685619393228555	-8.673472964893216	-267.17149099731444	5.981617936321349e-07	578.7107838964462	0.0037971414625644685	58880
389120	380	-2.258272507547401	-8.483334730173413	-250.3828065032959	9.905552554515277e-10	493.8099485874176	-0.0016877835430204869	60800
399360	390	-2.314038320224732	-8.35811850274961	-225.43445877075195	9.62477125242193e-10	434.94991682052614	-0.0005417184717953205	62080
409600	400	-2.36671248730598	-8.174285195469857	-211.27407917785644	1.9376028894843805e-08	376.86225031852723	-0.009261221010237932	64000
419840	410	-2.427471765436232	-8.056002907308878	-189.58931939697266	1.1244067946833782e-09	293.14234826087954	0.0002330533228814602	65280
430080	420	-2.5111332146385683	-7.88171751669475	-179.10767741394042	6.832505983450856e-09	232.8340887618065	0.005051828753203154	67200
440320	430	-2.915774537847377	-7.8591545001368655	-1134.8470451660157	0.5388542456924915	6718.756124267578	-0.08065109468996524	68480
450560	440	-4.686643639432266	-7.908461704579267	-147.37917895507812	1.501797139073198e-05	7213.062264404297	-0.05339869070798159	70400
460800	450	-3.6361747804186306	-7.865708887044873	-140.58669752502442	1.4478589337775436e-06	173.4665565109253	0.0011511672101914882	71680
471040	460	-3.665234231777489	-7.767824139284051	-142.42847065734864	5.604913072872013e-07	4415.808524475097	-0.05072432979941368	73600
481280	470	-3.268715109394398	-7.6993879787942285	-1280.1117635498047	0.5293238356700167	215.43371183395385	-0.014902718644589186	74880
491520	480	-4.03291238856595	-7.694165810445944	-157.60118463134765	3.0723124183241813e-06	4042.618168029785	-0.03775536184199155	76800
501760	490	-3.844047613513656	-7.677109873197118	-1235.692638305664	0.49823774241656066	237.27932447433471	0.0025138015300035475	78080
512000	500	-3.4775950176403856	-7.6431073212623595	-1104.7655857543946	0.4540864831376821	2988.7189334106447	-0.027647119127213956	80000
522240	510	-3.0621734943883494	-7.595489710804046	-176.41988485717772	9.895576512868943e-07	3281.467795715332	-0.036239521680399775	81280
532480	520	-3.1219664238095284	-7.499443232554656	-954.3414364624024	0.415401054111775	4858.613977050782	-0.036129928356967864	83200
542720	530	-3.5639794632801785	-7.51091833051407	-940.1095689697265	0.402842274968978	5145.616533203125	-0.03841658944264054	84480
552960	540	-3.0541977964937685	-7.455507008676176	-911.7525301513672	0.4239729518806562	4120.0382867431645	-0.03147847600281239	86400
563200	550	-3.515590087469667	-7.475811288739643	-892.1609128417969	0.3942717049755738	6670.390143432617	-0.0429217919614166	87680
573440	560	-2.7850018597235904	-7.411001158186368	-833.7015025024414	0.3818768802357372	3166.2833529663085	-0.03128406590782106	89600
583680	570	-2.869173440190498	-7.3807749550947	-229.4541573791504	1.6674134817780466e-06	2069.5528034973145	-0.027509015118703246	90880
593920	580	-3.0902577677047813	-7.357903099471125	-236.19214195251465	2.1689446069974223e-06	3496.626639404297	-0.041353702126070854	92800
604160	590	-2.992936948619783	-7.322230868193568	-239.47605258178712	6.639667760892377e-07	2238.1751823425293	-0.03491695662029087	94080
614400	600	-3.268083190049976	-7.294661341110865	-928.6241203002929	0.3875717730903998	2120.6741621398924	-0.021535420324653387	96000
624640	610	-2.9699381054490805	-7.2508052042440365	-253.78095320129395	2.0139566957988667e-06	555.2594429779052	-0.0007100153155624867	97280
634880	620	-3.491449053252116	-7.234874908770284	-253.21837474060058	4.314891036671681e-06	5289.8532830810545	-0.03776856594718993	99200
645120	630	-3.635250056218356	-7.239171701252081	-259.05792291259763	6.081161900586365e-05	3989.275269470215	-0.030374426506459714	100480
655360	640	-3.403756796909496	-7.21104328520596	-262.8135651397705	8.803383995270526e-09	4344.959799194336	-0.04141935203224421	102400
665600	650	-3.10658760380093	-7.174142486151354	-954.3110954589844	0.3941350596562261	633.3876976203918	0.003454844169318676	103680
675840	660	-3.954918267400004	-7.177389016657164	-930.6650503540039	0.39114363146014514	3944.337017822266	-0.03151886944659054	105600
686080	670	-3.544786648931913	-7.167795268718354	-281.6571705322266	1.6792359190425366e-08	2718.572650146484	-0.03412045925855636	106880
696320	680	-3.53952658224944	-7.137569288997089	-288.5211278076172	1.9525852179221065e-06	2791.8896728515624	-0.03479342320933938	108800
706560	690	-3.9277459426014683	-7.13276910123437	-298.85769580078124	1.0619192091936422e-06	751.0752182197571	0.002414449229836464	110080
716800	700	-3.998691280563362	-7.113618653501783	-299.7005602722168	2.713376747875944e-07	5088.632793579101	-0.04493774999864399	112000
727040	710	-4.077392183126881	-7.113042507131221	-308.488847076416	1.872802391834188e-07	3347.5211318969727	-0.03060236610472202	113280
737280	720	-5.07037454785034	-7.134354842040274	-1135.4282672729491	0.4419002818696026	8801.489118652344	-0.03647569260559976	115200
747520	730	-4.443070295233279	-7.148554861218065	-327.1900294494629	5.146647762762246e-09	6024.898516235352	-0.028458253890275956	116480
757760	740	-3.807294869611971	-7.120715173837301	-1069.059595703125	0.46414613468386234	5737.612002563476	-0.03627661592327058	118400
768000	750	-3.7007200575033203	-7.107160406635407	-327.01613876342776	4.780136620174632e-07	861.5445387268066	0.004234002474695444	119680
778240	760	-3.7746824978739024	-7.095465021698098	-319.234358215332	3.959968406311492e-07	2716.8359130859376	-0.02765678455121815	121600
788480	770	-3.5278775997906924	-7.067968416027725	-317.4402712402344	2.874650007662053e-08	825.6862086486816	0.000461277374997735	122880
798720	780	-3.804391868124716	-7.042010387090536	-307.67276443481444	6.182068773401907e-07	2195.004707183838	-0.028105748426169155	124800
808960	790	-3.8637826032238083	-7.024395484307091	-308.491676361084	1.2358842650530845e-08	2409.5185005187986	-0.029823700273409484	126080
819200	800	-4.052988308127969	-7.010917321741581	-307.6407510986328	2.3866398769493898e-08	2904.099860229492	-0.03583979745395482	128000
829440	810	-3.8921886010784656	-6.995060929272435	-312.9550461425781	2.3367804335656577e-08	789.4727410125732	0.005629897341132164	129280
839680	820	-4.071155024576933	-6.949480832786095	-281.5714379272461	3.464901674267745e-08	1933.6136499023437	-0.03372854970861226	131200
849920	830	-4.3186722310064365	-6.931446194360798	-279.5347274780273	2.9095053187285712e-08	4340.570069580078	-0.03815567884594202	132480
860160	840	-4.761165100309998	-6.921200601543699	-285.8001952209473	2.085868674772109e-08	4803.200771484375	-0.048585417559370396	134400
870400	850	-5.773529730058275	-6.952116812456329	-309.64855545043946	2.6083257877686152e-08	5825.917805175781	-0.05000619008205831	135680
880640	860	-4.6115326302666215	-6.909292213584101	-307.9489302978516	3.0829330795208334e-10	4441.5128094482425	-0.04018301306292415	137600
890880	870	-4.493608488600701	-6.901646074886147	-303.72846505737306	1.7987464369973813e-10	3134.257043457031	-0.03653862786944956	138880
901120	880	-4.2842231830498205	-6.863885952396826	-303.6348872070312	6.047920266982035e-09	798.7747154426575	-0.0037687085196375847	140800
911360	890	-6.555742630950175	-6.888337198946927	-1075.3980056152343	0.5183734340034425	5646.7955361938475	-0.060043153241276744	142080
921600	900	-6.065344842057675	-6.940551218721602	-336.7546846008301	5.754374783962819e-11	7921.560472412109	-0.04572135221213102	144000
931840	910	-6.400142694635317	-6.973398266647355	-363.11443478393556	3.212131544124017e-09	8171.285480957031	-0.03742504089139402	145280
942080	920	-5.479782906960696	-6.970136370088743	-360.02195199584963	4.693451272780128e-10	4976.603617553711	-0.03183737905230373	147200
952320	930	-6.1776575926812365	-6.997747547924519	-381.977775390625	9.361237615568788e-09	5289.468106079102	-0.0390157276019454	148480
962560	940	-4.522219493132084	-6.982025626618811	-382.99047509765626	1.3357454454665992e-08	5247.973579101563	-0.033666085582226515	150400
972800	950	-5.489889955243096	-6.9930578779570665	-367.7337042236328	3.018187593964226e-10	8623.49503479004	-0.04837841238826513	151680
983040	960	-5.524746555529535	-6.992325577388207	-1199.049005493164	0.4769588927081786	10721.118447265624	-0.043965765666216614	153600
993280	970	-5.618271359173581	-7.007705709412078	-1225.1579891357421	0.4548134003470186	10390.618903808594	-0.047728582164272663	154880
1003520	980	-5.684663529842161	-7.028816477376587	-374.26653118896485	1.3285218954599184e-08	8833.754114379883	-0.04634690843522549	156800
1013760	990	-6.443489449739456	-7.05844831587332	-379.45276596069334	6.3842532805412965e-09	14275.034869384766	-0.04525564385578036	158080
1024000	1000	-5.23545521184057	-7.091332038164139	-1360.9969702148437	0.4578640926508233	9649.106401367188	-0.045575208012014624	160000
1034240	1010	-4.5419896037373695	-7.091463428877649	-402.91161444091796	1.1692657880609205e-08	4587.920228881836	-0.02976893346756697	161280
1044480	1020	-4.247984387378208	-7.088399480604658	-405.1855466003418	1.4600495401732802e-08	1346.1843857955932	-0.0028756449930369852	163200
1054720	1030	-4.318146173558198	-7.066121686989232	-381.2455837402344	1.669671603763792e-10	1220.6115698623657	-0.00012771222740411758	164480
1064960	1040	-4.24990104345046	-7.038549067653142	-338.74258694458007	3.315530995935901e-09	4014.049164428711	-0.04282639430835843	166400
1075200	1050	-4.304774554093369	-7.018169783681404	-336.65140536499024	1.1240305705603059e-10	2109.545559539795	-0.01234520168043673	167680
1085440	1060	-4.385576465005986	-7.001664881661253	-345.0097385253906	1.8062492732017926e-10	988.1052489089966	0.0026094439439475537	169600
1095680	1070	-4.501919283431954	-6.979051134782784	-772.42452734375	0.38884088888920726	925.712061958313	0.0038339679315686228	170880
1105920	1080	-4.63327744174935	-6.968770149239788	-328.56084765625	5.293832982868642e-11	2888.125072631836	-0.023475910359993576	172800
1116160	1090	-5.150671395941638	-6.979455890243544	-355.13626583862305	3.456162500673416e-11	4362.219739379882	-0.03944569075480103	174080
1126400	1100	-6.320254922121763	-7.001941584023562	-1142.4743537597656	0.47423747184337117	7400.560130004883	-0.04570115460082889	176000
1136640	1110	-6.888281680282206	-7.043020995730528	-415.2653512878418	7.21240751598911e-11	7607.743513183594	-0.041383417565375565	177280
1146880	1120	-5.305464622792788	-7.032269314570087	-409.54110162353516	6.687914146865644e-11	1433.017706375122	0.0003689594939351082	179200
1157120	1130	-5.260910734502598	-7.019295067017805	-1107.1618552246093	0.4633596630851971	5703.829303588867	-0.03797577963676304	180480
1167360	1140	-4.942752212229185	-7.051341461926176	-444.5829296875	1.3795672250568435e-10	1655.865530128479	-0.0009560968726873397	182400
1177600	1150	-6.1211906391615045	-7.06915519150292	-437.5774737548828	8.941632645355002e-11	6606.331386108399	-0.03630071986466646	183680
1187840	1160	-4.430004728221334	-7.063351506405863	-450.78376220703126	1.3390731428286648e-10	1550.8121948242188	0.003096383269876242	185600
1198080	1170	-5.039381443821825	-7.051977535020815	-413.30987811279294	3.148997368564143e-08	3403.9753103637695	-0.03205549342092127	186880
1208320	1180	-5.246982307662256	-7.035804296146005	-395.72368084716794	3.9086978424727884e-11	3217.2473178100586	-0.0376359861670062	188800
1218560	1190	-6.372825230414979	-7.0557398685702575	-412.7948467102051	4.0181984175329634e-10	4336.407376098633	-0.03516640488989651	190080
1228800	1200	-4.948386652019806	-7.024810913602511	-406.5340732116699	2.864943135164188e-10	1241.9757161712646	-0.004760820493102074	192000
1239040	1210	-6.3518383770203215	-7.0076561394511465	-424.0921770629883	1.8268904471251173e-09	3307.9418409729005	-0.05505098771303892	193280
1249280	1220	-6.483337416436523	-7.005651268607281	-423.94033551025393	1.2450108456583013e-07	3931.811774597168	-0.037631665198132394	195200
1259520	1230	-7.021356552524492	-7.0131154769018345	-437.79821560668944	2.1487322190386804e-08	8253.896724853515	-0.039871539594605564	196480
1269760	1240	-7.849630719662644	-7.05784032210227	-471.1557186279297	3.426424668447697e-09	1883.2994667053222	0.0035875138826668264	198400
1280000	1250	-5.576260157558136	-7.056706956754892	-482.8146436157227	2.092926003583508e-09	1840.087530975342	0.0050628939084708694	199680
1290240	1260	-8.902185962451622	-7.070233989329565	-1306.8704164428711	0.5392598970010877	11155.348023681641	-0.061665596310049295	201600
1300480	1270	-6.716392602851615	-7.0865639762171435	-481.1292292785645	3.568965566535909e-08	7016.884267578125	-0.025109721487388013	202880
1310720	1280	-8.8261017650906	-7.162826376594603	-1731.9024841308594	0.5752865057438612	23477.920380859374	-0.05030624291859567	204800
1320960	1290	-8.476137175149285	-7.218694520477923	-509.8045431213379	6.022430360121694e-11	8706.141251831055	-0.03521482622250915	206080
1331200	1300	-5.513563781864941	-7.200601982153379	-498.8236859741211	2.376055621927105e-08	6681.966261901855	-0.04435133323073387	208000
1341440	1310	-5.909831774069928	-7.204701880978517	-1293.1742667236329	0.47311489838548004	12421.024587402344	-0.0469294308964163	209280
1351680	1320	-5.4940663460157815	-7.241008425662012	-1272.6688150634766	0.4862920865919441	5431.836994628906	-0.028802286898717284	211200
1361920	1330	-5.205706182666123	-7.230419505971024	-476.6538281555176	1.0388474088740195e-11	4365.141154785157	-0.02855196441523731	212480
1372160	1340	-5.108348854399286	-7.231786058376085	-499.9088801574707	0.014166205120589548	2011.827059173584	-0.009716722462326289	214400
1382400	1350	-5.539693449447863	-7.210168005981502	-430.7958708801269	1.2515762803460653e-20	1466.9289827346802	0.004548891447484493	215680
1392640	1360	-5.886359098341316	-7.165439516130616	-357.3045643005371	1.3695253427518245e-20	903.6568588829041	0.0018793423473834991	217600
1402880	1370	-5.981201708078385	-7.132990794746499	-267.2437395172119	6.082802100820174e-08	630.7946777915954	0.005572796147316694	218880
1413120	1380	-6.121889820249751	-7.085636605559916	-234.84058041381837	2.536152160627415e-21	460.66061393737795	-0.0037084535136818887	220800
1423360	1390	-6.240767568537965	-7.053265859654726	-199.38790268707277	2.909249198884404e-21	369.3406785106659	-0.008864158755168319	222080
1433600	1400	-6.394757478157058	-7.003737052679062	-178.49132975006103	2.4155599928648698e-18	246.8403087234497	-0.0013999296352267265	224000
1443840	1410	-6.504560856534168	-6.969034150920131	-145.6508429260254	6.308374281210243e-21	186.78040855407716	-0.0030327909626066685	225280
1454080	1420	-6.56490604721941	-6.913774583079445	-120.07258492279053	2.7967682997178473e-16	99.44214783191681	0.005941523797810077	227200
1464320	1430	-6.734815336775035	-6.875611877501929	-78.54200750482083	5.891461573623422e-06	61.38900361776352	-0.003275991715490818	228480
1474560	1440	-6.861267363803461	-6.812607348223941	-45.37290945196152	6.301251888114517e-20	7.275054780244827	-0.0018355846591293812	230400
1484800	1450	-6.876387856120243	-6.767949607089491	15.478772968292237	1.58085196834523e-16	1.780793753862381	-0.0026437551993876694	231680
1495040	1460	-7.163420326298103	-6.695959421635083	57.57173852920532	3.091814509122113e-16	53.40484676957131	0.0035621084831655024	233600
1505280	1470	-7.2977465780247	-6.642609552005737	146.33413824462892	0.0005354729827969844	167.00213990688323	0.009007847402244806	234880
1515520	1480	-7.296627227399498	-6.556337822379695	206.87791049194337	3.98099803228563e-18	431.76578215122225	-0.00274324344471097	236800
1525760	1490	-6.992569436123595	-6.494563009720095	295.07251754760745	1.9891113573302185e-11	683.230818862915	-0.005230320878326893	238080
1536000	1500	-7.133755741018802	-6.403784297237793	335.595300201416	1.682842091006091e-16	970.7271786212921	0.00019610147923231124	240000
1546240	1510	-4.857943808538374	-6.336348157277237	755.8648320922852	0.13939680770733967	2860.7122695922853	-0.014446158045902848	241280
1556480	1520	-5.172419215762057	-6.269596528938334	325.30193417358396	6.41741824274106e-12	2184.014158630371	-0.04812548675574362	243200
1566720	1530	-8.115225967077539	-6.250189055878844	172.75986344909668	1.4671171902193503e-14	450.2963232421875	-0.05773376239463687	244480
1576960	1540	-10.38300259439461	-6.215408242919615	108.41089679718017	0.48970032589907353	417.43619750976563	-0.05307542296126485	246400
1587200	1550	-9.030275045610964	-6.210998440984377	45.56226613044739	1.002245257393998e-13	1174.5293299865723	-0.058204097915440796	247680
1597440	1560	-9.187128761505708	-6.210980324036417	-3.6040847088098524	2.443841744137708e-14	28.614959580898287	0.0014976391196250916	249600
1607680	1570	-11.916661966064945	-6.223091024914947	-56.954715854644775	1.722402225366161e-09	6277.694319458008	-0.054862754493951796	250880
1617920	1580	-11.691235827017575	-6.259007974600867	-91.22889744567871	1.0360953951625092e-09	15354.476267089844	-0.038545516636222604	252800
1628160	1590	-12.30859322210215	-6.293032820723594	-1736.2546223144532	0.5889660878051073	17305.899975585937	-0.0432155351433903	254080
1638400	1600	-8.779408764962106	-6.300927036786452	-160.36536236572266	5.456585189005026e-16	14015.863566894532	-0.0492452446743846	256000
1648640	1610	-7.425440954711288	-6.283187789490345	-130.1968316345215	1.3341038687340972e-16	6019.291904296875	-0.04320285753346979	257280
1658880	1620	-6.883860085295513	-6.263874550596063	-112.22388490486145	2.5209139881603265e-11	6140.009613647461	-0.03147551850415766	259200
1669120	1630	-6.17533141762577	-6.248775313258244	-98.55563392639161	6.98617635263588e-18	1692.441913909912	-0.02223144853487611	260480
1679360	1640	-6.176902880897745	-6.20920716306967	-78.04931100463867	9.805037927718354e-20	359.7130167388916	-0.018087533991783856	262400
1689600	1650	-7.730235424455255	-6.172199392790716	-0.8909673329591751	0.0005492401194974883	87.80931192398072	0.0017953799664974213	263680
1699840	1660	-8.243750146912411	-6.105437906687877	78.97182000732423	1.0458282082575658e-23	149.93153672218324	0.0005308393342420459	265600
1710080	1670	-8.414884550571442	-6.055897398827245	198.9258376159668	1.2564628185329462e-18	355.4181290817261	-0.0025680242106318474	266880
1720320	1680	-8.563664992868901	-5.977720801612096	277.7447543334961	7.591914933086583e-05	756.3087496948242	-0.00011122028343379497	268800
1730560	1690	-8.528720442472025	-5.925117350876402	342.78750631713865	1.0457850947891635e-16	1022.4025888729095	0.00638183293864131	270080
1740800	1700	-8.828832458671183	-5.84633867208572	390.49158569335935	0.003923045778729246	1335.9631647491456	0.00805104773491621	272000
1751040	1710	-8.747087249230594	-5.792244578979962	442.9299589233398	0.0022818103572537184	1490.5608478355407	-0.0009745130315423012	273280
1761280	1720	-7.575433370700106	-5.712380988107518	441.21430654907226	2.2664604068971155e-19	1515.9111645698547	0.0034226907417178156	275200
1771520	1730	-6.406125443940982	-5.662652382152845	401.36476599121096	6.177075989806725e-18	2461.942222900391	-0.020590196028351784	276480
1781760	1740	-7.652581195486709	-5.608474901909458	331.45760958862303	1.3803889755694308e-08	2674.447978515625	-0.047009132597595454	278400
1792000	1750	-11.69462007787451	-5.605407069430813	114.30305753898621	0.5059475668338855	596.827894897461	-0.056478641908615825	279680
1802240	1760	-16.359220987524836	-5.653939210835167	111.38111671447754	2.2856918269424948e-17	5718.668441162109	-0.0503754959627986	281600
1812480	1770	-12.937397614359856	-5.668415996831804	-1019.1426557006836	0.5434890441829339	10035.445754394532	-0.04965317682363093	282880
1822720	1780	-14.226202235005797	-5.727483009496766	-1397.1703724975587	0.5689385499767959	17805.204396972655	-0.04232733123935759	284800
1832960	1790	-8.360091804414987	-5.724357915946368	-174.58350502014162	2.714923035003132e-06	5465.992875366211	-0.03220620646141469	286080
1843200	1800	-8.738432551736013	-5.740889839074678	-199.15638830566405	4.7120256629740124e-17	5237.49262512207	-0.027818745034746826	288000
1853440	1810	-7.6180367531646045	-5.740980550786892	-1126.9734852905274	0.43689376501191873	3961.1328009033205	-0.029564324039965867	289280
1863680	1820	-6.832842747261748	-5.721122612804175	-210.86303257751464	3.1461766706473945e-12	1646.1059661865233	-0.027092937882989644	291200
1873920	1830	-8.407845489831642	-5.6971350857494825	-147.39421298980713	9.225904959621463e-20	591.9465077209472	-0.013965815380215645	292480
1884160	1840	-9.167630478905513	-5.650577088161979	-68.50292839050293	2.8372677293787662e-21	70.26396961688995	-0.014567450769245625	294400
1894400	1850	-9.16136735071242	-5.614361115485365	53.845115234375	2.625770095782181e-16	109.6241535949707	-0.0028865639492869377	295680
1904640	1860	-9.15859806546569	-5.558463041892936	137.05358912658693	0.0009099207753923699	182.81088272094726	0.004992271866649389	297600
1914880	1870	-9.48267219302617	-5.520853320978246	183.04337869262696	3.18873350757406e-17	270.22597723007203	-0.004449570588767529	298880
1925120	1880	-9.601649786772207	-5.464446418470842	205.69872927856446	1.1141146923813207e-24	390.71996611118317	0.002513393238186836	300800
1935360	1890	-9.320676438862458	-5.42603475929601	243.9836573638916	2.299805559174119e-13	478.7436705970764	-0.0006534643843770028	302080
1945600	1900	-7.4226161315683274	-5.368069811000636	362.6981772003174	0.03808282090777904	1256.1688499450684	-0.02108021236024797	304000
1955840	1910	-6.292393970929086	-5.337964356828098	752.7977442016602	0.3605260336142019	1396.8449639892578	-0.0266806061565876	305280
1966080	1920	-10.348457332843914	-5.322534039313905	112.73181735992432	2.246459879586323e-09	163.87441040039062	-0.05514927342534065	307200
1976320	1930	-10.48332085753791	-5.318476293784763	-20.856962697029115	3.3502696539118763e-12	31.83722353696823	-0.0019670730270445348	308480
