steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
10240	10	-1.4615505433040672	-0.4950776472687721	-16.77364865064621	0.6430429929196835	3.2492908775806426	-0.06606924081221223	1280
20480	20	-9.751339037206025	-3.5920716911554336	-141.53183934783937	0.6207939433306455	600.2369491577149	-0.07102847296744585	3200
30720	30	-10.665584501869976	-5.242043471762112	-434.1607483520508	0.5895181931108237	1852.1781478881835	-0.06443022172898054	4480
40960	40	-8.51796143239364	-5.68224585801363	-502.72780899047854	0.5531692137122154	2184.683436279297	-0.05305960725992918	6400
51200	50	-7.340274477750063	-5.400712635368109	-441.49855444335935	0.5309986104108393	1754.5301315307618	-0.05707131901755929	7680
61440	60	-7.276802227072418	-4.916731378436088	-385.38785369873045	0.5151977538429201	1238.7738409423828	-0.06410579457413405	9600
71680	70	-6.445712756641209	-4.640164814451161	-308.515340133667	0.49078457428887484	865.5224861145019	-0.04859623258933425	10880
81920	80	-6.2819358370434495	-4.3158733285963535	-278.3995301055908	0.48207352310046553	701.2790113830566	-0.06284872351214289	12800
92160	90	-5.649554933642038	-4.15266756916588	-257.95033631896973	0.45994422396458684	564.2233484649659	-0.04632241589948535	14080
102400	100	-5.137240570022724	-3.9512424689531325	-248.08735537719727	0.47176891809143123	502.73763412475586	-0.053088186075910926	16000
112640	110	-4.163658314185217	-3.847772177170824	-238.1472032623291	0.4528314910857007	467.18687179565427	-0.04488582114689052	17280
122880	120	-3.517634571395349	-3.722381562491258	-228.7215905456543	0.39257241965457795	446.18529708862303	-0.036219930574297905	19200
133120	130	-3.8732756760804916	-3.6465958380140364	-228.9832658843994	0.39278357005259024	454.35570152282713	-0.046442755926400424	20480
143360	140	-2.300502603507135	-3.543071810262544	-224.7702317352295	0.31656992291263303	440.872047958374	-0.0485475861094892	22400
153600	150	-1.5564811282809823	-3.4390076902267097	-155.31697262573243	0.07863709589280188	369.95310234069825	-0.05531433029100299	23680
163840	160	-7.353518483007327	-3.375539923738688	-248.40056791687013	0.4101545629324391	826.523984375	-0.05295840408653021	25600
174080	170	-11.798430576901882	-3.8183152344787405	-591.2051106262207	0.4544282344914973	3061.9394482421876	-0.046211436819285155	26880
184320	180	-9.513661585042254	-4.574686708301305	-824.4880010375977	0.4394580579083413	7668.794140625	-0.05003999819047749	28800
194560	190	-1.427191054072231	-4.659114432699503	-1008.4153146972657	0.449112769830972	1345.1265283203124	-0.017113801958039403	30080
204800	200	-8.534725891472771	-5.127920895442367	-1010.7022655029297	0.44590199876297265	8328.274681396484	-0.034599420828744766	32000
215040	210	-7.374981380702928	-5.38174994254055	-1046.6452599487304	0.472353695647791	9391.870108642579	-0.04804396653547883	33280
225280	220	-6.233949267864228	-5.5370756763626225	-956.6599399414063	0.47222468655277045	6914.193714599609	-0.045705069825053214	35200
235520	230	-5.497003439676948	-5.570740575003519	-800.2269965820312	0.45279375089658425	5245.468726806641	-0.03941843159496784	36480
245760	240	-3.5269098253003324	-5.567245960918566	-713.1607213745117	0.4408347709560767	3461.0885607910154	-0.048392299613915384	38400
256000	250	-2.1679552309000867	-5.504795436597159	-342.0466914978027	0.03306400444020983	2318.3818450927733	-0.05709080027416349	39680
266240	260	-3.708878625021549	-5.484345682481161	-699.5710285339355	0.5555917880535126	4277.299217834473	-0.054336291681975124	41600
276480	270	-3.079328805028461	-5.552783194484551	-232.12927531433107	0.010550833570654504	2868.9534576416017	-0.06570970922708512	42880
286720	280	-2.026951652084943	-5.399489072976368	-194.6616430053711	0.0001364671041501424	293.32598443984983	0.004486067648977041	44800
296960	290	-2.2301146658994258	-5.30414621754446	-180.9525135345459	9.38660600612451e-06	285.866511220932	-0.009576100651174783	46080
307200	300	-2.3170207686242645	-5.162810537566742	-166.54568728637696	1.3943616037508376e-06	222.60567761421203	-0.002110590636730194	48000
317440	310	-2.3390194534165785	-5.071018453300386	-152.94064796447753	4.5548619646584856e-07	194.83369549751282	-0.00422552652657032	49280
327680	320	-2.383588988812175	-4.937783889984712	-144.21047637939452	9.564862373494521e-07	157.29457550525666	0.0003074094653129578	51200
337920	330	-2.4030248682140374	-4.852676017028166	-128.16391579437257	6.786143527882871e-06	130.9932827091217	0.00527277234941721	52480
348160	340	-2.436065799924545	-4.730651670825832	-120.17018600463867	1.1228251611512975e-05	104.9671947813034	0.007551018949598074	54400
358400	350	-2.477380280432757	-4.652550500485746	-115.26529995727539	1.4725847064984699e-06	101.94408981323242	0.001429154071956873	55680
368640	360	-7.113405644308775	-4.831843726295564	-768.7261983032226	0.5303451598994434	8609.478006591797	-0.06693963930010796	57600
378880	370	-4.108872175952885	-4.975766514104022	-296.84927716064453	0.006503496438410366	5276.822240600586	-0.06859371082857252	58880
389120	380	-2.3799981916709805	-4.90436809984477	-221.63772373962402	4.414546552345655e-05	368.36099521636964	-0.0025180645752698183	60800
399360	390	-2.497162073208019	-4.843032040969305	-190.1597021331787	4.5637042782331604e-07	331.10272493362424	-0.0066463125310838225	62080
409600	400	-2.55285954832891	-4.754037777595222	-178.0120915222168	1.7527395761170182e-07	236.84221450805663	0.006403013877570629	64000
419840	410	-2.5815418513379993	-4.696868607043927	-163.33345346069336	7.210766903051336e-08	233.95192435264588	-0.0055965565145015715	65280
