steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
150000	1500	1322.8765714168549	0.0	0.0	0.0	0.0	0.0	-1.696332633420825	0.037510866446201205	1.7087093359231948	-0.7980441582202912
160000	1600	1410.9185147285461	0.0	0.0	0.0	0.0	0.0	0.2831265597343445	0.05222397553982489	0.5978457225486636	-0.27606495363637806
170000	1700	1498.1837179660797	0.0	0.0	0.0	0.0	0.0	8.021862780928611	0.015408521924148743	0.04680499268695712	-0.1300930780544877
180000	1800	1585.2635962963104	0.0	0.0	0.0	0.0	0.0	12.696646833226085	0.01906302877665195	0.00834767978230957	-0.022435820335522293
190000	1900	1672.2430872917175	0.0	0.0	0.0	0.0	0.0	-53.20129797363281	0.14407417913188691	9.3399786901474	-1.870151777267456
200000	2000	1759.4062550067902	0.0	0.0	0.0	0.0	0.0	-3.6948207108825444	0.06371758566442122	1.3804006785154344	-0.2658197264559567
210000	2100	1846.8308811187744	0.0	0.0	0.0	0.0	0.0	-4.330560425609351	0.04488005079971663	0.6007017795555294	-0.4028877923451364
220000	2200	1934.155582666397	0.0	0.0	0.0	0.0	0.0	10.390675197780132	0.02193465265246476	0.07241845483891667	0.18876849941909313
230000	2300	2021.2489626407623	0.0	0.0	0.0	0.0	0.0	-14.448079626262189	0.058496193642043635	2.336348882317543	-0.4191629023849964
240000	2400	2108.9099016189575	0.0	0.0	0.0	0.0	0.0	10.342974083006382	0.014034723402158932	0.06261098335497081	-0.0718942840769887
250000	2500	2195.684955596924	0.0	0.0	0.0	0.0	0.0	12.544875970244407	0.011880037915982711	0.14926725825527684	-0.07712836365681142
260000	2600	2282.528562068939	0.0	0.0	0.0	0.0	0.0	12.545458065107464	0.017722267440158247	0.04421013592975214	-0.019764334000647067
270000	2700	2369.636360645294	0.0	0.0	0.0	0.0	0.0	18.13611695063114	0.005414129957636675	0.009421023678733036	-0.09669234634377062
280000	2800	2456.3826327323914	0.0	0.0	0.0	0.0	0.0	-163.78445737075805	0.5343049719729461	185.9123522567749	-7.48504137545824
290000	2900	2543.6085393428802	0.0	0.0	0.0	0.0	0.0	6.501845068141818	0.016175550403042565	3.058115789890289	0.15885516833513974
300000	3000	2631.229842185974	0.0	0.0	0.0	0.0	0.0	25.98689599323273	0.007676008101832565	0.005779739611316472	0.014797684722580015
310000	3100	2719.58997797966	0.0	0.0	0.0	0.0	0.0	22.961095579743386	0.006680420956550634	0.10767021749634295	-0.20283098807558417
320000	3200	2808.773774623871	0.0	0.0	0.0	0.0	0.0	22.48677298974991	0.004746165433415989	0.0014559983514482156	0.016561122262501157
330000	3300	2897.199357509613	0.0	0.0	0.0	0.0	0.0	21.829320987433196	0.003708616130102966	0.14700218041834887	0.14446177566424012
340000	3400	2985.2178661823273	0.0	0.0	0.0	0.0	0.0	20.525118829220535	0.002217607448538691	0.2938142377650365	0.0776763813616708
350000	3500	3073.1868941783905	0.0	0.0	0.0	0.0	0.0	20.293174628019333	0.002821839861116808	0.20105237102645332	0.14779882315779105
360000	3600	3160.6243748664856	0.0	0.0	0.0	0.0	0.0	19.856460182249545	0.0028894740912816046	0.0014425148020382039	0.005622292389161885
370000	3700	3248.8209750652313	0.0	0.0	0.0	0.0	0.0	19.38355249941349	0.0007607777769765642	0.0011454959656111896	0.006087351987371221
380000	3800	3337.3818588256836	0.0	0.0	0.0	0.0	0.0	18.705822963565588	0.004016938127458084	0.05481350363261299	0.01288944303523749
390000	3900	3425.9748153686523	0.0	0.0	0.0	0.0	0.0	18.20191138911247	0.0017873111966776032	0.001137075389851816	-0.025735211689025164
400000	4000	3515.0672047138214	0.0	0.0	0.0	0.0	0.0	18.540760759055615	0.0019257834529180654	0.001220019182364922	0.017568261376582087
410000	4100	3603.293475151062	0.0	0.0	0.0	0.0	0.0	16.039469934523105	0.0142293487129756	2.0996166898682715	0.7507050753384829
420000	4200	3691.305109500885	0.0	0.0	0.0	0.0	0.0	17.734605835080146	0.0017230239321066997	0.0009271321247797459	0.011192208852153272
430000	4300	3779.782398700714	0.0	0.0	0.0	0.0	0.0	16.976786258086562	0.006512911821069492	0.3044529847340891	0.053095699606928976
440000	4400	3868.5187208652496	0.0	0.0	0.0	0.0	0.0	-54.67671961784363	0.15071983441795964	17.459252097606658	-4.272240555286407
450000	4500	3957.264068841934	0.0	0.0	0.0	0.0	0.0	-3.7771213053315877	0.028654675711688015	1.6007174759358167	-0.1859191907942295
460000	4600	4046.1233105659485	0.0	0.0	0.0	0.0	0.0	10.079690535098313	0.010473111355445007	0.02194476726464927	-0.15989168759435415
470000	4700	4134.548801422119	0.0	0.0	0.0	0.0	0.0	12.697123376786708	0.00565187353332729	0.0012521062593441456	-0.029766936264932157
480000	4800	4224.116180896759	0.0	0.0	0.0	0.0	0.0	14.059103232979774	0.005146346768065338	0.10883776838745689	0.04757181474647951
490000	4900	4312.36417722702	0.0	0.0	0.0	0.0	0.0	14.310848597764968	0.002634285627241114	0.0011376568394189234	-0.0003576543531380594
500000	5000	4400.4910271167755	0.0	0.0	0.0	0.0	0.0	14.215682229846715	0.003557646636245395	0.0013559185511257965	-0.03878101436421275
510000	5100	4488.694240808487	0.0	0.0	0.0	0.0	0.0	14.882968288213014	0.0018521581392695584	0.0011467043753509642	-0.0189573624136392
520000	5200	4577.221969127655	0.0	0.0	0.0	0.0	0.0	14.565023523256183	0.0014520818669119498	0.0022290618585248012	-0.01621114005858544
530000	5300	4665.513816833496	0.0	0.0	0.0	0.0	0.0	14.990486038386821	0.0009884180924851443	0.0009015887721034232	-0.0009301125758793205
540000	5400	4753.721944093704	0.0	0.0	0.0	0.0	0.0	14.187148628532887	0.0019887057676552123	0.0011131790361832827	-0.022996514574624597
550000	5500	4842.168097496033	0.0	0.0	0.0	0.0	0.0	14.12363119636476	0.011926889241479418	0.5783031295239925	0.13660960048437118
560000	5600	4930.699287414551	0.0	0.0	0.0	0.0	0.0	14.32361875422299	0.0036249486076949103	0.001237572611134965	0.0030632392584811897
570000	5700	5018.5424835681915	0.0	0.0	0.0	0.0	0.0	18.62077565589547	0.001688843831211448	0.018773326030932368	0.011183370938524603
580000	5800	5106.372099637985	0.0	0.0	0.0	0.0	0.0	15.270961782440542	0.003003887096267501	0.0014627323804597837	-0.0059971136838430535
590000	5900	5193.556736946106	0.0	0.0	0.0	0.0	0.0	14.645168936848641	0.005378862606798883	0.3813155981563614	0.39538203354459256
600000	6000	5281.267029047012	0.0	0.0	0.0	0.0	0.0	14.516221419155597	0.0027447182050034467	0.001388542474305723	-0.00015898622572422028
610000	6100	5368.886924266815	0.0	0.0	0.0	0.0	0.0	14.162016928508878	0.003712996535148188	0.011488793292082846	-0.05502305636182427
620000	6200	5456.385422945023	0.0	0.0	0.0	0.0	0.0	12.846598908245564	0.00364464106346861	0.45570783914765345	0.05966244640760124
630000	6300	5543.622604131699	0.0	0.0	0.0	0.0	0.0	13.539211237162352	0.002415073876603055	0.001072944350889884	0.004030965437996201
640000	6400	5631.5112500190735	0.0	0.0	0.0	0.0	0.0	13.451104297205806	0.002831968001429945	0.0009815785274258815	0.003335794685408473
650000	6500	5719.142277479172	0.0	0.0	0.0	0.0	0.0	11.688098838984967	0.006836203396722748	0.07150227804668248	-0.3496577553451061
660000	6600	5806.868250846863	0.0	0.0	0.0	0.0	0.0	13.036520707666874	0.003972494540738801	0.001188306543044746	-0.00363955112406984
670000	6700	5894.2508499622345	0.0	0.0	0.0	0.0	0.0	13.615428672119975	0.002252999676632802	0.004188802897697314	0.04793097572866827
680000	6800	5981.67421913147	0.0	0.0	0.0	0.0	0.0	11.435405895113945	0.009646595664123963	1.0581095496658235	0.15118742352351547
690000	6900	6069.335245609283	0.0	0.0	0.0	0.0	0.0	11.887481038078665	0.005028260206466663	0.0052664876537164675	-0.07074063079431653
700000	7000	6156.953903198242	0.0	0.0	0.0	0.0	0.0	12.028981804966927	0.008112885687044477	0.00319357305415906	0.01742607351974584
710000	7100	6244.726917743683	0.0	0.0	0.0	0.0	0.0	-34.01714777708054	0.1401851381795175	7.327910871505737	0.031910073906183244
720000	7200	6333.469244480133	0.0	0.0	0.0	0.0	0.0	6.4599652130901815	0.010235305513838742	0.00995944236521609	-0.028328492334112526
730000	7300	6421.698913812637	0.0	0.0	0.0	0.0	0.0	7.744645642444492	0.01803674743901557	0.6126798008941114	0.38588544679805636
740000	7400	6509.616720199585	0.0	0.0	0.0	0.0	0.0	8.812687567651272	0.004956726493954855	0.0022641408353229055	-0.02345298295142129
750000	7500	6597.240373134613	0.0	0.0	0.0	0.0	0.0	9.030341812491416	0.007996804407341686	0.20395636781264329	0.00896277990192175
760000	7600	6685.238369941711	0.0	0.0	0.0	0.0	0.0	9.461052559942008	0.00887830646950608	0.027960390573134646	0.03222148800268769
770000	7700	6772.927989244461	0.0	0.0	0.0	0.0	0.0	9.346047119706869	0.011174403178900151	0.004910500500700437	0.011571082731243222
780000	7800	6860.291999340057	0.0	0.0	0.0	0.0	0.0	9.076554154798389	0.007312354701006231	0.006951243069488555	-0.018464987170882522
790000	7900	6947.67166686058	0.0	0.0	0.0	0.0	0.0	9.176576418697834	0.012568790552735723	0.0010088306579564233	-0.0032672798732528464
800000	8000	7035.8785808086395	0.0	0.0	0.0	0.0	0.0	9.064810691997408	0.006530277557702529	0.0011650819846545347	-0.012764495861483737
810000	8100	7123.66404914856	0.0	0.0	0.0	0.0	0.0	8.662162805557251	0.01253983756210761	0.22200158222636673	0.12574488804792053
820000	8200	7211.4924285411835	0.0	0.0	0.0	0.0	0.0	8.791326789826154	0.01021218414231348	0.06093868682859466	0.06345865016104653
830000	8300	7299.607722043991	0.0	0.0	0.0	0.0	0.0	8.179300757899881	0.012999088749512363	0.003178228369215503	-0.04376857368275523
840000	8400	7387.5921421051025	0.0	0.0	0.0	0.0	0.0	5.855196568369865	0.014539669304322359	0.2464612464234233	-0.4781501695513725
850000	8500	7475.29927444458	0.0	0.0	0.0	0.0	0.0	8.106678995490075	0.00891279392222551	0.0016090737038757651	-0.0072543560835765675
860000	8600	7563.368853807449	0.0	0.0	0.0	0.0	0.0	7.661459413796663	0.013131744024017625	0.3094225485785864	0.021112216645851733
870000	8700	7651.665684223175	0.0	0.0	0.0	0.0	0.0	7.46665825125575	0.010168723821950647	0.09821611300110816	0.03476383594796061
880000	8800	7740.4844126701355	0.0	0.0	0.0	0.0	0.0	6.923155700176954	0.012480665911160335	0.10617201495915651	-0.1379236169345677
890000	8900	7828.6439464092255	0.0	0.0	0.0	0.0	0.0	7.170655645474792	0.009174105156998137	0.0012791187080438248	-0.013295458719367161
900000	9000	7917.04803943634	0.0	0.0	0.0	0.0	0.0	6.821310239687562	0.011069017973192565	0.005395170230185613	-0.06132047725841403
910000	9100	8004.8805975914	0.0	0.0	0.0	0.0	0.0	7.068354509830475	0.015210820274061737	0.01574435143964365	0.00027151088463142517
920000	9200	8092.62437748909	0.0	0.0	0.0	0.0	0.0	6.5699628539979456	0.010998686295205623	0.012237902510678396	-0.01642049799673259
930000	9300	8180.430237293243	0.0	0.0	0.0	0.0	0.0	5.284951886177063	0.013453590586991528	0.09036722598597408	-0.2971492555364966
940000	9400	8268.188389778137	0.0	0.0	0.0	0.0	0.0	6.094095230132341	0.012141716508923633	0.03441887116990983	0.01272490068571642
950000	9500	8355.960072755814	0.0	0.0	0.0	0.0	0.0	6.154038456469774	0.014934944715779832	0.006538979701581411	-0.012703226893208922
960000	9600	8444.47856926918	0.0	0.0	0.0	0.0	0.0	5.787537241652608	0.012716430204786537	0.004940278835711069	-0.024756003327202052
970000	9700	8532.537382602692	0.0	0.0	0.0	0.0	0.0	5.346130886241793	0.011351368063109416	0.0035674406704492866	-0.03912009065737948
980000	9800	8620.55775308609	0.0	0.0	0.0	0.0	0.0	4.909648432195187	0.01616508018322068	0.2270389251736924	0.1386369806388393
990000	9900	8708.369493246078	0.0	0.0	0.0	0.0	0.0	5.159927541792393	0.010332854183208699	0.004415499906754121	-0.053828275967389344
1000000	10000	8796.317238330841	0.0	0.0	0.0	0.0	0.0	4.709909871906042	0.011797299000828652	0.020089325439184905	0.09381453139241785
