steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10000	100	89.77177882194519	0.0	0.0	0.0	0.0	0.0	-0.09790973044792191	3.188722054927777	174.93856455230713	0.3056836464013536	1558.2451043701171	-5.257412713766098	1560	nan
20000	200	177.42495226860046	0.0	0.0	0.0	0.0	0.0	-0.07203533404646441	18.423668290177982	1778.7030009765624	0.050430923452015206	90574.208125	6.742493047714233	3120	nan
30000	300	265.0817539691925	0.0	0.0	0.0	0.0	0.0	-0.08559716249397024	25.790349709936695	1510.9506615600585	0.0511699315943369	42183.12658691406	-3.8091665410995486	4680	nan
40000	400	353.2855350971222	0.0	0.0	0.0	0.0	0.0	-0.09599762915447355	26.466812221094585	804.1007945821285	0.06430779806099747	4462.59236694336	27.67299791574478	6240	nan
50000	500	441.24624705314636	0.0	0.0	0.0	0.0	0.0	-0.08567359655478504	23.037449874518774	851.8426514735222	0.0748625377034218	22537.384321289064	24.304614021778107	7800	nan
60000	600	529.2337472438812	0.0	0.0	0.0	0.0	0.0	-0.02531332695090532	19.972320569822422	205.34671970176697	0.12978579975619203	5831.568659667969	-13.385127356052399	9360	nan
70000	700	617.1855189800262	0.0	0.0	0.0	0.0	0.0	-0.0058214082818876705	15.629782897703377	-930.9308690948486	0.24101886501358877	28213.618041992188	-9.707385768890381	10920	nan
80000	800	705.8413317203522	0.0	0.0	0.0	0.0	0.0	-0.023709471967251376	13.65670230051279	314.1188554055691	0.1898751961595863	5826.4046704101565	-25.062798581123353	12500	nan
90000	900	793.7397458553314	0.0	0.0	0.0	0.0	0.0	-0.04846808877767762	13.841509080596618	403.1093836975321	0.21226971252417248	7072.081462402344	-36.325271453857425	14060	nan
100000	1000	882.5041556358337	0.0	0.0	0.0	0.0	0.0	-0.04051793770841323	14.308209858434072	544.9410115451813	0.11936371073652592	2556.5080322265626	2.9789302480220794	15620	nan
110000	1100	970.4103507995605	0.0	0.0	0.0	0.0	0.0	-0.058658792800968515	14.10992444037732	311.12833216007056	0.13296213821859618	390.29239562988283	4.382400926351547	17180	nan
120000	1200	1058.6008307933807	0.0	0.0	0.0	0.0	0.0	-0.03420644802157767	13.403017082274468	105.09524677494169	0.1883932135453944	359.64194564819337	3.9382608008384703	18740	nan
130000	1300	1146.6451230049133	0.0	0.0	0.0	0.0	0.0	-0.03368375781571376	12.497512723533436	-148.5162880408764	0.16688203982759073	912.8130397796631	-10.326116735339165	20300	nan
140000	1400	1234.6994218826294	0.0	0.0	0.0	0.0	0.0	-0.06725314145765879	12.259676629303023	-15.091569470986723	0.11943197613425634	478.80740814208986	4.721605243682862	21860	nan
150000	1500	1322.8570983409882	0.0	0.0	0.0	0.0	0.0	-0.14312611740559805	9.264260343080387	285.8636586199999	0.09394504106756454	1128.3187699890136	-17.26469701766968	23420	nan
