mean_dist	min_dist	max_dist	agent_within_SS	expert_within_SS
514.0243625887621	398.83194982179566	623.0284396712123	34.47547942638654	7.765060702991739
404.5149501790072	290.408771936668	488.51828054489846	48.57135039758454	7.765060702991739
364.5600209488043	279.80474527641513	433.7106282926224	35.15175287723962	7.765060702991739
353.642909520805	249.689356120717	448.3076194717012	47.32481813772018	7.765060702991739
330.66097045968365	247.11785348672433	448.2412725442345	42.848404220873114	7.765060702991739
286.47031918266526	209.78934815086214	357.3615238847802	27.550737701431935	7.765060702991739
308.46058842200705	204.19112608699817	480.8079619415625	50.61753867904721	7.765060702991739
277.9400208242316	111.93068734845062	394.1841590392487	62.09614531650726	7.765060702991739
254.66557120480567	140.0260026360037	392.9076536462027	61.98485277753548	7.765060702991739
356.47622749205163	240.0430535354679	1202.3858827751806	388.74841258519047	7.765060702991739
461.54593067385963	5.4944344224648365	2245.6447513231974	726.335836618724	7.765060702991739
1231.16809093625	15.920603957824387	4075.746642610015	1727.9910733635002	7.765060702991739
821.990615492868	10.641696938784975	4075.746642610015	1325.5313476513527	7.765060702991739
1225.7095334903559	8.476001959960495	4075.746642610015	1731.9419680919086	7.765060702991739
2141.0025627405294	323.96233433177906	4075.746642610015	1968.878929313208	7.765060702991739
3661.130428660836	398.58809353491836	4075.746642610015	740.3720106877867	7.765060702991739
3660.9866211667845	398.8236728378202	4075.746642610015	740.6368580929159	7.765060702991739
4069.983068234214	4058.5195383546384	4075.746642610015	0.7274613391789283	7.765060702991739
4069.9815841982854	4058.5195383546384	4075.746642610015	0.8313843876330612	7.765060702991739
4069.9845596406367	4058.5195383546384	4075.746642610015	0.5542562584220408	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9875645649317	4058.5341988464684	4075.746642610015	0.0	7.765060702991739
4069.9845596406367	4058.5195383546384	4075.746642610015	0.5542562584220408	7.765060702991739
4069.9845596406367	4058.5195383546384	4075.746642610015	0.5542562584220407	7.765060702991739
590.0405503221988	33.16868310096277	4075.732044031699	868.199751794773	7.765060702991739
677.4056756544154	534.7412015882535	4075.746642610015	747.5021125965534	7.765060702991739
2036.3835753529208	398.7492149172971	4075.746642610015	2059.047623740592	7.765060702991739
2436.591418494114	35.61359579048716	4075.746642610015	1971.5975769214372	7.765060702991739
3252.6486718601404	22.225056797482083	4075.746642610015	1307.800363065151	7.765060702991739
4069.9786382379434	4058.5195383546384	4075.746642610015	0.8313843876330612	7.765060702991739
4069.9786382379434	4058.5195383546384	4075.746642610015	0.831384387633061	7.765060702991739
4069.9742745763374	4058.5195383546384	4075.746642610015	0.31176914536239786	7.765060702991739
4069.9786382379434	4058.5195383546384	4075.746642610015	0.831384387633061	7.765060702991739
4069.9742745763374	4058.5195383546384	4075.746642610015	0.31176914536239786	7.765060702991739
3661.156172187917	35.61359579048716	4075.746642610015	735.9320628953441	7.765060702991739
852.3723573522036	35.61359579048716	4075.746642610015	1387.279690218832	7.765060702991739
790.7156371110443	741.7120480148526	4075.746642610015	750.8406405033448	7.765060702991739
979.0208460612423	637.3946199206631	4075.746642610015	1330.9427476587666	7.765060702991739
398.0954448519814	9.609802909176091	4075.746642610015	756.9464652412097	7.765060702991739
1208.5292277269562	13.619819127617928	4075.746642610015	1717.15479623982	7.765060702991739
3660.851776781221	37.1707080704893	4075.746642610015	736.4714039216021	7.765060702991739
4069.980107532859	4058.5195383546384	4075.746642610015	0.8660254037844386	7.765060702991739
4069.9742745763374	4058.5195383546384	4075.746642610015	0.31176914536239786	7.765060702991739
4069.9771763135464	4058.5195383546384	4075.746642610015	0.7274613391789283	7.765060702991739
4069.9771763135464	4058.5195383546384	4075.746642610015	0.7274613391789283	7.765060702991739
4069.9771763135464	4058.5195383546384	4075.746642610015	0.7274613391789283	7.765060702991739
4069.9786382379434	4058.5195383546384	4075.746642610015	0.831384387633061	7.765060702991739
4069.9742745763374	4058.5195383546384	4075.746642610015	0.31176914536239786	7.765060702991739
428.04598649839033	17.2052074672958	4075.732044031699	729.3466961274298	7.765060702991739
35.632531977969975	9.522140740201067	63.70929571798232	9.548429293493964	7.765060702991739
36.9141854821777	7.650653420028455	72.18573697700279	13.41785227857574	7.765060702991739
32.63073210783874	7.197567747391166	65.97129770139873	16.530783496519405	7.765060702991739
8.863413161907435	1.8383055001713493	34.35026953096705	10.184047602791711	7.765060702991739
18.1478542584627	2.2332854890774874	64.87558515852386	15.669384887514592	7.765060702991739
14.471458104493168	2.1792583415395437	47.6313340998247	14.513911808089281	7.765060702991739
15.909031277835192	4.066795539956847	44.51888574095445	11.201985831118161	7.765060702991739
10.724368428155314	1.7212009688035337	41.811584663615385	10.130053780334576	7.765060702991739
16.482453187703165	1.818516154777469	56.42586564673146	12.100408182264871	7.765060702991739
10.126417967747612	2.0298294022369507	33.92967418070592	11.133986826554594	7.765060702991739
15.169418419969682	1.3150106561875163	48.35533958245997	13.412686646304007	7.765060702991739
8.907368881503544	1.8567826704671722	45.50244324892328	13.997017043477054	7.765060702991739
6.739287896273065	1.7380358019771422	40.062921609904976	9.303047048337376	7.765060702991739
5.856371813678454	0.4406260397790305	42.759998812424335	7.3148924020035055	7.765060702991739
4.1771370880881635	0.845032479948886	42.11157704769415	7.851716709625943	7.765060702991739
2.6638880458810714	0.715325627237907	41.80767538250187	6.77968338948933	7.765060702991739
2.3116116463346073	0.1231157504407039	41.80600727076811	9.251102979829906	7.765060702991739
8.866451788389195	0.4593197066293531	43.13229957153893	5.912586812126525	7.765060702991739
4.501881065881159	0.33414476505146296	43.4304343080768	7.737414860530113	7.765060702991739
10.633620530501412	1.4839554523782679	46.970317924597765	8.090295728222456	7.765060702991739
16.781497830898594	2.2363811357253165	64.19750107038993	12.037521169136122	7.765060702991739
13.383665332629358	1.1026655110140189	52.80404021937219	7.7062386332829815	7.765060702991739
15.42750026128517	2.077035740276001	53.379808509065796	8.965427377838088	7.765060702991739
13.958017971420192	0.919031448115979	54.01763579143465	8.403942160092026	7.765060702991739
22.4213286261709	9.247471617171303	55.49676141003742	8.228353446104624	7.765060702991739
14.540300374832135	1.720113661200409	51.136998188896534	6.326057216021865	7.765060702991739
11.667619096271508	0.3428868413324815	47.8570992562976	9.211195764480108	7.765060702991739
9.915391666348853	0.8006658737663169	46.9858908041533	7.38036952997187	7.765060702991739
12.357758953768862	0.8351626050833632	47.159508501496425	7.008604008460099	7.765060702991739
8.458450726359338	1.4765350167235007	45.041169544286205	9.717109928387746	7.765060702991739
11.945237333068699	0.6699494092320556	45.49363610986477	5.658458202820007	7.765060702991739
9.19528571113958	1.0250095621080137	46.66978171454866	8.418314798611735	7.765060702991739
8.67093980241113	1.9906972319004637	44.176463750787256	10.643680860480787	7.765060702991739
16.33191341144897	2.718544111948875	52.35528038598927	7.355501837527044	7.765060702991739
9.930086068434171	1.527310307192168	51.17826366831686	9.600866577256003	7.765060702991739
11.883392165760764	0.6471491311458253	46.17736960421211	8.261626294377415	7.765060702991739
7.8908153718703895	0.18895661470885666	47.11034423167443	9.34424467682378	7.765060702991739
16.041086537100355	3.1169157247406516	51.82709839058411	8.504352734922957	7.765060702991739
27.397030970124952	13.448481253953112	53.96957936529898	4.2651280801378135	7.765060702991739
20.600640958742577	4.2118555148993	54.16390183829454	7.9266649034517656	7.765060702991739
21.511601294142046	5.341654018702024	52.38065251808457	7.276443643271006	7.765060702991739
20.803079765469896	6.72602573030638	53.10571336128424	5.932209921268479	7.765060702991739
15.037463700472758	2.8767071436513385	52.37633445095073	6.731909875613129	7.765060702991739
11.77152749755029	1.588456923071695	44.79880382608282	6.1933885686257835	7.765060702991739
11.564323693907268	1.0001340940526398	45.05513884762166	5.061173118195709	7.765060702991739
9.0422513029439	0.5831784546342514	44.342122911296435	7.024809385180909	7.765060702991739
9.356459976350656	0.49597144357175543	44.134570996419775	7.152200541307383	7.765060702991739
10.486526125349183	0.18875883975349578	46.2468181047441	6.928002674766299	7.765060702991739
8.6986690030092	0.4467024570520811	42.764522880083625	5.732117644772254	7.765060702991739
9.202649107159086	0.861101421249906	46.53640844651552	7.365846270853302	7.765060702991739
10.707495121246685	1.9219940367858672	51.03779497970694	7.836867771482439	7.765060702991739
13.448204701626135	1.499990026893491	44.22451354894577	5.413590767093932	7.765060702991739
12.061473326296873	2.598482294139891	52.316910853427345	9.060182852671103	7.765060702991739
12.803348507466712	0.41478040670809024	53.34704715305654	3.896429206337629	7.765060702991739
9.308107649522636	0.7082944310931446	44.14028376972474	6.789038145275083	7.765060702991739
6.268071463106872	0.45418239774668834	44.34132031893271	7.36220433762473	7.765060702991739
6.8676308930845735	0.9825874098721329	44.191456027609725	7.709438006644461	7.765060702991739
7.7553230239757776	0.14307836499714494	43.91502509639049	6.539576175784349	7.765060702991739
3.6427690611873933	0.15740839375475496	42.75127751091122	5.100357309501716	7.765060702991739
9.039005430616236	0.15122547894273128	45.08756835413328	5.471629473272655	7.765060702991739
5.673995439101219	0.13854463055424782	40.738890251725984	7.5668617011635675	7.765060702991739
3.790531582199746	0.10667668117147715	43.90386634054717	6.716928751297255	7.765060702991739
11.954163073738119	1.1156621886987892	51.75454384799425	5.854910410894628	7.765060702991739
16.659089467207313	2.1419459303073687	52.357814792315914	6.375855823653319	7.765060702991739
15.929436808413168	1.7240214390117086	53.15515041846552	6.8505847700792275	7.765060702991739
