steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
12800	100	-0.1698477738100337	-0.7125623359655341	-49.258304624557496	0.352079494215548	137.22073581695557	-0.03322836476378143	1920
25600	200	-0.18423835776402847	-1.0486289159953595	-92.47804964959622	0.23724618035927414	753.7436660766601	-0.06505614029243588	4000
38400	300	0.038810113775201896	-0.8911868280454261	-3.4928522730991243	0.00044396502042229715	3.043000590801239	-0.0008169920928776264	5920
51200	400	-0.2042511755200103	-0.5612283716350794	25.700334866523743	0.00018741825981351214	5.105712871551514	0.0034098037146031855	8000
64000	500	-0.4127443583454005	-0.2080270732722936	52.905870481491085	0.00014946496795469955	12.597721014022827	0.0004198182187974453	9920
76800	600	-0.5805167801179923	0.15355523998538653	69.34952328491211	7.356370012784197e-05	21.465525398254396	-0.0021703837439417837	12000
89600	700	-0.7107637027464807	0.46005429562994804	92.89590597343445	6.298654354160682e-05	32.01530362129211	-0.00045154958963394164	13920
102400	800	-0.8417260472793132	0.7755445094034076	110.25109896850586	4.67979169577859e-05	47.359437255859376	-0.0017542730271816254	16000
115200	900	-0.9848119300520047	1.0533371733701122	121.73342512512207	5.2671841761409156e-05	76.55723284721374	-0.0006546741537749767	17920
128000	1000	-1.0950923236338421	1.3425277458131313	138.8191924133301	0.00020989532113600972	101.8810438156128	-0.0031025401409715413	20000
140800	1100	-0.9577971808509901	1.485984254574036	1.7866934810876847	0.3856552756996316	410.7005099487305	-0.05834273535758257	21920
153600	1200	-0.24649847930049146	1.3933118161310751	49.263794482529164	0.2856639981587723	149.48865180969239	-0.053954153074882924	24000
166400	1300	-0.19550873001117725	1.475266769413411	135.492786567688	0.15244026546801978	760.1795202636719	-0.028729313351213932	25920
179200	1400	-0.1291417180149583	1.5487537500475135	117.45785126399994	0.19503156911913538	447.5930154418945	-0.040432162610813976	28000
192000	1500	-0.16971015237795656	1.5848618465909028	104.44669935607911	0.16777336883703245	257.25082862854003	-0.03232330128550529	29920
204800	1600	-0.1557582970415242	1.6181450015865266	99.49049528986215	0.1509977671373108	152.7732611846924	-0.03272541269659996	32000
217600	1700	-0.17738376291957683	1.6454346478512545	97.19255968922377	0.14165897042755388	85.37069854736328	-0.03086699274368584	33920
230400	1800	-0.1975744860371342	1.6866034958594376	108.8771932311058	0.1502760981688225	156.51679092407227	-0.03334789509885013	36000
243200	1900	-0.2395781879639253	1.723564519708041	109.69742852558196	0.12368868805153761	115.68834411621094	-0.03347265798598528	37920
256000	2000	-0.2819736074255779	1.7653577685803175	123.66718062627315	0.07792322799256271	148.14815757751464	-0.016550885494798422	40000
268800	2100	-0.30814138512243516	1.8120569396081545	127.63672480773926	0.08830388567581826	193.62528083801269	-0.023799364045262335	41920
281600	2200	-0.29127496633748523	1.86470559167591	130.69397365379334	0.10558252628916748	143.45923057556152	-0.027743991697207093	44000
294400	2300	-0.23551265617716127	1.9065725782996479	115.31698803338408	0.1354435927258614	305.91588973999023	-0.033233135510236024	45920
307200	2400	-0.2760850917689968	1.9441528722022972	133.31444845962525	0.08167859232035533	178.627299118042	-0.02307160623371601	48000
320000	2500	-0.2598481190621387	1.987405266935149	146.62898684549333	0.11394223597703027	377.6927651977539	-0.023101931214332582	49920
332800	2600	-0.2684726976403035	2.0224645347205494	123.28729186308384	0.07235576733485966	106.02612861633301	-0.021428763177245857	52000
345600	2700	-0.2878311069163028	2.0607843459514728	140.41131039476394	0.081477540608581	213.06156967163085	-0.02137247131206095	53920
358400	2800	-0.32596795045747423	2.1009451413473914	139.57563848632574	0.07493267473324614	117.81530261993409	-0.016512831933796407	56000
371200	2900	-0.356908394852886	2.1394684035125193	143.01340361046792	0.0968068264775532	251.81621925354003	-0.029083660524338483	57920
384000	3000	-0.3622359289303422	2.1759624332090217	139.1013933496475	0.08870043905811102	179.1769588470459	-0.022608083514496682	60000
396800	3100	-0.3397616387929302	2.207428412564888	131.40478332179785	0.049472186823450726	112.5888468170166	-0.01304687563329935	61920
409600	3200	-0.3425277248348575	2.238745338646695	130.23671276402473	0.07565684343939488	129.53784896850587	-0.022654295964166522	64000
422400	3300	-0.3680535079711117	2.2639642823939616	128.69557848370076	0.0915388666821748	87.33993007659912	-0.01604368593543768	65920
435200	3400	-0.3380545168761164	2.287658357927028	131.09992541640997	0.09359744299431363	108.39914344787597	-0.02102647367864847	68000
448000	3500	-0.33011581768421455	2.308239171677855	141.9203120572567	0.09128334138842041	110.72901058197021	-0.02087373124435544	69920
460800	3600	-0.3180339476019144	2.331139469436473	135.8686259493828	0.06813217311693126	63.95747180938721	-0.018413379304111004	72000
473600	3700	-0.2849342738748528	2.348788235376859	128.94622828644515	0.10359302870071065	139.23869369506835	-0.02390140488743782	73920
486400	3800	-0.2883838173169643	2.37029874929472	141.2414097479582	0.08899583134155177	54.07134120941162	-0.02733696224167943	76000
499200	3900	-0.2840892062478233	2.3882311450612006	134.00916737872362	0.07458990035048177	62.111574478149414	-0.018718106388114393	77920
512000	4000	-0.29523608572105875	2.4073522513136267	133.7970358991027	0.0689152717152694	49.434711894989015	-0.01660243881866336	80000
524800	4100	-0.28652163414866666	2.424487408505229	142.2207802321911	0.07737884791814607	65.40669548034668	-0.0221683447714895	81920
537600	4200	-0.2986913698990829	2.44461237977658	155.45148652243614	0.07144408707995413	79.7506439590454	-0.016971405716612934	84000
550400	4300	-0.3382466669718269	2.4617186034622027	144.24547306644916	0.07077210696727673	135.9066482925415	-0.022363329613581298	85920
563200	4400	-0.3095825182066765	2.480845974378965	146.66670249521732	0.09401765316821033	88.7528889465332	-0.021328217200934887	88000
576000	4500	-0.3307781085546594	2.50173438763995	156.13524399375916	0.07187043096867049	61.046197147369384	-0.01574918419122696	89920
588800	4600	-0.32013465409213676	2.5239116944631803	144.84995416861773	0.074719696714814	42.19482169151306	-0.016073570866137744	92000
601600	4700	-0.3416541978898458	2.540770671455732	148.97039788532257	0.08994722462851516	65.34162740707397	-0.02360387456603348	93920
614400	4800	-0.34085162613959985	2.558858007012556	151.09579784870147	0.08219039973502071	52.91160448074341	-0.021698906049132348	96000
627200	4900	-0.33371913788677193	2.576228681945674	149.99009167003632	0.08677965463427478	45.1276090335846	-0.019369553197175263	97920
640000	5000	-0.3136627719888929	2.5937774137675764	152.9584467868805	0.08862175430039794	81.12427612304687	-0.022176832156255842	100000
652800	5100	-0.34538426564098335	2.608576509060581	147.65961686706544	0.09223534342342746	40.69885087966919	-0.022249944834038617	101920
665600	5200	-0.33248522615246473	2.6235587360480657	149.54434924173356	0.11124128480241359	95.4653091430664	-0.03466838628053665	104000
678400	5300	-0.3393291475051083	2.633500011142602	143.0814801902771	0.11059422246490376	70.37570760726929	-0.025611763205379248	105920
691200	5400	-0.3785622908780351	2.6464458149616363	148.32068362903595	0.0973886085658512	59.21291042327881	-0.026089587286114692	108000
704000	5500	-0.40301453410461546	2.6604339755594384	141.1778994832039	0.09882204525362501	157.5988050842285	-0.024878107123076917	109920
716800	5600	-0.36576636662287637	2.678403349449592	158.3313457610607	0.09383066908361326	136.23090744018555	-0.01818218994885683	112000
729600	5700	-0.3581757088585291	2.694739411904194	159.46797689336537	0.0650035455106138	20.181347250938416	-0.012061029020696879	113920
742400	5800	-0.3532287752167322	2.7136407636928146	167.59042750263214	0.07980865959928615	206.3556015777588	-0.0187702916841954	116000
755200	5900	-0.3345151298476849	2.7310441755203168	169.9828231921196	0.08672190759511832	124.8410982131958	-0.019768467489629984	117920
768000	6000	-0.325227118171053	2.7479250865131615	158.7467432219982	0.10524439677598818	144.04666580200194	-0.027456376496702434	120000
780800	6100	-0.3407070514212828	2.761347125692591	146.46812933069467	0.11589704726705273	112.09537281036377	-0.03082869924604893	121920
793600	6200	-0.33756433953298254	2.776548439009536	173.1738705358505	0.07962246924891096	179.3560121536255	-0.019485014928504824	124000
806400	6300	-0.32273059568111784	2.7905715295129006	154.0963435034752	0.12733864428976255	296.7802368164063	-0.029746386064216493	125920
