steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10112	79	82.82375454902649	0.0	0.0	0.0	0.0	0.0	-0.288772415635467	-0.4852345138788223	-20.1991834859848	0.450667811781168	35.3316552734375	-0.059365459084510804	1280	nan
20096	157	174.78877019882202	0.0	0.0	0.0	0.0	0.0	0.03133966381856589	-0.4933345715204875	-26.454933509916067	0.22040959326177836	54.0667578125	-0.05106334410607815	2880	nan
30080	235	266.9921438694	0.0	0.0	0.0	0.0	0.0	0.03230688317046224	-0.3672605923576547	3.296752788171172	0.002763411813426501	2.02774848818779	0.0021919805184006692	4480	nan
40064	313	358.76940512657166	0.0	0.0	0.0	0.0	0.0	-0.3629478760120692	-0.17245614138971033	17.712565417289735	0.0005296307575185892	8.67292995929718	0.003842878062278032	6080	nan
50048	391	450.2193868160248	0.0	0.0	0.0	0.0	0.0	-0.8687762021627277	0.1056161454374281	43.59541645812988	0.0005286233520537281	54.12305263519287	0.0012774755991995334	7680	nan
60032	469	541.4597191810608	0.0	0.0	0.0	0.0	0.0	-1.4439184395587072	0.4573211078853186	81.18344789505005	0.00030997409382143816	194.50194763183595	0.0019745958596467973	9280	nan
70016	547	635.6314029693604	0.0	0.0	0.0	0.0	0.0	-1.8838099522171543	0.8318208583000609	108.42649064636231	0.00019778793937484806	374.79290786743167	-0.00023521041497588159	10880	nan
80000	625	729.3581688404083	0.0	0.0	0.0	0.0	0.0	-2.2298019619826226	1.192809751770722	134.84572080993652	0.00020146082192286485	622.6662536621094	0.004664315953850746	12480	nan
90112	704	821.2176926136017	0.0	0.0	0.0	0.0	0.0	-2.478402934413403	1.5373405641347	161.90741610717774	0.000318809708619483	864.1603561401367	0.00021749619394540788	14080	nan
100096	782	899.9730007648468	0.0	0.0	0.0	0.0	0.0	0.3937744805486873	1.9397385508345906	379.5930421600342	0.3535516914498294	4183.513930664062	-0.056849614642560484	15360	nan
110080	860	987.539294719696	0.0	0.0	0.0	0.0	0.0	-0.48220094803813845	2.065890666721213	246.78514309310913	0.1718347622028341	2298.285255126953	-0.031068749353289606	16960	nan
120064	938	1076.2322044372559	0.0	0.0	0.0	0.0	0.0	-1.3072055626520886	2.167391961239728	174.5877083053589	0.08443847475315365	1186.7643798828126	-0.013585084732621908	18560	nan
130048	1016	1163.8755214214325	0.0	0.0	0.0	0.0	0.0	-0.682157386338571	2.2964306892309754	196.4255368270874	0.2037649803620816	1600.5865625	-0.0397312100790441	20160	nan
140032	1094	1251.5687975883484	0.0	0.0	0.0	0.0	0.0	-0.2363615840289276	2.3826719270402785	176.36309141159057	0.2477217031258142	878.0789251708984	-0.040493667759001255	21760	nan
150016	1172	1339.810340166092	0.0	0.0	0.0	0.0	0.0	-0.34586184662464076	2.4046312123473275	145.20977265167235	0.23696348157164174	957.294430847168	-0.0337590317428112	23360	nan
160000	1250	1427.2662873268127	0.0	0.0	0.0	0.0	0.0	-0.3466993397596525	2.412567101413002	141.2867536087036	0.18640835735647124	813.2566473388672	-0.021800685357302427	24960	nan
170112	1329	1515.964471578598	0.0	0.0	0.0	0.0	0.0	-0.4435642355529126	2.412817888405084	120.07117994689942	0.241847397493897	463.9341622924805	-0.034858598904684186	26560	nan
180096	1407	1597.9041936397552	0.0	0.0	0.0	0.0	0.0	-0.539545647696359	2.411582776350665	103.13369498050213	0.2001225138031732	452.951083984375	-0.031152224699035287	27840	nan
190080	1485	1688.520558834076	0.0	0.0	0.0	0.0	0.0	-0.4606042590346187	2.4141017297313185	113.1710874004364	0.2256355133945035	616.3571351623535	-0.03166687417775393	29440	nan
200064	1563	1778.3189444541931	0.0	0.0	0.0	0.0	0.0	-0.4268667402637657	2.411597214557576	121.4521252670288	0.1850164625955331	505.48914566040037	-0.027565404120832682	31040	nan
210048	1641	1868.6270859241486	0.0	0.0	0.0	0.0	0.0	-0.346551207298995	2.4077509263229064	117.72652853393555	0.19924603763177948	574.0070223999023	-0.028471835209056735	32640	nan
220032	1719	1960.7994861602783	0.0	0.0	0.0	0.0	0.0	-0.4806165058969054	2.4016046608954875	109.53752481842041	0.19838239876989974	618.0412350463868	-0.024948539193719626	34240	nan
230016	1797	2052.2208335399628	0.0	0.0	0.0	0.0	0.0	-0.4790370154763805	2.400047810611016	119.05663486099243	0.17354447179027557	433.756142578125	-0.025778818130493163	35840	nan
240000	1875	2144.367622613907	0.0	0.0	0.0	0.0	0.0	-0.6345297050876543	2.399669017161155	116.3667060188055	0.16359537717843523	547.1907243347168	-0.027066497914493084	37440	nan
250112	1954	2237.015587568283	0.0	0.0	0.0	0.0	0.0	-0.5249462968721055	2.4001508419837068	120.77625867843628	0.16485147957479784	448.96976165771486	-0.023296409770846366	39040	nan
260096	2032	2328.7505452632904	0.0	0.0	0.0	0.0	0.0	-0.579987579809269	2.39995788553671	109.28272429656982	0.1674049852745702	413.35712371826173	-0.016769149545580148	40640	nan
270080	2110	2409.312824010849	0.0	0.0	0.0	0.0	0.0	-0.591879272271879	2.4011559974338206	105.67673027974367	0.15973314032762573	517.0641488647461	-0.025962979644536973	41920	nan
280064	2188	2499.376296520233	0.0	0.0	0.0	0.0	0.0	-0.6119162310701795	2.4025700737633193	121.06741950798035	0.13492306445554186	465.38412979125974	-0.020990515202283858	43520	nan
290048	2266	2591.9509994983673	0.0	0.0	0.0	0.0	0.0	-0.5517656357989181	2.4063226125097392	115.53745098876954	0.15740849854394445	577.8977038574219	-0.025979823786765336	45120	nan
300032	2344	2681.6597967147827	0.0	0.0	0.0	0.0	0.0	-0.5879256035236176	2.4077183805272138	125.79449160766602	0.1420460586232366	463.6171955871582	-0.023346961569041015	46720	nan
310016	2422	2770.2244889736176	0.0	0.0	0.0	0.0	0.0	-0.4282843192401342	2.406148698646575	114.73195424461365	0.1552248338080808	478.202013092041	-0.02731591146439314	48320	nan
320000	2500	2858.439500808716	0.0	0.0	0.0	0.0	0.0	-0.47300792219350113	2.401845198121662	110.20460610961914	0.14071783526741638	444.4047601318359	-0.01983465740457177	49920	nan
330112	2579	2947.531272172928	0.0	0.0	0.0	0.0	0.0	-0.5209633407387882	2.4009174779491347	112.68105288752913	0.14260617125535668	388.6959991455078	-0.023992794454097747	51520	nan
340096	2657	3034.15327835083	0.0	0.0	0.0	0.0	0.0	-0.5628032160354778	2.400303370709228	103.35006285476685	0.1765380526530298	357.4185565185547	-0.02284331461414695	53120	nan
350080	2735	3112.240411758423	0.0	0.0	0.0	0.0	0.0	-0.4779870488042943	2.4013640106573484	124.80568211936951	0.13235745577489433	518.5392112731934	-0.020405761869624256	54400	nan
360064	2813	3199.9388444423676	0.0	0.0	0.0	0.0	0.0	-0.5462552097637672	2.404160687324724	125.87630655670166	0.13085936714103535	468.7618209838867	-0.020258052125573158	56000	nan
370048	2891	3288.60515499115	0.0	0.0	0.0	0.0	0.0	-0.5034001713765319	2.4109141108864502	128.51239101696015	0.15050481015064968	490.68962646484374	-0.021671838006004692	57600	nan
380032	2969	3380.530858039856	0.0	0.0	0.0	0.0	0.0	-0.49753636201284823	2.416723573285885	132.73602318191527	0.1296678899926825	475.3600770568848	-0.023484153784811498	59200	nan
390016	3047	3470.1582581996918	0.0	0.0	0.0	0.0	0.0	-0.5239549924298189	2.421891332689771	129.40203971099854	0.12630656552724331	540.8284007263184	-0.01968023213557899	60800	nan
400000	3125	3561.8669004440308	0.0	0.0	0.0	0.0	0.0	-0.5915707731496077	2.4284212440228425	134.18712755966186	0.14744450349174032	494.12814834594724	-0.018621093556284905	62400	nan
410112	3204	3654.470445394516	0.0	0.0	0.0	0.0	0.0	-0.5556935811839067	2.4339048085338435	141.18556898117066	0.1140050297431253	707.2858206176758	-0.014086680170148611	64000	nan
420096	3282	3746.269693374634	0.0	0.0	0.0	0.0	0.0	-0.5090883437758311	2.440456856530523	126.84470039749145	0.13762295009765427	636.6051066589356	-0.019887612611055375	65600	nan
430080	3360	3839.2680263519287	0.0	0.0	0.0	0.0	0.0	-0.5753887380834203	2.4466845112874926	140.65631858062744	0.12018855760513651	844.4358248901367	-0.011153550501912832	67200	nan
440064	3438	3922.8360760211945	0.0	0.0	0.0	0.0	0.0	-0.5780515677237418	2.4536173486381454	128.7838892288208	0.1415747861339251	491.61838195800783	-0.017304617296904325	68480	nan
450048	3516	4015.1428060531616	0.0	0.0	0.0	0.0	0.0	-0.5697607847284526	2.4594317950185	123.68858142471313	0.1509046323926358	531.3159912109375	-0.01606443578377366	70080	nan
460032	3594	4108.394285202026	0.0	0.0	0.0	0.0	0.0	-0.6138203409393318	2.4600353334743494	106.84546443748474	0.15572079516777035	343.63456367492677	-0.02004720002412796	71680	nan
470016	3672	4201.782973051071	0.0	0.0	0.0	0.0	0.0	-0.5519015816494357	2.461664568191581	123.42126332092285	0.1315347116744065	561.1195028686524	-0.013295789770781994	73280	nan
480000	3750	4295.2537224292755	0.0	0.0	0.0	0.0	0.0	-0.5405789547055029	2.4665562584976324	127.08759189987182	0.12318744098481274	447.82402740478517	-0.01459644834510982	74880	nan
490112	3829	4387.779376983643	0.0	0.0	0.0	0.0	0.0	-0.5609879899148363	2.4703181067376425	129.35674919128417	0.12777095422544602	455.53767013549805	-0.016451796647161246	76480	nan
500096	3907	4478.652939558029	0.0	0.0	0.0	0.0	0.0	-0.6513772992996965	2.475702278741605	136.31028086280824	0.13150173595508147	527.8088322448731	-0.02195564528927207	78080	nan
510080	3985	4571.501775026321	0.0	0.0	0.0	0.0	0.0	-0.7320810509738512	2.482955590606738	134.59143295669557	0.12012745741900122	413.21531066894534	-0.01498416505753994	79680	nan
520064	4063	4654.4018750190735	0.0	0.0	0.0	0.0	0.0	-0.6211940294697416	2.4910025142497667	149.73890754699707	0.10167584102182388	443.69546600341795	-0.020330817960202693	80960	nan
530048	4141	4746.87060046196	0.0	0.0	0.0	0.0	0.0	-0.6323220212981104	2.500108798169856	140.4109102420807	0.11599844120613352	584.2279228210449	-0.00928366294130683	82560	nan
540032	4219	4838.393089532852	0.0	0.0	0.0	0.0	0.0	-0.6549513128066902	2.509271352291603	135.82591947364807	0.12147246594372339	729.2498872375488	-0.014013358736410736	84160	nan
550016	4297	4930.248859882355	0.0	0.0	0.0	0.0	0.0	-0.7115724665671587	2.518415732001677	140.46615237998964	0.12463687284347176	615.2278530883789	-0.018449321892112493	85760	nan
560000	4375	5024.449592351913	0.0	0.0	0.0	0.0	0.0	-0.6860283684735187	2.5281414259139843	148.14638626098633	0.11683179110220253	670.3669418334961	-0.019071984235197306	87360	nan
570112	4454	5113.590646266937	0.0	0.0	0.0	0.0	0.0	-0.7049228850549553	2.5368624812497913	142.98465595817567	0.12335771914751333	724.0484759521485	-0.014978449884802103	88960	nan
580096	4532	5202.590355157852	0.0	0.0	0.0	0.0	0.0	-0.6384144270673859	2.5445913163263865	145.67448205566407	0.1219448084586241	630.1970579528809	-0.012681230194866657	90560	nan
590080	4610	5291.425639867783	0.0	0.0	0.0	0.0	0.0	-0.6687778181186878	2.55127214541911	132.51125365638734	0.136715619592718	567.9873196411132	-0.018353597614914178	92160	nan
600064	4688	5380.136936903	0.0	0.0	0.0	0.0	0.0	-0.638430191363208	2.556195090501013	126.09346159559489	0.14178354351215028	562.6787506103516	-0.02027078580111265	93760	nan
610048	4766	5458.2905786037445	0.0	0.0	0.0	0.0	0.0	-0.6816467861114069	2.5600612924641206	132.91855546188356	0.12122688639652437	658.1655027770996	-0.015372344590723515	95040	nan
620032	4844	5546.34364771843	0.0	0.0	0.0	0.0	0.0	-0.6768703518321272	2.567950416724845	140.88170403957366	0.12557107291129166	846.3412533569336	-0.014090980105102062	96640	nan
630016	4922	5634.172343254089	0.0	0.0	0.0	0.0	0.0	-0.632194356017746	2.57421314196831	139.64523304748536	0.12329613913181288	700.0307748413086	-0.014597042864188552	98240	nan
640000	5000	5721.788207292557	0.0	0.0	0.0	0.0	0.0	-0.6637698373578023	2.5810276314314717	135.2803798494339	0.13282912457755242	702.2197886657715	-0.012624309360980988	99840	nan
650112	5079	5810.613786935806	0.0	0.0	0.0	0.0	0.0	-0.7178824235582725	2.5880269927636657	151.2614146461487	0.10450814039916555	730.1275180053711	-0.014306140840053558	101440	nan
660096	5157	5903.428097486496	0.0	0.0	0.0	0.0	0.0	-0.7141019997589756	2.594746029755008	137.0068815305233	0.1202854811062225	626.7785357666015	-0.014557949025183916	103040	nan
670080	5235	5995.54101061821	0.0	0.0	0.0	0.0	0.0	-0.7473335107653402	2.6009981645433524	129.12028494870663	0.13366254563427402	631.5693739318848	-0.009935015160590411	104640	nan
680064	5313	6087.668739080429	0.0	0.0	0.0	0.0	0.0	-0.7897444299529307	2.607369422776546	139.3173462253213	0.11839768904009179	684.6610195922851	-0.008768946072086692	106240	nan
690048	5391	6169.494064092636	0.0	0.0	0.0	0.0	0.0	-0.7508006650288589	2.6119697113906675	126.27818393421173	0.14825458140578202	443.47232543945313	-0.011508475868031382	107520	nan
700032	5469	6261.279747962952	0.0	0.0	0.0	0.0	0.0	-0.7472364747519605	2.61764698910262	124.14010736274719	0.14944775969903482	844.0345776367187	-0.009058843590319157	109120	nan
710016	5547	6355.008118629456	0.0	0.0	0.0	0.0	0.0	-0.6649245960626285	2.6241191376224053	140.41189178085327	0.12615468979939773	678.8696325683594	-0.011958965118974447	110720	nan
720000	5625	6447.996307611465	0.0	0.0	0.0	0.0	0.0	-0.7178688559494912	2.6305137657443662	142.02986983060836	0.14556294987711862	938.0561431884765	-0.01332431223243475	112320	nan
730112	5704	6543.092027902603	0.0	0.0	0.0	0.0	0.0	-0.5911567452137824	2.6375088348887923	143.51846253967284	0.14145162272804374	780.4084674072266	-0.012489848397672176	113920	nan
740096	5782	6634.096490383148	0.0	0.0	0.0	0.0	0.0	-0.6086375705890823	2.6431095466789096	148.05090268707275	0.13089635764904084	861.6893756103516	-0.013820096906274558	115520	nan
750080	5860	6728.626210451126	0.0	0.0	0.0	0.0	0.0	-0.6785191095550545	2.647717734380203	151.57663393783568	0.10874045337852659	807.4973715209961	-0.00779839375987649	117120	nan
760064	5938	6821.785158872604	0.0	0.0	0.0	0.0	0.0	-0.6447888356670737	2.65393829654847	150.22985106277466	0.12404494141832959	592.6847357177735	-0.011214800802990794	118720	nan
770048	6016	6915.295865774155	0.0	0.0	0.0	0.0	0.0	-0.5932881586577278	2.6603964667437854	156.91053163909913	0.11539632089932911	747.3399990844727	-0.00826390400994569	120320	nan
780032	6094	6996.713695526123	0.0	0.0	0.0	0.0	0.0	-0.6604813196561299	2.6653672135569844	155.5398271560669	0.11852585021107143	767.8685339355469	-0.012801761077716946	121600	nan
790016	6172	7085.995278120041	0.0	0.0	0.0	0.0	0.0	-0.638099925487768	2.67214486432419	140.10877112197875	0.1317599501711029	941.5362704467774	-0.007573946667835116	123200	nan
800000	6250	7178.560150384903	0.0	0.0	0.0	0.0	0.0	-0.5990513323033229	2.67891165648396	154.79540713882446	0.11166787954208439	825.4770252990722	-0.005623494498431683	124800	nan
