steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
16384	16	-5.3926466340888295	-2.0074550956487656	-54.54726494216919	0.6519533739686012	131.92620811462402	-0.0625653709564358	2560
32768	32	-4.690768820854835	-3.759758345782757	-278.32199200439453	0.5621180328205228	828.6954544067382	-0.04514009040780365	5120
49152	48	-4.225666772129014	-3.5626108000675836	-291.5852838897705	0.5189576615765691	750.6053328704834	-0.05765263397246599	7680
65536	64	-3.8483605404300616	-3.2927299104630947	-254.51347427368165	0.5027275146376342	526.0652970123291	-0.05183810523711145	10240
81920	80	-4.152823030683212	-3.071644279360771	-227.81262799072266	0.49161763057671487	424.0642891693115	-0.05598921843804419	12800
98304	96	-3.561003806068562	-2.9292795037229857	-210.7914069213867	0.4647102997265756	355.3168517684937	-0.04990630079060793	15360
114688	112	-3.146802049181424	-2.822406238743237	-203.26674726867677	0.46521896256599576	350.0228512573242	-0.05484699691645801	17920
131072	128	-2.9112632094873114	-2.7471646573394537	-203.92047079467773	0.44909147179173303	344.57403121948244	-0.04452405206859112	20480
147456	144	-3.3329231632933953	-2.758783967958556	-225.76543544006347	0.45853531209984794	418.9573732757568	-0.04810881180688739	23040
163840	160	-2.632544594150211	-3.0840644881129267	-346.3499895324707	0.3874388249502517	1250.7808459472656	-0.04155494808219373	25600
180224	176	-11.523201605543495	-3.716504903002219	-643.1437037353516	0.47751740005146714	8109.912360839844	-0.07033665562048555	28160
196608	192	-0.9374260208841296	-5.064201358705759	-415.7820290832519	0.0032141242438810877	7741.58765625	-0.05318625288084149	30720
212992	208	-3.174190178470686	-4.919983968138695	-322.2090358581543	2.8915769634565435e-06	897.0902714014053	-0.0007561029680073261	33280
229376	224	-3.445951031478122	-4.735723332634994	-254.6956037902832	2.8997532027952298e-08	507.53184825897216	-0.004022671170532704	35840
245760	240	-3.585678096356802	-4.528124991059303	-189.20789582824708	1.8028794557360672e-08	265.83997710227965	0.002136383317410946	38400
262144	256	-3.724594452335499	-4.314863472245634	-141.6507773742676	7.652115582740027e-08	141.20751385688783	0.0009872710518538952	40960
278528	272	-3.8654360871082174	-4.101932984941146	-95.97277576446533	8.734517226985954e-08	61.91051436662674	0.0020870883669704197	43520
294912	288	-4.0121430631643165	-3.897515617311001	-63.473658187866214	1.1809421285534584e-09	27.489211012125015	0.0005334202945232392	46080
311296	304	-4.26060427152738	-3.703303684529505	-39.45893964958191	1.0148495357068667e-10	11.026399985551834	0.0036421341076493265	48640
327680	320	-4.5310574819035825	-3.512594327842817	-17.561561474204062	3.556287533810492e-12	1.7992790199816227	-0.0017957920953631402	51200
344064	336	-4.919986031865701	-3.3210292250538864	10.047759127616882	2.562431046946306e-09	2.237553266733885	0.0033405479695647953	53760
360448	352	-5.412856570421718	-3.1281917465596716	41.097067935943606	1.112403396792193e-08	18.770422906279563	-0.002188829630613327	56320
376832	368	-5.834473308073357	-2.9330636254390297	72.76276989746094	5.868746714090391e-10	51.601674358844754	0.00012122584506869316	58880
393216	384	-6.339610789382831	-2.7415295359290517	103.79257446289063	9.956831703599918e-12	100.44809545993805	0.005649281777441502	61440
409600	400	-6.827990804631263	-2.5531535689160227	131.09092809295655	1.077507388269965e-08	143.64712197780608	0.0002248120680451393	64000
425984	416	-7.318636743811891	-2.3707090746253154	152.1967446746826	5.292585219183418e-10	180.80861805438997	-0.009561786130070686	66560
442368	432	-7.841156812429428	-2.1940245930174433	171.71660554504393	1.192681127534786e-12	247.5865148448944	-0.003766039088368416	69120
458752	448	-8.293537382364272	-2.0222524716851433	189.0303370361328	4.205804144300306e-08	286.05462903022766	-0.0010385543387383222	71680
475136	464	-8.753957789922133	-1.8561928943763006	207.45115310668945	3.4996435548928533e-06	350.9264858722687	-8.967451751232147e-05	74240
491520	480	-8.711789054185152	-1.6920433157123624	223.26038801574708	0.0024612784510678314	424.7963285827637	-0.0016153953410685063	76800
507904	496	-1.7260050788247026	-1.4760748199337432	695.6146252441406	0.06346375654687592	3671.953005981445	-0.021504083946347237	79360
524288	512	-5.3715858206087725	-1.3876234333438333	609.4247849121094	0.09923590184272038	1688.5359956359864	-0.019978633709251882	81920
