steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
675840	1320	-5.568551358302124	-2.279753828895363	55.66968624168634	0.006571407552583927	68.6595247554779	0.005118069499731064	105600
686080	1340	-3.150149417063221	-2.2262670559596693	131.79622578430175	0.0103805642917863	309.79144912719727	-0.00513152789324522	106880
696320	1360	-0.9317366650034673	-2.145368747270721	198.91966710662842	0.05284008453769212	640.7918046569824	-0.01914296569302678	108800
706560	1380	-1.1576674886054825	-2.0999526472783887	178.59665264892578	0.07032978325253544	579.625948638916	-0.014418227095156909	110080
716800	1400	-1.1740141691891477	-2.039833949069892	160.7916466369629	0.07148798704947547	365.47989295959474	-0.01394901229068637	112000
727040	1420	-1.2965980187745298	-2.0025348725102545	141.0911463623047	0.06507447953919146	304.7374227905273	-0.006465873587876559	113280
737280	1440	-1.316150096779922	-1.9516885424136288	121.18786817932128	0.06290679725182081	207.08916900634765	-0.0106918378546834	115200
747520	1460	-1.2159602584892417	-1.9161626949885882	110.17309320831299	0.08596569084834893	229.02096714019774	-0.007733453940600157	116480
757760	1480	-1.3426808453479315	-1.864692928772923	112.9444908065796	0.08825314321637631	201.19975269317626	-0.012364905253052711	118400
768000	1500	-1.3499391663486604	-1.8311483201316812	110.6437585144043	0.10237131782393788	181.98274799346925	-0.028626766335219146	119680
778240	1520	-1.3998408777839504	-1.783635484338983	104.34856790924073	0.11260584079383805	179.97015001296998	-0.013675745511427521	121600
788480	1540	-1.22730117730028	-1.7533935660321731	102.15656748962402	0.08714476358903409	179.98127479553222	-0.012458940856158734	122880
798720	1560	-1.2507431571825873	-1.709494813082692	94.08264849853515	0.09952060970620537	153.69612615585328	-0.01871732784435153	124800
808960	1580	-1.0685008047961164	-1.681144193750877	93.78812642669678	0.08412379603932613	156.90948991775514	-0.009475313052535057	126080
819200	1600	-0.9533720887901727	-1.6418780968617648	92.64421855163575	0.06472762139574668	132.43076060295104	-0.010683271028101444	128000
829440	1620	-1.1048508538519963	-1.6168428332922924	83.72776555633546	0.08676977914581355	115.4324587726593	-0.018003677297383548	129280
