steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
12800	100	-0.23810239488340448	-1.0798268243670464	-80.26064419555664	0.4893264976367354	244.21548316955565	-0.04962364820763469	1920
25600	200	-0.2569059431848	-1.5851731264591218	-118.4082445602417	0.2891555291356053	781.447179260254	-0.027122740102931857	4000
38400	300	0.0363967580228782	-1.5778933336605896	-13.944625756263733	0.0005846641009484301	17.856390528678894	0.0014107297360897064	5920
51200	400	0.061324773821077545	-1.2598123732209205	-1.1208769287988543	0.00013151414699797215	2.0628285574913026	-0.000962895704433322	8000
64000	500	-0.12022627762373304	-0.9760151151455038	18.8107843580246	0.0002474115346049075	15.28287293434143	0.003444685861468315	9920
76800	600	-0.364300429077819	-0.619065543950225	53.77016651153564	0.0020143269808769446	74.85558748245239	-0.00021098144352436066	12000
89600	700	-0.5113241431503557	-0.2639315540597228	81.79512898254394	0.0008616352532370684	142.018494720459	-0.0028270816430449484	13920
102400	800	-0.5328391905238387	0.10591761101735755	164.83373589324952	0.07205294961900655	1252.9003735351562	-0.015414912048727273	16000
115200	900	-0.06305242648364219	0.4020544694067212	133.798608678177	0.14907654070896023	999.4692919921876	-0.01888094872236252	17920
128000	1000	-0.15177708196640013	0.5469835032578557	90.57554213142394	0.16675375232531223	463.324049987793	-0.021260819304734467	20000
140800	1100	-0.084197422219906	0.641533651414674	80.9631005973816	0.1816369130731473	378.567880859375	-0.02019050497096032	21920
153600	1200	-0.12095942043885588	0.7148213020261998	78.67226148414612	0.1734572508314159	265.3130916595459	-0.028577011320739986	24000
166400	1300	-0.16830942486750428	0.7726816674162645	77.46328765296936	0.15494399691962463	310.32771408081055	-0.024564949795603752	25920
179200	1400	-0.13922738571220544	0.8296448788725372	79.50366902732848	0.1510994827146251	335.6372137451172	-0.020820293463766574	28000
192000	1500	-0.18736585088190622	0.880222782038182	81.27631643877179	0.15374088676548853	309.87632629394534	-0.024447718011215328	29920
204800	1600	-0.16012157631851734	0.9329810457897838	73.09795178353787	0.14504729471078542	227.45406929016113	-0.026159952152520417	32000
217600	1700	-0.15678515625710132	0.9819934446362445	89.78225401973724	0.11660998816879464	354.2749380493164	-0.014628130057826639	33920
230400	1800	-0.2031191316386685	1.03826460409806	101.14462724781036	0.10894797953418787	467.19047088623046	-0.011914510540664195	36000
243200	1900	-0.19550907255115454	1.0961353285464102	97.83902573204041	0.11530235478361488	412.7225549316406	-0.015096120536327362	37920
256000	2000	-0.18628064470668323	1.15277631183248	95.50762599396705	0.13817429508114695	394.1933888244629	-0.01816598117351532	40000
268800	2100	-0.1971572186506819	1.1996993208259614	96.317584461689	0.12615897816593502	275.2806413269043	-0.02543718062341213	41920
281600	2200	-0.16776356024376582	1.2420545161473142	88.2206056060791	0.12925808652468643	205.60530960083008	-0.02484814644791186	44000
294400	2300	-0.20642210818117018	1.2777648727703217	97.26297426509858	0.08835399972256511	315.4886920166016	-0.01601855106651783	45920
307200	2400	-0.24190631577861496	1.3222075239468056	111.97268642425537	0.0996331504366705	469.4942127990723	-0.022919471580535172	48000
320000	2500	-0.24474007609859108	1.3604749563076974	106.45218373394013	0.08438196844403435	364.0460729980469	-0.013608778035268188	49920
332800	2600	-0.23303222685866057	1.3970520422686465	107.77306874084472	0.09833047769430468	453.68963623046875	-0.01645364558324218	52000
345600	2700	-0.26771039288374593	1.4305096266574284	117.14968320465088	0.07103726061634826	412.3133505249023	-0.013201014846563339	53920
358400	2800	-0.27751673270971516	1.4697286878013984	124.09338082695007	0.08012890952678421	530.8838659667969	-0.011430967878550292	56000
371200	2900	-0.19745042818330694	1.501737196772174	115.27233544540405	0.09105713363958925	338.9897915649414	-0.015864806454628705	57920
384000	3000	-0.27928401583293455	1.530172178240493	110.67019027614593	0.08624476576739909	374.48913162231446	-0.014423202257603407	60000
396800	3100	-0.286176538272528	1.5598985852850529	123.49961239242553	0.0709081459832886	510.9123846435547	-0.009355979841202497	61920
409600	3200	-0.2947745909399819	1.5920093375182478	115.2995524520874	0.06601198379988138	419.05088684082034	-0.005519130006432533	64000
422400	3300	-0.28036169065046124	1.6208488287023286	119.5573120059967	0.07350379947708476	394.84596435546877	-0.014597014160826802	65920
435200	3400	-0.3228044133426156	1.653508759081254	126.67963092422485	0.08703308262778313	479.1698278808594	-0.013582270611077547	68000
