steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10112	79	79.99861645698547	0.0	0.0	0.0	0.0	0.0	-0.347469290464418	-0.5634918808937073	-24.561942009925843	0.5425769412517547	42.70468551635742	-0.05786365443840623	1280	nan
20096	157	171.01569175720215	0.0	0.0	0.0	0.0	0.0	-2.895633628941141e-05	-0.649248566892412	-48.204483880996705	0.4411866394020617	36.302469177246095	-0.023028104919940232	2880	nan
30080	235	259.43158888816833	0.0	0.0	0.0	0.0	0.0	-0.07004506222026248	-0.7812709127153669	-13.939376582801343	0.062001876178896055	143.71778629302977	-0.04485906481742859	4480	nan
40064	313	347.71650886535645	0.0	0.0	0.0	0.0	0.0	0.014369877715411348	-0.6144357219730553	6.759681804805994	0.00037285312369704114	4.560692331790924	-0.0004927888885140419	6080	nan
50048	391	438.3775053024292	0.0	0.0	0.0	0.0	0.0	-0.39863734364812264	-0.37574965491270024	24.985026443481445	0.0005838085112504814	16.546384572982788	0.00339514983817935	7680	nan
60032	469	528.446044921875	0.0	0.0	0.0	0.0	0.0	-0.9300545286000707	-0.06921759748767162	52.02159091186523	0.0002429523921362886	74.76318714141846	-0.0014264204539358616	9280	nan
70016	547	620.2690670490265	0.0	0.0	0.0	0.0	0.0	-1.4254736810908653	0.2817943886141567	85.86402735137939	0.00030486416288398745	196.9192967224121	4.009529948234558e-05	10880	nan
80000	625	709.5799260139465	0.0	0.0	0.0	0.0	0.0	-1.7547035285858437	0.6210782544162029	108.966036277771	0.0003150738537751465	302.3371705627441	0.001585336122661829	12480	nan
90112	704	800.7912843227386	0.0	0.0	0.0	0.0	0.0	-2.0440657562408595	0.9348952838812362	128.60594063568115	0.0002483391724800583	415.8768200683594	0.0023570165410637858	14080	nan
100096	782	879.4823770523071	0.0	0.0	0.0	0.0	0.0	-2.2314391094632446	1.1746571722906083	143.1663646697998	0.00022592487294537022	521.2390467834473	0.0013167495280504227	15360	nan
110080	860	969.62451338768	0.0	0.0	0.0	0.0	0.0	-2.5290129394689576	1.4603431596649143	163.4993687362671	0.0008680701290476236	661.4116561889648	0.0020938022062182426	16960	nan
120064	938	1059.8038589954376	0.0	0.0	0.0	0.0	0.0	-2.145012000142131	1.7551867356202726	316.06374409484863	0.21949514219935373	2799.9867309570313	-0.03237878707237542	18560	nan
130048	1016	1149.567948102951	0.0	0.0	0.0	0.0	0.0	-0.13521922233715306	2.0604577869295126	277.6583182144165	0.26306555724145436	3089.4514038085936	-0.04574317771941423	20160	nan
140032	1094	1238.897667646408	0.0	0.0	0.0	0.0	0.0	-0.5070195003054104	2.1949062006109776	202.69749103212357	0.22608663490276376	1354.3613787841796	-0.035966106466948984	21760	nan
150016	1172	1327.1057076454163	0.0	0.0	0.0	0.0	0.0	-0.4378520364533178	2.283152574596748	186.78680657958984	0.23941758620995096	1214.0602001953125	-0.034455514336004855	23360	nan
160000	1250	1415.4766025543213	0.0	0.0	0.0	0.0	0.0	-0.5916458216207102	2.339826000854373	162.73154536056518	0.21567960390693042	1066.8372509765625	-0.027003377843648195	24960	nan
170112	1329	1506.28728890419	0.0	0.0	0.0	0.0	0.0	-0.7081534314577002	2.386640265090279	155.73744794416427	0.20041139452537754	812.9616098022461	-0.02398783953860402	26560	nan
180096	1407	1585.0257332324982	0.0	0.0	0.0	0.0	0.0	-0.8097206402013544	2.4245823615326962	160.3901655192375	0.15236762035707216	756.2688327026367	-0.02737306825816631	27840	nan
190080	1485	1675.208484172821	0.0	0.0	0.0	0.0	0.0	-0.8343785079652444	2.479742753157473	155.23126355051994	0.18795045829972878	840.3328408813477	-0.02554847363382578	29440	nan
200064	1563	1763.2586889266968	0.0	0.0	0.0	0.0	0.0	-0.6513210088063497	2.530412450932043	156.14791885709764	0.19112983302339126	634.85611038208	-0.028553368635475637	31040	nan
