steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
16384	16	-3.284930946527049	-1.3910362049937248	-33.66183710670471	0.6239270459413528	67.03621265411377	-0.07132750337943435	2560
32768	32	0.28106812480604276	-2.1378015838563442	-122.62506493377686	0.31190950935706496	145.31585914611816	-0.01970215406268835	5120
49152	48	-2.6966384081221184	-1.6331904903054237	-64.67259126281738	0.03728292290307581	29.797050848007203	-0.004847714267671108	7680
65536	64	-5.003563012775965	-1.3518724497407675	-52.080405075073244	6.0480151171759644e-05	24.16687079489231	-0.0055280598811805245	10240
81920	80	-6.449043244862929	-1.1760171726346016	-51.26033707761764	2.2319087583781537e-05	25.297289422750474	-0.011443671304732561	12800
98304	96	-8.17491096566245	-1.0408228660623233	-49.4459599686265	2.2173666603727325e-05	24.40994778186083	-0.004263230692595243	15360
114688	112	-1.851915694619529	-0.4190493364419256	649.2891176300049	0.07127968031897057	5830.939763183594	-0.006118077747523785	17920
131072	128	-11.480489341106265	-0.7014733504038304	321.72625486755373	0.027542125213660115	221.1928006362915	-0.00988835446536541	20480
147456	144	-12.137920936830342	-1.468787904207905	-234.3909788503647	0.01948578000086963	2018.1702272033692	-0.012331656953319907	23040
163840	160	-2.3285998446247542	-1.7573423882946373	370.44017823028565	0.010400721860338222	1315.7107147979737	0.002436397150158882	25600
180224	176	-6.48509278068319	-1.3914642677727072	304.7036495819092	0.0002762786511544554	911.4759181213379	-0.003500965740531683	28160
196608	192	-7.462821530949324	-1.02298132252569	282.0267072753906	0.0014480564034946468	737.1597075653076	0.0052729716151952745	30720
212992	208	-8.094789970150217	-0.6745753716677427	283.1793859863281	0.0011619479239703722	746.4082450675965	0.009564068634063005	33280
229376	224	-8.4280409315601	-0.34163784701377153	313.6270936584473	0.0011581734877508009	887.2044071960449	-0.0026057686656713484	35840
245760	240	-8.910229003243149	-0.03210878111422062	340.0708605041504	1.7299488418389898e-05	968.8021424102783	0.0013391875848174095	38400
262144	256	-8.111957688296213	0.2735584626207128	348.83526889038086	0.0009901421463738838	2912.9470932769777	0.0002972900867462158	40960
278528	272	-12.766216985490173	0.3290439797017504	336.9040146484375	0.0027026373876305365	833.1622216033935	-0.005367370191961527	43520
294912	288	1.4202319699462969	-0.05777503042999241	325.7651598510742	0.025884577353732213	629.0314492797852	-0.006442725360393524	46080
311296	304	-8.60554385338351	0.04995590771891569	325.39779777526854	0.007431581389007859	922.2896347808838	-0.0013315832801163196	48640
