steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10112	79	80.6277687549591	0.0	0.0	0.0	0.0	0.0	-0.0764029098820938	-0.5436429232358932	-19.401340973854065	0.3134915655702353	36.88508127212524	-0.0314756771735847	1280	nan
20096	157	168.64889073371887	0.0	0.0	0.0	0.0	0.0	0.08051783249300207	-0.458091676235199	-10.794363595962524	0.017363571919500827	8.620298669338226	-0.008175974264740943	2880	nan
30080	235	259.95712447166443	0.0	0.0	0.0	0.0	0.0	-0.1969149290914065	-0.2591653776887272	4.511269029378891	0.0011665646612818818	0.9731510680913925	-0.000652975607663393	4480	nan
40064	313	349.4790632724762	0.0	0.0	0.0	0.0	0.0	-0.7652517309552058	-0.022950574902719574	26.795554767608643	0.002348846401702758	35.75103889465332	0.0018221561424434185	6080	nan
50048	391	437.4240097999573	0.0	0.0	0.0	0.0	0.0	-0.39268371276906694	0.3700327567833786	148.64339939880372	0.5319530264027417	1144.367580871582	-0.05469472555443645	7680	nan
60032	469	529.7247772216797	0.0	0.0	0.0	0.0	0.0	-0.09628332156065153	0.6554410533722619	124.04248836517334	0.5008898187726736	417.810263671875	-0.05304599137045443	9280	nan
70016	547	619.0907294750214	0.0	0.0	0.0	0.0	0.0	-0.13167267764545978	0.6699359814965111	77.56123426055908	0.10543220846354961	337.71344161987304	-0.0036414740420877933	10880	nan
80000	625	710.5710580348969	0.0	0.0	0.0	0.0	0.0	-0.3970799112142995	0.72500864466509	60.32479211425781	0.19407378885895013	245.32619354248047	-0.009613433219492436	12480	nan
90112	704	801.7285368442535	0.0	0.0	0.0	0.0	0.0	-0.03965154464734951	0.8025783296378161	69.76949612140656	0.4329419354703277	210.70037101745606	-0.04131404551677406	14080	nan
100096	782	882.753059387207	0.0	0.0	0.0	0.0	0.0	-0.1746760289845406	0.7831696442056758	54.21979151916504	0.17065694993175567	197.7730170440674	-0.010448359921574592	15360	nan
110080	860	974.9733078479767	0.0	0.0	0.0	0.0	0.0	-0.1602724210448796	0.8024501729721449	55.603512565612796	0.2785368117536418	181.2087956237793	-0.017013377398252486	16960	nan
120064	938	1066.2437479496002	0.0	0.0	0.0	0.0	0.0	-0.0617932486232894	0.7997275217885857	38.64085464990139	0.27586199435964226	110.70932384490966	-0.023744386062026022	18560	nan
130048	1016	1156.5350291728973	0.0	0.0	0.0	0.0	0.0	-0.0873175831300323	0.785855197436398	37.21677403450012	0.21511347490688787	85.91189628601074	-0.02004682277329266	20160	nan
140032	1094	1247.6071274280548	0.0	0.0	0.0	0.0	0.0	-0.03614551555390608	0.7925420593716862	44.559653678894044	0.28497550810873506	123.96066593170166	-0.01877167059108615	21760	nan
150016	1172	1338.1222846508026	0.0	0.0	0.0	0.0	0.0	-0.04581974918004926	0.7735038135991725	30.238167547225952	0.21733272615325405	54.51458301544189	-0.02089906742796302	23360	nan
160000	1250	1428.6423456668854	0.0	0.0	0.0	0.0	0.0	-0.05851709601478069	0.7566676000013757	27.655887908935547	0.19911926085862797	55.742622756958006	-0.00832627572119236	24960	nan
170112	1329	1521.563755273819	0.0	0.0	0.0	0.0	0.0	-0.08091118845995515	0.760228329899171	39.03656531715393	0.21657347390483847	104.08112037658691	-0.016428056890144944	26560	nan
180096	1407	1605.8412446975708	0.0	0.0	0.0	0.0	0.0	-0.07461080529735045	0.7673814822223851	43.34922324180603	0.23018410242651588	115.07346027374268	-0.02149613194167614	27840	nan
190080	1485	1700.849280834198	0.0	0.0	0.0	0.0	0.0	-0.07801891792495735	0.7594297046914859	33.880455972671506	0.23375273388565984	66.54211172103882	-0.023262517750263213	29440	nan
200064	1563	1794.4922668933868	0.0	0.0	0.0	0.0	0.0	-0.08811459485147498	0.7407962287843382	23.020907075881958	0.22222056907033857	32.312247915267946	-0.02003192961215973	31040	nan
210048	1641	1885.5780091285706	0.0	0.0	0.0	0.0	0.0	-0.09822876553621608	0.7224155458183411	20.589741448402403	0.19837431197730165	27.34945637702942	-0.01309515061788261	32640	nan
220032	1719	1973.877779006958	0.0	0.0	0.0	0.0	0.0	-0.10574504180409713	0.7150494591115373	28.085606172561647	0.20526752720912192	49.747584915161134	-0.018727987557649612	34240	nan
230016	1797	2063.7142617702484	0.0	0.0	0.0	0.0	0.0	-0.11399149589426816	0.7104820737897951	31.349767602920533	0.22886669482380648	61.37583898544312	-0.019440053813159466	35840	nan
240000	1875	2153.9845683574677	0.0	0.0	0.0	0.0	0.0	-0.10898268647602527	0.6990747075830387	24.19554152870178	0.23721813749158172	32.54254587173462	-0.021621843865141273	37440	nan
250112	1954	2245.9110567569733	0.0	0.0	0.0	0.0	0.0	-0.07796752521075541	0.6769748117362501	12.216193267345428	0.18905548842820327	8.980867767333985	-0.01696711963042617	39040	nan
260096	2032	2337.1114649772644	0.0	0.0	0.0	0.0	0.0	-0.05866278316316311	0.6573197767505143	9.79955838060379	0.16808969251136602	8.364986352920532	-0.01488344956189394	40640	nan
270080	2110	2416.6054825782776	0.0	0.0	0.0	0.0	0.0	-0.04941155066531792	0.6488281045720437	18.647727947235108	0.15392923371187328	22.65326742172241	-0.011260975543409586	41920	nan
280064	2188	2505.6584429740906	0.0	0.0	0.0	0.0	0.0	-0.03899385134823024	0.6440484176239218	24.42030161857605	0.18705845306236626	39.8631541633606	-0.013557811453938483	43520	nan
290048	2266	2595.235805273056	0.0	0.0	0.0	0.0	0.0	-0.055458463569695596	0.6279194299858195	12.394089241981506	0.1748183638727341	10.799849195480347	-0.011876439619809389	45120	nan
300032	2344	2682.02570438385	0.0	0.0	0.0	0.0	0.0	-0.07384815029572929	0.6185970128615935	20.567905265808104	0.16818668150001173	26.36027865409851	-0.01038912802003324	46720	nan
310016	2422	2769.090657711029	0.0	0.0	0.0	0.0	0.0	-0.07606828773788583	0.624097789933794	38.3733155002594	0.18525253348163678	93.72910034179688	-0.012547184824943542	48320	nan
320000	2500	2857.420817375183	0.0	0.0	0.0	0.0	0.0	-0.08472984636764158	0.6296412717276372	41.02225914001465	0.18926330028405938	102.78884960174561	-0.012933630850166083	49920	nan
330112	2579	2945.8213822841644	0.0	0.0	0.0	0.0	0.0	-0.11258019961669925	0.6258427391337774	28.824170627593993	0.2389627605954667	46.3977555847168	-0.022923231162130832	51520	nan
340096	2657	3035.8005270957947	0.0	0.0	0.0	0.0	0.0	-0.109279279837152	0.613171556790595	14.848587569236756	0.19674288284393243	12.89781262397766	-0.01846028782427311	53120	nan
350080	2735	3115.2159855365753	0.0	0.0	0.0	0.0	0.0	-0.10435499976252322	0.6047440647038028	14.876112675666809	0.17288938100900444	13.916805272102357	-0.013446636963635683	54400	nan
360064	2813	3205.750923871994	0.0	0.0	0.0	0.0	0.0	-0.10625673558964627	0.6021507704949804	25.635341022491456	0.18020744897669055	42.13003662109375	-0.010998272355645895	56000	nan
370048	2891	3295.2923312187195	0.0	0.0	0.0	0.0	0.0	-0.11097981728514424	0.6024914141175234	31.667079540252686	0.20585180930159003	62.4943239402771	-0.014360921774059534	57600	nan
380032	2969	3384.650515317917	0.0	0.0	0.0	0.0	0.0	-0.12771922081627418	0.5989073844223812	24.602217082977294	0.21684254733044314	36.57680871963501	-0.02093804853037	59200	nan
390016	3047	3473.0079159736633	0.0	0.0	0.0	0.0	0.0	-0.13522720548626968	0.587229494892649	11.123199584960938	0.20719982134154383	9.204803037643433	-0.01609062546864152	60800	nan
400000	3125	3563.0652911663055	0.0	0.0	0.0	0.0	0.0	-0.11879888792068231	0.5781997521575063	13.26752467250824	0.19304009119967577	12.359891571998595	-0.011278356593102216	62400	nan
410112	3204	3653.397705554962	0.0	0.0	0.0	0.0	0.0	-0.1344155143154785	0.5771821214118973	25.982208459854125	0.1655007033194881	45.38179500579834	-0.008952305968850851	64000	nan
