steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
10000	100	143.89073491096497	0.0	0.0	0.0	0.0	0.0	0.030630452773318842	-0.9269180538562628	-26.251492311477662	0.09249960666859988	49.85691068649292	0.9239674016833306
20000	200	286.94849014282227	0.0	0.0	0.0	0.0	0.0	0.028356620874733496	-0.8308470086791576	-36.82411499214172	0.03759915971240298	55.550860996246335	0.06886972576379775
30000	300	429.5272662639618	0.0	0.0	0.0	0.0	0.0	0.02638753670721482	-0.8282767693456422	-37.55696371650696	0.02116012688099727	53.85680980682373	0.7870209175348282
40000	400	571.9231488704681	0.0	0.0	0.0	0.0	0.0	0.027319467154880747	-0.7930907234549522	-24.283247557640074	0.14129990151926178	43.345598468780516	-0.19126579515635966
50000	500	714.7303993701935	0.0	0.0	0.0	0.0	0.0	0.027555971143719476	-0.7794879200366828	-33.408677434921266	0.10164584036757739	34.873969106674195	0.2398769137263298
60000	600	856.9911332130432	0.0	0.0	0.0	0.0	0.0	0.027300146265098683	-0.7977971726885209	-38.50615653514862	0.07621933508842871	25.75464418888092	-1.292774078398943
70000	700	1000.1571357250214	0.0	0.0	0.0	0.0	0.0	0.02696125203532068	-0.8157936062240775	-37.058220925673844	0.044793607082249505	12.511771962642669	0.74803381472826
80000	800	1144.5219631195068	0.0	0.0	0.0	0.0	0.0	0.026591894526779652	-0.8401723124027253	-43.13891635131836	0.039947352515724475	98.06710422515869	-0.6030329862236976
90000	900	1287.9286336898804	0.0	0.0	0.0	0.0	0.0	0.026365212458921105	-0.8615416316779206	-43.25287969230116	0.10233257319442064	51.969849023818966	1.8597021782398224
100000	1000	1431.4638793468475	0.0	0.0	0.0	0.0	0.0	0.02615183072997002	-0.8861124418990712	-44.5906987746954	0.07217377094756847	48.99254590034485	0.5702874225378036
110000	1100	1575.247061252594	0.0	0.0	0.0	0.0	0.0	0.02579993822604279	-0.9203968768000464	-49.52133485513926	0.05421908796654668	18.87675588607788	0.20513465851545334
120000	1200	1719.043847322464	0.0	0.0	0.0	0.0	0.0	0.02550145028618223	-0.9537058880705717	-50.33403950739652	0.03663809394513933	13.549329300522805	-0.7088981634005904
130000	1300	1862.3409831523895	0.0	0.0	0.0	0.0	0.0	0.02513174392096698	-0.9854276706278324	-58.48174574899674	0.05581732322280923	70.47110057830811	-0.7535135927796364
140000	1400	2005.4260351657867	0.0	0.0	0.0	0.0	0.0	0.024174454434774815	-1.0582605783343315	-61.60511518812179	0.04578287651746953	38.553159132003785	-0.15812195241451263
150000	1500	2148.512006998062	0.0	0.0	0.0	0.0	0.0	0.02362681414652616	-1.1350800088644029	-69.26427933979035	0.0481111760153198	16.810780034065246	0.12492947086691857
160000	1600	2292.0906233787537	0.0	0.0	0.0	0.0	0.0	0.023104020576924084	-1.2283487482666968	-77.68121159219741	0.040136672525931893	54.98442955970764	0.6824336436390877
170000	1700	2434.1179382801056	0.0	0.0	0.0	0.0	0.0	0.021998171495273708	-1.328948023200035	-71.91979572165012	0.029855489420080622	12.62533340215683	0.1284973980486393
180000	1800	2576.427025079727	0.0	0.0	0.0	0.0	0.0	0.021168600951321424	-1.4251872039437294	-86.98167228468508	0.06103080500590859	62.437565898895265	-0.5509878486394882
190000	1900	2718.912669658661	0.0	0.0	0.0	0.0	0.0	0.019964869614224882	-1.5620700612068177	-129.1562647485733	0.06349061984211879	116.531071434021	-0.6750625568628311
200000	2000	2861.7952382564545	0.0	0.0	0.0	0.0	0.0	0.018591460921103135	-1.7369572505354882	-120.47292672920227	0.08148850769349554	136.31147724151612	1.0814469774067401
210000	2100	3004.1129360198975	0.0	0.0	0.0	0.0	0.0	0.017357916299952193	-1.880065298140049	-118.13539543962479	0.07173379190091249	41.87937772750855	-1.4082553640007973
220000	2200	3146.394132375717	0.0	0.0	0.0	0.0	0.0	0.01674028926738538	-2.017036812067032	-93.40385623931884	0.026769828655573584	282.2193137359619	-3.691394822150469
230000	2300	3288.659407377243	0.0	0.0	0.0	0.0	0.0	0.016183639547089113	-2.0841661811470984	-78.72018899536133	0.0027901367655414565	169.5147681427002	0.1907869765162468
240000	2400	3431.8590331077576	0.0	0.0	0.0	0.0	0.0	0.015415531117701903	-2.1337480357289316	-79.85024538421631	0.0009324393371865738	195.54191520690918	0.07841968283057213
250000	2500	3573.7018790245056	0.0	0.0	0.0	0.0	0.0	0.014571009548613801	-2.179755368351936	-79.57686968231201	0.0016774953366215334	173.01927398681642	0.6152803528308869
260000	2600	3715.251286506653	0.0	0.0	0.0	0.0	0.0	0.013856509391451255	-2.2100159585475923	-80.12437841033936	0.001504112250124591	174.9680277252197	0.1308593210577965
270000	2700	3856.8419840335846	0.0	0.0	0.0	0.0	0.0	0.01304265661421232	-2.248519620537758	-94.70486045074463	0.0002466443758086502	240.93873123168945	0.9681847582757473
280000	2800	3998.1171748638153	0.0	0.0	0.0	0.0	0.0	0.012369981417199596	-2.285097438573837	-97.99617790985107	0.0009568079730833802	279.23416496276855	-0.6204982522130013
290000	2900	4139.147257328033	0.0	0.0	0.0	0.0	0.0	0.011695546955103055	-2.3140243244171144	-103.41473368835449	0.0007934235822812921	318.02571952819824	-0.5527182886004448
300000	3000	4280.615393877029	0.0	0.0	0.0	0.0	0.0	0.011132965344702825	-2.3571062294840814	-89.08640885317325	0.04736744961585907	126.1570336341858	5.627381583750248
310000	3100	4422.460425376892	0.0	0.0	0.0	0.0	0.0	0.010438116210745647	-2.413084359228611	-127.92169890022278	0.03763220820377694	281.40464935302737	-2.7751199126243593
320000	3200	4565.446975708008	0.0	0.0	0.0	0.0	0.0	0.01057262825896032	-2.384545859873295	-95.45990136945248	0.059184967658279915	120.4931286239624	3.2622337448596954
330000	3300	4708.1638879776	0.0	0.0	0.0	0.0	0.0	0.010735460314434021	-2.3423555136322975	-114.33997116705775	0.055316733490666486	144.69413721084595	-0.038074701130390166
340000	3400	4850.477075338364	0.0	0.0	0.0	0.0	0.0	0.010579569190274925	-2.3610955153107644	-147.35813112068178	0.18256376574674216	110.56174240112304	1.286359414756298
350000	3500	4992.765999078751	0.0	0.0	0.0	0.0	0.0	0.009765675259288401	-2.3769736821055414	-129.91614286220073	0.1547866500142603	89.19834064483642	3.0016175313293934
360000	3600	5134.893532037735	0.0	0.0	0.0	0.0	0.0	0.009067355478182436	-2.4703550112843513	-140.4082910940647	0.07633487788682718	79.87554052352905	-1.40925522595644
370000	3700	5276.979737043381	0.0	0.0	0.0	0.0	0.0	0.008617730007972568	-2.5784551619887353	-157.88177451449633	0.11926515870193895	106.70572380065919	-2.4389405393600465
380000	3800	5418.009387016296	0.0	0.0	0.0	0.0	0.0	0.008172666971338912	-2.6738430070281027	-135.5107892522812	0.06797531627672995	69.2086410522461	-0.23999311164021492
390000	3900	5559.7812349796295	0.0	0.0	0.0	0.0	0.0	0.007737321107415482	-2.7899505195021628	-166.8083192626834	0.13833770617973856	109.0959468460083	-5.271393542289734
400000	4000	5703.287917613983	0.0	0.0	0.0	0.0	0.0	0.00753932593204081	-2.90169244235754	-164.74837912237643	0.1264087488509027	190.6081283569336	3.283332422375679
410000	4100	5845.693428039551	0.0	0.0	0.0	0.0	0.0	0.007251033390872181	-3.048133681476116	-186.04365413665772	0.05483643007000957	79.8038459777832	2.129982163012028
420000	4200	5988.3354687690735	0.0	0.0	0.0	0.0	0.0	0.007005722726462409	-3.1854880074858665	-190.2059895865023	0.06812254154678869	302.31236488342284	4.2134945772588255
430000	4300	6131.051313400269	0.0	0.0	0.0	0.0	0.0	0.006446888248668983	-3.3123036172389986	-212.72553128051757	0.0833309197827285	630.661965637207	8.265050673484803
