steps	episodes	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates
16384	16	-3.572971021790057	-1.5077163949608803	-38.513484491348265	0.6332105065584183	82.69441335678101	-0.07457671164534986	2560
32768	32	-1.5607743714500684	-2.510248053818941	-169.54639427185057	0.4604261918924749	336.82514755249025	-0.047809785157442095	5120
49152	48	0.22602725074894262	-2.200511835515499	-155.71303410339357	0.3210360589022748	199.1899736022949	-0.023946725549176335	7680
65536	64	-0.032209830524225255	-1.8403306249529123	-119.68410419464111	0.3720050358204171	103.93616659164428	-0.047964262552559374	10240
81920	80	0.20369098474271596	-1.7278285786509513	-103.64351927185058	0.07032431653654203	76.71377532958985	-0.054866314418613914	12800
98304	96	-6.897770759341307	-3.097581579039494	-431.1906876220703	0.4779669071682729	3688.992565307617	-0.06408817034214735	15360
114688	112	-15.008968281310052	-5.9958246893116405	-1402.8560451660155	0.5009377763960511	25949.487919921874	-0.05094099912792444	17920
131072	128	-6.073617849139497	-8.163112233392894	-1686.367503173828	0.44477441825624553	25964.427685546874	-0.05942525746300817	20480
147456	144	-1.3156066555539145	-8.593597209288014	-1333.1499975585937	0.36866570383310315	10971.020407714845	-0.03823473147116602	23040
163840	160	-1.8338292984007858	-8.798695596307516	-1319.10958984375	0.5087160002002492	15464.010703125	-0.06308226387016475	25600
180224	176	-1.2783917883015237	-8.91837571629069	-628.753712524414	0.02775091502512805	14867.818422851562	-0.061840690579265355	28160
196608	192	-2.1903870571379085	-9.119663950676719	-469.87723931884767	0.02264300098497188	6867.280385131836	-0.057046622736379504	30720
212992	208	-3.341435048853047	-8.918422879507908	-364.6963691101074	4.3293349106718896e-05	1084.7801770019532	0.0015942700020968913	33280
229376	224	-3.7008719598455353	-8.500279781541654	-307.679961730957	5.514448376290684e-07	677.0415350341797	0.011174150723963976	35840
245760	240	-3.9466463577458635	-8.052072194715342	-224.44253366088867	3.0248467999429276e-09	360.2021326828003	-0.0062347277440130714	38400
262144	256	-4.184407168840059	-7.585781487170607	-136.4703385925293	4.8216298158704205e-08	113.46868554830552	0.0047601588815450666	40960
278528	272	-4.610301686440595	-7.105351993375841	-44.45055517101288	2.3910364139328474e-10	7.836528479456901	-0.0013424463011324406	43520
294912	288	-5.034724671768956	-6.616063730687731	48.875313911437985	2.1937203151963562e-08	38.026982716321946	0.0020745019987225533	46080
311296	304	-5.830379468312487	-6.122610754186385	138.45995375061034	2.56737637065109e-11	225.05440895080565	0.00667320872657001	48640
327680	320	-6.436084795102477	-5.617353960964829	241.85660360717773	6.622937964435725e-08	571.677469549179	-0.0013140363339334727	51200
344064	336	-7.022428897686303	-5.11321360449351	333.23147576904296	4.853902820528796e-09	1070.116144914627	0.009506698362529278	53760
360448	352	-7.538087132876739	-4.624446925876493	408.2010135498047	2.8833821860268536e-08	1492.9122980880738	-0.0016428111121058464	56320
376832	368	-7.997376064445824	-4.155462205490989	473.965112121582	0.00021843313286091053	1991.65061668396	0.0036801759526133536	58880
393216	384	-8.25719338262081	-3.70316040275308	537.5018753662109	0.007159983548958886	2439.9038189697267	0.002442807015031576	61440
409600	400	-6.753901344420388	-3.2636874080449343	613.8851098632813	0.019848263289486332	3375.6035681152343	-0.005095106353983283	64000
425984	416	-0.5230865758254658	-2.819113224816437	886.5560141601562	0.11271747615113721	6159.571105957031	-0.014474961506202817	66560
442368	432	-0.41742681301233825	-2.5115771448860564	738.7642973632812	0.12209776479198094	4050.701065673828	-0.01103282630443573	69120
458752	448	-0.6426466699098237	-2.2956154709016636	513.910188873291	0.11808227322079122	2192.231704406738	-0.010206403825432062	71680
475136	464	-0.9616168886239175	-2.1500954813612947	362.9075136413574	0.14912583561300086	831.9656301879883	-0.02060553478077054	74240
491520	480	-0.7303015874535776	-2.022766736211876	264.78101637268065	0.09581968277940538	492.4365231323242	-0.025856356173753738	76800
507904	496	-1.797458455432672	-1.8502270820280236	268.96378491210936	0.08091084347182817	737.1120890808105	2.148287370800972e-05	79360
524288	512	-1.2346354501589667	-1.6537299594492652	348.04958840942385	0.10544278176154177	1059.8073999786377	-0.013997249314561486	81920
540672	528	-0.975577034935588	-1.4715102866404888	394.9677897949219	0.1179579949741033	1223.1735152435303	-0.02092274511232972	84480
557056	544	-0.7280141234220937	-1.3143190277521224	386.660828125	0.13501087963020444	1209.6460171508788	-0.012815851010382176	87040
573440	560	-0.7627989379365463	-1.2007922215653317	319.2350932006836	0.14137063261860897	777.2254214859008	-0.012511613555252552	89600
589824	576	-0.8270894358276856	-1.1096279232555792	254.1615195617676	0.12599328930479087	493.73468139648435	-0.016596588082611562	92160
606208	592	-1.1491198347578757	-0.9975605067872518	261.6111613922119	0.10970757441115152	611.1520319366455	-0.011985370330512524	94720
622592	608	-1.079009263117099	-0.870331322725274	309.1481149597168	0.11006645608943168	778.5522608184815	-0.01677322756499052	97280
638976	624	-0.8981444164416753	-0.7521358614262098	330.40024810791016	0.11842833634925137	885.8648516082764	-0.012464549327269196	99840
655360	640	-1.0851318355749826	-0.6454972856212408	334.4373045654297	0.09995832134309561	972.2590998077393	-0.011943424921482801	102400
671744	656	-1.1516947733724956	-0.5387437656612658	334.6572153625488	0.10781238787800189	949.096449508667	-0.004731539729982614	104960
688128	672	-0.9914853339747061	-0.43915591428854633	335.53010131835936	0.09745696006725468	938.4830085754395	-0.01309235424734652	107520
704512	688	-0.8795717435202096	-0.34937948755226855	329.68213134765625	0.10054795275000303	936.5360769653321	-0.0058351771719753745	110080
720896	704	-0.6855356678104727	-0.2795311030085114	297.99205078125	0.10154090231406229	646.8856004333496	-0.022817721720784903	112640
737280	720	-0.8126514570077416	-0.23470622040331363	228.86279417419433	0.10312574751503413	406.99768966674804	-0.021447161426767707	115200
753664	736	-0.9410187877151184	-0.1765586980416075	218.0336964416504	0.08184109588834142	410.14103006362916	-0.00932072987779975	117760
770048	752	-0.9383535481158178	-0.10341721269837086	256.0498547821045	0.08603344355639216	591.5736695480347	-0.010836120713502168	120320
786432	768	-0.7542568654499482	-0.035845706899029516	282.33371252441407	0.0881648533851964	605.7542644882202	-0.018029152974486352	122880
802816	784	-0.5533925539816265	0.022386211483758325	282.9494762878418	0.08232309381229505	580.302282333374	-0.019932537134736777	125440
819200	800	-0.8164483969040448	0.049485258124768734	220.09356951904297	0.08722370227680835	372.78250968933105	-0.011891010738909245	128000
835584	816	-1.6788663509269246	0.08872511424124241	198.03239791870118	0.071267119579942	355.58243824005126	-0.0007720676437020301	130560
851968	832	-0.9255739800856682	0.14797414004659423	253.94142427062988	0.07856990944212762	578.6502465820313	-0.010642896201461553	133120
868352	848	-0.8137273912562523	0.19417634068654394	253.455412109375	0.08847180193475618	468.68565032958986	-0.01643003599718213	135680
884736	864	-0.7608767333431169	0.22962845389351802	217.1033528442383	0.0814293842992314	391.8144602775574	-0.01705972207710147	138240
901120	880	-0.6065647444912465	0.26549648395316167	211.68722944641112	0.08029217331135917	352.3417977523804	-0.012626210683956742	140800
917504	896	-0.7408710096778813	0.30338799870306893	217.0717543487549	0.06783284847485543	389.438491268158	-0.010318569354712964	143360
933888	912	-0.7355039676121669	0.3410177086725047	219.05048448181154	0.06974911400738194	395.8818968582153	-0.011649679318070412	145920
950272	928	-0.5664406186398119	0.3774733155130826	224.9122342376709	0.06301881922565664	411.8904404258728	-0.008557740151882171	148480
966656	944	-0.41695532624504994	0.4111435607517675	222.6347780303955	0.07264029116668713	379.92660804748533	-0.011192747969180345	151040
983040	960	-0.38091081098740687	0.4418597829528153	213.499187789917	0.06366246636598744	367.9565400505066	-0.008283160887658595	153600
999424	976	-0.25317307490919483	0.4679052724396108	202.77152717590332	0.06409634451945015	316.82893461227417	-0.013459823317825794	156160
1015808	992	-0.4128987152430345	0.4823227988315686	169.2269630126953	0.06504629160900169	188.21425987243651	-0.0107688332721591	158720
1032192	1008	-0.5239860009680269	0.48335219940377605	110.16743382263184	0.058412311083970235	79.8496428489685	-0.018124830443412066	161280
1048576	1024	-0.5969775985336164	0.4882947659061756	85.04274942779541	0.06400521039045397	65.36379766464233	-0.012660595867782832	163840
1064960	1040	-0.36924557733442637	0.5010084400669886	107.74158370971679	0.06382701301624592	89.82014345169067	-0.017529289359226822	166400
1081344	1056	-0.5839048954182071	0.4998957292092117	85.16877852630616	0.07208458908413938	44.55605726242065	-0.010824098475277424	168960
1097728	1072	-0.41712817104981514	0.4849234279801152	21.850535298347474	0.06637770324071769	7.780462250709534	-0.013357603084295988	171520
1114112	1088	-0.5905213311705738	0.48101999443572235	17.726113160133362	0.07037134407893265	7.156401801109314	-0.025122109884396195	174080
1130496	1104	-1.2725437506833113	0.4681672059485446	13.03196795654297	0.08340810343203767	6.237624733448029	-0.014053884409368039	176640
1146880	1120	-0.3779285259147291	0.4355747545138001	-70.9180337524414	0.0793834033177977	60.3644532585144	-0.007227403917349875	179200
1163264	1136	-0.11204697452604886	0.4234947313121717	-62.86163287353516	0.11050380329416186	27.586929473876953	-0.014385575270280242	181760
1179648	1152	-0.27732876941299767	0.41168178532583016	-38.25775261688232	0.1152689843193863	20.466802763938905	-0.02454159876331687	184320
1196032	1168	-0.1016497534027003	0.3909172150115036	-62.100581897735594	0.10833608957962516	42.918223662376406	-0.01921270034275949	186880
1212416	1184	-0.16854240683320676	0.38513576116010145	-42.26587021636963	0.15093592536451347	7.395090149641037	-0.020643492238596083	189440
1228800	1200	-0.3853247029589547	0.38496049063901105	10.037322088479996	0.1408220437682412	5.794226458072663	-0.03241333331912756	192000
