1.2133434629966209	1.270633296186774	1.2176539300082247	1.3012462844294854	1.2578021988450785	1.261852654516394	1.2188815947318876	1.2124064986809264	1.2396499654188378	1.2435155612205546
0.22410880767747246	0.21860601485620654	0.2562764855887389	0.24661949018544127	0.24915047050123384	0.21613433677045676	0.2405756809287095	0.24835444732576317	0.25244085322044313	0.2431397978579562
0.17070952821597488	0.140955141218621	0.1769111841535113	0.1824944014087935	0.17494625483751008	0.17236778196656619	0.16463098854494923	0.18551386214135232	0.21004223247758155	0.18593391460156908
0.1946150400093759	0.20779475528183444	0.24682390454866987	0.2470789225932342	0.22190619896364033	0.23542982851011898	0.27708414220990657	0.28389615243466504	0.24623235518495684	0.2949073146719012
2.928996693225415	2.9058608041820264	2.8213578434301962	2.8070370147222437	2.779357598024105	2.7183822250815286	2.767736393565384	2.724877945660175	2.8580269484945875	2.7111994280252443
2.0157977691720053	2.0127444071943024	1.9890985729880528	1.9940769804717502	2.0527226406169254	1.9612214565354766	2.018119015728771	1.1238092883902788	1.723607205892407	1.7433402821065758
2.3252198517648393	2.338659090729293	2.3483003311654076	2.259880039627188	2.2481431581377382	2.296190487135703	2.3248616128842565	2.359002493161922	2.3090448116807396	2.3176110053804173
1.1987171625925985	1.1886533909990715	1.2300965512749946	1.2200270201034935	1.261541302725667	1.2897890481443082	1.3265134945251937	1.1562748227072863	1.1311770107869772	1.1768167061259673
0.9671363427889383	1.046692281214373	0.9949448216078486	1.0659831100351354	0.893832905759385	0.8813743203533533	0.9127146806832658	1.0559016855096204	1.0035137995066061	1.0164665358217186
1.0487306777059948	0.9416296830796265	1.037222740307544	1.0808004646079294	1.9981792361052289	0.983154159746978	1.0536477199336394	1.011543625780762	0.9710548912980521	2.0464380646038802
2.0228520921386552	1.030337178004138	1.1157366837576275	1.0693699796296778	1.0497873023045925	1.0871844082797752	1.0860156237337923	0.9895964115147031	2.0052996369220093	1.0465269030768523
1.5846364642132331	2.0818517621765746	2.0809076667714352	2.0652756147640443	2.058842004688954	2.0460419260935327	2.0754526050837523	1.3354049441829283	2.0691880491678347	2.0691880491678347
