steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
830080	6485	6980.071302890778	0.0	0.0	0.0	0.0	0.0	-0.14896393369568978	0.69704960072873	37.113928483963015	0.11149636084224065	86.71960693359375	-0.0023575933650135995	129600	nan
840064	6563	7065.490779161453	0.0	0.0	0.0	0.0	0.0	-0.17608486821380212	0.6979663068530854	39.23247360610962	0.10953852914173089	93.68339267730713	-0.006570430509746075	131200	nan
850048	6641	7150.891531467438	0.0	0.0	0.0	0.0	0.0	-0.18425492272985866	0.7006948171217129	46.53117123794556	0.11374115331409024	138.96131561279296	-0.00514978889375925	132800	nan
860032	6719	7227.1583840847015	0.0	0.0	0.0	0.0	0.0	-0.1826460668713553	0.7035621380786854	51.44299133300781	0.12088175406532777	161.81887016296386	-0.005220085112378001	134080	nan
870016	6797	7313.65213561058	0.0	0.0	0.0	0.0	0.0	-0.1933898832582054	0.7067520601887977	50.92357801818848	0.11566640836039303	158.93409301757814	-0.006219604555517435	135680	nan
880000	6875	7399.345821142197	0.0	0.0	0.0	0.0	0.0	-0.19498274725722148	0.7091150562005392	48.80846932029724	0.11425085979568791	148.7863396835327	-0.003103009341284633	137280	nan
890112	6954	7486.024161100388	0.0	0.0	0.0	0.0	0.0	-0.21696615957468748	0.7110534883351044	47.62225669288635	0.12146114124060763	133.96555473327638	-0.004690764211118221	138880	nan
900096	7032	7570.436412572861	0.0	0.0	0.0	0.0	0.0	-0.19688568101800047	0.7120244424580119	41.62447630882263	0.12590368184121548	120.14696678161621	-0.0060320979915559295	140480	nan
910080	7110	7655.879820823669	0.0	0.0	0.0	0.0	0.0	-0.19176879625744186	0.7139355523127912	47.15311089706421	0.10655541347348549	137.8094334793091	-0.0031576550845056773	142080	nan
920064	7188	7741.087687253952	0.0	0.0	0.0	0.0	0.0	-0.19747784913226496	0.7174453952034442	52.45473690795898	0.1238707157191428	184.27407627105714	-7.545885629951954e-05	143680	nan
930048	7266	7826.907789707184	0.0	0.0	0.0	0.0	0.0	-0.22011642231978476	0.7202042786595269	51.63454529762268	0.11354546511924118	152.0826011276245	-0.007821590127423405	145280	nan
940032	7344	7912.23149394989	0.0	0.0	0.0	0.0	0.0	-0.1999960257768398	0.7229088824333659	51.117938680648805	0.11540429633979142	165.03293193817137	-0.005531933987513184	146880	nan
950016	7422	7987.435730934143	0.0	0.0	0.0	0.0	0.0	-0.19464971496240469	0.7252723713964626	52.02124454498291	0.1149555975540655	167.91634239196776	0.0014479713700711726	148160	nan
960000	7500	8074.49370098114	0.0	0.0	0.0	0.0	0.0	-0.18881716090114786	0.7276601163783851	49.60766486358643	0.12418925179861759	162.67890579223632	-0.002593073518946767	149760	nan
970112	7579	8160.203090190887	0.0	0.0	0.0	0.0	0.0	-0.17560434133769012	0.728858902543413	43.78082205581665	0.10828213548448444	122.21525329589844	-0.0003236464224755764	151360	nan
980096	7657	8246.200615882874	0.0	0.0	0.0	0.0	0.0	-0.1942804177518701	0.7287740750076585	38.358186908721926	0.10116269897849471	96.518390083313	-0.0016883808746933936	152960	nan
990080	7735	8331.213193416595	0.0	0.0	0.0	0.0	0.0	-0.17439092522929422	0.7284859700512148	37.77417085838318	0.10150902597260847	92.26598114013672	-0.0028989329375326634	154560	nan
1000064	7813	8415.787245750427	0.0	0.0	0.0	0.0	0.0	-0.1647824404303101	0.7289057567259526	39.883016237258914	0.09261243687640447	99.0300658416748	-0.0021952012367546557	156160	nan
1010048	7891	8501.361164331436	0.0	0.0	0.0	0.0	0.0	-0.17546669642924098	0.7291201244535314	40.32030339241028	0.07692940783177891	100.02111808776856	-0.002532122954726219	157760	nan
1020032	7969	8586.54367184639	0.0	0.0	0.0	0.0	0.0	-0.1695517001732369	0.7289352892424882	37.49334330749512	0.10964949561487576	93.0797607421875	-0.002200298123061657	159360	nan
1030016	8047	8662.520538568497	0.0	0.0	0.0	0.0	0.0	-0.18522311782214093	0.7285456267042657	36.288102067947385	0.10336941214896453	83.52230920791627	-0.0032067411206662655	160640	nan
1040000	8125	8748.40271115303	0.0	0.0	0.0	0.0	0.0	-0.19321429975418142	0.7285096733794131	37.239750680923464	0.10784561434244261	87.78541683197021	-0.002830996345728636	162240	nan
1050112	8204	8833.232540369034	0.0	0.0	0.0	0.0	0.0	-0.15609409268078162	0.7294316549350697	41.651309175491335	0.11693794749358485	108.21017768859863	-0.001997079383581877	163840	nan
1060096	8282	8918.190076589584	0.0	0.0	0.0	0.0	0.0	-0.17329678424209125	0.7313481269798798	48.29420677757263	0.0915702721413276	151.69570899963378	-0.0008709514886140824	165440	nan
1070080	8360	9003.576620578766	0.0	0.0	0.0	0.0	0.0	-0.1862510034603765	0.7337017825767184	51.38883876800537	0.07823747117737978	161.78222763061524	0.0005664576962590217	167040	nan
1080064	8438	9088.913520812988	0.0	0.0	0.0	0.0	0.0	-0.20464856395724929	0.736481682990326	54.28202623748779	0.09800067209883195	188.67634719848633	0.001220344388857484	168640	nan
1090048	8516	9174.471702337265	0.0	0.0	0.0	0.0	0.0	-0.19289823677251117	0.7400790221290663	58.98635766983032	0.07930491237525818	215.3095795440674	-0.0032012072671204804	170240	nan
1100032	8594	9259.0112118721	0.0	0.0	0.0	0.0	0.0	-0.16928845271479803	0.7439529939322235	60.86106447601318	0.09524350847425239	234.96356071472167	-0.0008252935484051704	171840	nan
1110016	8672	9343.638420820236	0.0	0.0	0.0	0.0	0.0	-0.17710716484341538	0.7475784868800951	60.62520497131348	0.09468267370009659	233.18262634277343	-0.0008089044690132142	173440	nan
1120000	8750	9418.231602430344	0.0	0.0	0.0	0.0	0.0	-0.19792901191447163	0.7500656752824961	57.21886933517456	0.11969739501368801	208.66150482177736	0.0015342390816658735	174720	nan
1130112	8829	9503.586089134216	0.0	0.0	0.0	0.0	0.0	-0.1739357854910777	0.7531909937463268	57.849099235534666	0.10457771033111425	213.34402290344238	0.001010008119046688	176320	nan
1140096	8907	9588.555204153061	0.0	0.0	0.0	0.0	0.0	-0.18296435314539122	0.7560766878774015	57.17319745254517	0.1034966731645434	206.54438163757325	-0.0015355683770030737	177920	nan
