steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
10000	100	145.72793841362	0.0	0.0	0.0	0.0	0.0	0.030421102443375647	-0.6957306905339161	-23.62886144116521	0.15172539303544907	4.4335526955127715	-0.8423419295810163
20000	200	290.34535455703735	0.0	0.0	0.0	0.0	0.0	0.03013294159124295	-0.7516694858622475	-27.192275929182767	0.09932906706770882	1.774602121114731	-0.1629325509443879
30000	300	434.55145049095154	0.0	0.0	0.0	0.0	0.0	0.029858778557206832	-0.7754061319347885	-40.05528921121359	0.24739724451686199	5.953517024517059	-2.6103241097927095
40000	400	578.3244071006775	0.0	0.0	0.0	0.0	0.0	0.029401544839716874	-0.7572501955482249	-27.35261707975343	0.09299582017412013	1.7930794525146485	-0.6801646311208606
50000	500	722.6652245521545	0.0	0.0	0.0	0.0	0.0	0.028732113855389447	-0.775397464661644	-29.791014211401343	0.10267467614633642	0.8602970181405545	-0.45697198435664177
60000	600	867.14781665802	0.0	0.0	0.0	0.0	0.0	0.027952240596915413	-0.805491462437452	-36.771253100574015	0.1717083634906303	1.8352652192115784	0.3045301127433777
70000	700	1009.7828528881073	0.0	0.0	0.0	0.0	0.0	0.027204768793596016	-0.8273618639047656	-46.69061927492917	0.3247674241104105	36.41188319265842	6.691517103910446
80000	800	1155.7496581077576	0.0	0.0	0.0	0.0	0.0	0.02657418463230133	-0.859736686104536	-38.19805551788211	0.06364670527123735	0.5570402230322361	-0.15867725556716322
