steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
10000	100	154.21808695793152	0.0	0.0	0.0	0.0	0.0	0.032825412013782904	-0.7005715261494072	-38.21883303070069	0.06950770472278237	103.71410823822022	1.4977558615803719
20000	200	293.3946144580841	0.0	0.0	0.0	0.0	0.0	0.025983179573160715	-0.9401125750393989	-56.38382524871826	0.005842728390111915	201.3297918701172	0.8750802066922188
30000	300	433.2546532154083	0.0	0.0	0.0	0.0	0.0	0.022496704036035597	-1.096760827449994	-63.4863402633667	0.0035608578127805687	224.74353240966798	0.7887166634202003
40000	400	572.8082633018494	0.0	0.0	0.0	0.0	0.0	0.020179382647769764	-1.2213964757967728	-73.27084149169922	0.000506648541651721	331.36534255981445	-1.1621119847893715
50000	500	712.5720717906952	0.0	0.0	0.0	0.0	0.0	0.018525296807862246	-1.3165194631810897	-75.33308330535888	0.000513424333035772	362.29569458007813	-0.9321585047245026
60000	600	852.7344346046448	0.0	0.0	0.0	0.0	0.0	0.01735155981503682	-1.3876032807349832	-76.622184425354	0.0005165368992233184	382.2059996032715	-0.8042949193716049
70000	700	991.7287886142731	0.0	0.0	0.0	0.0	0.0	0.016423020293533583	-1.4480373275124268	-79.64895539855956	0.0004996936917228397	368.26429733276365	0.5361708408594131
80000	800	1132.613222360611	0.0	0.0	0.0	0.0	0.0	0.015645167616009713	-1.5035541964318604	-82.76677225494385	0.00030406020914941934	452.79342498779295	-0.7886070567369461
