steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10112	79	81.85259318351746	0.0	0.0	0.0	0.0	0.0	-0.2547547881756327	-0.447599645704031	-19.476717552185058	0.483627382799983	25.599491949081422	-0.05018216462805867	1280	nan
20096	157	172.38489508628845	0.0	0.0	0.0	0.0	0.0	0.034271029147657825	-0.5321822149886025	-57.78315377807617	0.39001900051068517	30.878618392944336	-0.026488580238074065	2880	nan
30080	235	262.78618359565735	0.0	0.0	0.0	0.0	0.0	0.1317951194460038	-0.6474006612386022	-5.064455583721399	0.009500067928078351	16.202018322944642	-0.012291595460847021	4480	nan
40064	313	353.2261838912964	0.0	0.0	0.0	0.0	0.0	-0.03602168908267049	-0.4688270466500207	7.367833772607148	0.0006958887121609223	3.921514835357666	-0.0005778532661497593	6080	nan
50048	391	443.6509907245636	0.0	0.0	0.0	0.0	0.0	-0.4442030372964218	-0.25211144844070077	26.165825494766235	0.00042752436295779715	20.295403518676757	0.0038493929989635942	7680	nan
60032	469	534.368034362793	0.0	0.0	0.0	0.0	0.0	-0.9354614965696819	0.0365810323635052	53.83251000213623	0.0001926031054277928	91.48784866333008	0.0003353924863040447	9280	nan
70016	547	624.8922803401947	0.0	0.0	0.0	0.0	0.0	-1.4191397442761808	0.3822572732015568	88.67807664489746	0.00013622837824289036	252.00218116760254	-0.0027373903803527356	10880	nan
80000	625	715.1993634700775	0.0	0.0	0.0	0.0	0.0	-1.6927375634387136	0.7416073061907903	122.49499370574951	0.00032834205655193216	402.97233306884766	0.0060598811507225035	12480	nan
90112	704	806.0366637706757	0.0	0.0	0.0	0.0	0.0	-2.022540050426498	1.0800665136934682	143.02571578979493	0.0013753609729924392	631.2151565551758	-0.0038140160962939263	14080	nan
100096	782	886.4475154876709	0.0	0.0	0.0	0.0	0.0	-0.11764174683316378	1.424560602211083	270.13890493392944	0.2930080287286255	2990.352926025391	-0.03811650771647692	15360	nan
110080	860	976.1657447814941	0.0	0.0	0.0	0.0	0.0	-0.27066323632671263	1.632129552861992	190.61035381126405	0.27604054503934095	1276.1214770507813	-0.029890845883637666	16960	nan
120064	938	1065.8327674865723	0.0	0.0	0.0	0.0	0.0	-0.3739066724540899	1.7314005232705125	150.95993342208862	0.23219812868072767	1087.3578225708009	-0.01637625016272068	18560	nan
130048	1016	1155.2993111610413	0.0	0.0	0.0	0.0	0.0	-0.25100536384095906	1.823659700592832	140.78639278411865	0.26051695936141184	970.2906311035156	-0.02975055769085884	20160	nan
140032	1094	1244.8415441513062	0.0	0.0	0.0	0.0	0.0	-0.04869686342000932	1.8690210690941005	124.96435946655274	0.2626857387763448	846.6999627685547	-0.025666194334626198	21760	nan
150016	1172	1335.0007753372192	0.0	0.0	0.0	0.0	0.0	-0.1353802711853059	1.861695378253313	102.95755526924134	0.24398306485672946	511.1309013366699	-0.030495997862890364	23360	nan
160000	1250	1425.397519826889	0.0	0.0	0.0	0.0	0.0	-0.13790037729940377	1.8579901843212354	95.93381982803345	0.23680783564056038	505.15278869628906	-0.02724016424268484	24960	nan
170112	1329	1515.814041852951	0.0	0.0	0.0	0.0	0.0	-0.08798850453636987	1.8561730834105648	86.49319554519653	0.22683369520481939	420.4218630981445	-0.0247500217333436	26560	nan
180096	1407	1595.9175915718079	0.0	0.0	0.0	0.0	0.0	-0.11053043614776106	1.8444069997760757	88.20741178894043	0.21627265691714273	363.6894897460937	-0.02470846022479236	27840	nan
190080	1485	1685.9607155323029	0.0	0.0	0.0	0.0	0.0	-0.10814396712480812	1.8341746593056165	85.96495630264282	0.20873775946174283	431.04956832885745	-0.029121774472296236	29440	nan
200064	1563	1776.0060741901398	0.0	0.0	0.0	0.0	0.0	-0.1265536073698895	1.8322942960892141	89.99628248596191	0.21545303068994737	497.10632690429685	-0.026311057209968566	31040	nan
210048	1641	1865.5011484622955	0.0	0.0	0.0	0.0	0.0	-0.12791954673692818	1.8324590340329736	92.58459175872802	0.19928677441582113	448.48142532348635	-0.02472627643495798	32640	nan
