steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
200020	548	1838.3393425941467	0.0	0.0	0.0	0.0	0.0	35.8836069624424	0.3200221230830066	95.26129223823547	2.007632005214691
210240	576	1930.9967210292816	0.0	0.0	0.0	0.0	0.0	129.4399161300659	0.15565299699657226	247.25072209835054	-2.129311056137085
220095	603	2020.4049065113068	0.0	0.0	0.0	0.0	0.0	67.73909767150879	0.12320018496242119	23.03919528722763	-3.4945466221123933
230315	631	2113.230315685272	0.0	0.0	0.0	0.0	0.0	72.37255098724366	0.10324456885414839	192.59656265974044	-2.4279167008399964
240170	658	2202.885854244232	0.0	0.0	0.0	0.0	0.0	50.223215711593625	0.12669929829849713	145.48038968801498	-1.5534810581803322
250025	685	2292.6602218151093	0.0	0.0	0.0	0.0	0.0	64.39300050926208	0.08509171159773564	36.83853272438049	-4.720401179790497
260245	713	2385.152625322342	0.0	0.0	0.0	0.0	0.0	101.64286219024657	0.048572484714370756	197.8466037774086	-2.7418236923217774
270100	740	2474.751093864441	0.0	0.0	0.0	0.0	0.0	119.344665184021	0.012484278729688896	188.50762271642685	-2.1553791666030886
280320	768	2567.4863669872284	0.0	0.0	0.0	0.0	0.0	107.32202500152587	0.01205674780961683	269.18923518657687	0.17039016723632813
290175	795	2656.4867753982544	0.0	0.0	0.0	0.0	0.0	29.70606401503086	0.13988969557279007	124.93529398798943	2.332975678443909
300030	822	2745.617001771927	0.0	0.0	0.0	0.0	0.0	43.40353051280975	0.0693961571017054	111.53257010698319	0.27097396790981293
310250	850	2837.8376541137695	0.0	0.0	0.0	0.0	0.0	81.87579263687134	0.0076605423500663294	147.44782464265825	-1.8789046481251717
320105	877	2926.828864812851	0.0	0.0	0.0	0.0	0.0	70.47139779663085	0.013709971669737928	121.43879257678985	-0.7266830226778984
330325	905	3019.0800836086273	0.0	0.0	0.0	0.0	0.0	59.5289968123436	0.11881620400156401	153.89033190965654	10.985589587688446
340180	932	3108.090596437454	0.0	0.0	0.0	0.0	0.0	57.706618048667906	0.04709251011444054	18.499372237324714	-3.687884957194328
350035	959	3197.177850008011	0.0	0.0	0.0	0.0	0.0	30.521819722175596	0.23604553175441106	19.73095388174057	0.8257994623482228
360255	987	3288.897602081299	0.0	0.0	0.0	0.0	0.0	41.94049636298418	0.10850767324943536	98.7862844967842	-0.7667491682618857
370110	1014	3377.926174402237	0.0	0.0	0.0	0.0	0.0	41.39604341316223	0.13574703670967575	28.69885899543762	-1.9089977753162384
380330	1042	3469.9230983257294	0.0	0.0	0.0	0.0	0.0	81.3307182483673	0.05976962491831632	166.51677330970765	-1.2714709889888764
