steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss
340000	3400	7615.3532745838165	0.0	0.0	0.0	0.0	0.0	0.0009437248043195723	-6.686723446771502	-401.7435509212017	6.098125119301562e-15	717.181081161499	1.2861215305328368
350000	3500	7838.8115038871765	0.0	0.0	0.0	0.0	0.0	0.0009443963354988227	-6.889341442838311	-390.07381088662146	6.279703725098988e-15	1358.6653189086915	6.137135208845138
360000	3600	8062.019902706146	0.0	0.0	0.0	0.0	0.0	0.0009137748672492308	-7.1082340614944695	-488.5338011238575	1.2200321034422114e-14	514.3490006256103	-0.9063555717468261
370000	3700	8285.640300035477	0.0	0.0	0.0	0.0	0.0	0.0009314679739127314	-7.30591254927218	-479.37010561680796	1.2447285945845623e-18	547.4416299057007	7.542739822864532
380000	3800	8513.384031295776	0.0	0.0	0.0	0.0	0.0	0.0009396280126711644	-7.5070713673383	-618.7154612293243	7.766433601492011e-21	441.76804973602293	-14.892778383493424
390000	3900	8741.245573043823	0.0	0.0	0.0	0.0	0.0	0.0009424996055240626	-7.737255571484566	-517.7953159518241	3.3839120205140345e-13	177.39384798049926	-2.794326293468475
400000	4000	8968.887943983078	0.0	0.0	0.0	0.0	0.0	0.0009420268737485457	-7.86710076354444	-358.7717227304578	6.1880065150229795e-15	814.8798686981202	16.109851076602936
410000	4100	9195.497503757477	0.0	0.0	0.0	0.0	0.0	0.0009243761725156219	-7.922209848582745	-467.2437070004195	6.188760376418489e-15	84.41266320228577	0.2025674732029438
420000	4200	9421.742203235626	0.0	0.0	0.0	0.0	0.0	0.0009358414934722532	-8.07694831213355	-540.1800785140991	8.885090284329562e-17	263.42491333007814	9.471438197791576
430000	4300	9647.605787277222	0.0	0.0	0.0	0.0	0.0	0.0009443890842849214	-8.224741464659571	-557.5812866683007	6.104070608401697e-15	209.58414045333862	-7.977958831936121
440000	4400	9872.79437661171	0.0	0.0	0.0	0.0	0.0	0.000948347112393094	-8.317039128452539	-518.2508364242912	3.383877583766756e-13	261.07482412338254	-8.000059740245343
450000	4500	10098.109337568283	0.0	0.0	0.0	0.0	0.0	0.000919672287423964	-8.510457782059907	-500.1285640552044	6.706834695500368e-13	400.10815999984743	-7.462351561784744
460000	4600	10323.292005062103	0.0	0.0	0.0	0.0	0.0	0.0009203521723356971	-8.680767189115286	-460.2841195547581	6.645934762113793e-13	154.53969520568847	-2.4296826791763304
470000	4700	10547.954327344894	0.0	0.0	0.0	0.0	0.0	0.0009126734708079312	-8.812513148277999	-502.9136389825344	1.8415796613093265e-18	708.1239067840576	-28.905735244750975
480000	4800	10773.205945253372	0.0	0.0	0.0	0.0	0.0	0.0009398521091607108	-8.9651174338907	-566.109558095932	6.190007534167058e-15	582.4464510726929	-14.06116842508316
490000	4900	10996.162013530731	0.0	0.0	0.0	0.0	0.0	0.0009377706748709897	-9.08210653604567	-465.19974912309647	3.3230559823340723e-13	148.39659099578859	-5.576468378305435
500000	5000	11218.093420743942	0.0	0.0	0.0	0.0	0.0	0.0009411761095416295	-9.194363325342536	-498.6814781861305	3.323897648126628e-13	217.90579517364503	3.9209883505105974
510000	5100	11439.273024320602	0.0	0.0	0.0	0.0	0.0	0.0009287021090367489	-9.316709488362074	-590.7095808769465	3.3229962938454075e-13	1449.7756546020507	34.4967330789566
520000	5200	11662.257323503494	0.0	0.0	0.0	0.0	0.0	0.0009339926034172095	-9.444431402415038	-462.91333178341387	3.444990031951544e-13	563.6405030822754	-24.48732438981533
530000	5300	11885.208354234695	0.0	0.0	0.0	0.0	0.0	0.0009345641180862004	-9.505888146609069	-465.60409125435353	9.00640597335682e-17	221.6919897079468	-3.855886688232422
540000	5400	12107.48097038269	0.0	0.0	0.0	0.0	0.0	0.0009387628914682864	-9.582074922516941	-537.5590131154061	2.055099360224718e-19	1494.0255195617676	-34.174261779785155
550000	5500	12330.588729858398	0.0	0.0	0.0	0.0	0.0	0.0009481591792264226	-9.568717618077994	-641.9189164304734	9.260003308569917e-17	672.6276540374756	14.664931308627128
560000	5600	12554.458057880402	0.0	0.0	0.0	0.0	0.0	0.0009605700771589909	-9.614974991112948	-517.28516320467	3.3229972068627315e-13	376.867117767334	7.174645502567291
570000	5700	12779.47035241127	0.0	0.0	0.0	0.0	0.0	0.0009583223993486172	-9.805010980892927	-646.492895406723	3.384025683097367e-13	710.0996289825439	18.4992081451416
580000	5800	13004.384809970856	0.0	0.0	0.0	0.0	0.0	0.0009786407715346285	-9.893712375927716	-624.3346247711181	3.323903112426271e-13	284.3679776954651	6.403663500249386
590000	5900	13229.560163497925	0.0	0.0	0.0	0.0	0.0	0.0009893587266979012	-10.01795472221449	-405.61406368267535	6.646918233993556e-13	376.6530169868469	1.7809951078891755
600000	6000	13454.040793418884	0.0	0.0	0.0	0.0	0.0	0.000980307383246327	-10.133989742297679	-569.7724902830124	6.188581378953309e-15	255.91381233215333	-5.462805073261261
610000	6100	13678.720480203629	0.0	0.0	0.0	0.0	0.0	0.0009579326397815748	-10.234276819158346	-606.7978804371357	9.181030646459185e-17	331.68707401275634	2.9522263622283935
620000	6200	13903.0676612854	0.0	0.0	0.0	0.0	0.0	0.0009692316416585527	-10.316889874238521	-598.8014932661057	3.3840755268098705e-13	356.37708198547364	-9.424059652090072
630000	6300	14128.641344547272	0.0	0.0	0.0	0.0	0.0	0.000950971482994646	-10.413812305230648	-660.1814287166595	1.7126354219525509e-18	473.07312477111816	1.4502787399291992
640000	6400	14356.256615161896	0.0	0.0	0.0	0.0	0.0	0.0009498080555640627	-10.444089340675623	-661.1416546897888	6.1873073566075546e-15	514.3255577850342	0.08504427433013916
650000	6500	14582.116358995438	0.0	0.0	0.0	0.0	0.0	0.0009473367262398824	-10.496664926160127	-709.6503464164734	9.558016395910456e-17	399.4083402252197	6.041674803197384
660000	6600	14808.050058603287	0.0	0.0	0.0	0.0	0.0	0.0009389142023646855	-10.66754836403206	-606.1993847745657	3.3849479379224437e-13	1000.2515063476562	-19.133680791854857
670000	6700	15033.679239273071	0.0	0.0	0.0	0.0	0.0	0.0009484902747390151	-10.84860256491974	-590.7481560121477	3.111242420525815e-20	377.00200790405273	-8.039893522262574
680000	6800	15259.606736898422	0.0	0.0	0.0	0.0	0.0	0.0009215664383737021	-10.884845324728637	-603.9013400254249	3.3840655194601055e-13	985.1552096176148	23.834612925052642
690000	6900	15484.174332141876	0.0	0.0	0.0	0.0	0.0	0.0009162852812551137	-10.931904743690044	-525.3443975002766	6.18776964841762e-15	787.0682656860351	7.358260183334351
700000	7000	15707.551160812378	0.0	0.0	0.0	0.0	0.0	0.0008959681080177688	-10.746965998411179	-500.19880131816865	6.646169897207904e-13	486.2484898376465	-18.53392625808716
710000	7100	15931.241650819778	0.0	0.0	0.0	0.0	0.0	0.0008871662404471862	-10.640239767670632	-619.3749889035225	6.099400598194826e-15	201.89253801345825	0.25772785902023315
720000	7200	16157.998663663864	0.0	0.0	0.0	0.0	0.0	0.0008980286876667378	-10.688322758078575	-501.3863046867251	3.3849478532107025e-13	539.5018112564087	7.270108332633972
730000	7300	16383.331189155579	0.0	0.0	0.0	0.0	0.0	0.0008944030492511957	-10.668589672833681	-504.30391042749585	6.70712952364419e-13	161.35812656402587	-4.761012535095215
740000	7400	16606.658408880234	0.0	0.0	0.0	0.0	0.0	0.0009109448378058004	-10.672804450884462	-664.353194442749	3.3230759099516034e-13	533.120274810791	-5.968669540882111
750000	7500	16830.07320046425	0.0	0.0	0.0	0.0	0.0	0.000902773697676821	-10.709398260086775	-580.0948748056888	3.3840580377055713e-13	558.1218879699707	7.277966675758361
760000	7600	17054.60750746727	0.0	0.0	0.0	0.0	0.0	0.0009101683265998873	-10.79235065922141	-561.838938018322	3.323103802165416e-13	1294.0439864349364	28.035832529067992
770000	7700	17278.785004377365	0.0	0.0	0.0	0.0	0.0	0.0009097359118150053	-10.981768518805504	-663.9515888400077	1.5402222864479502e-18	424.27334957122804	-17.289974915981293
780000	7800	17501.73507142067	0.0	0.0	0.0	0.0	0.0	0.0009282287200385326	-10.903832774579525	-567.0244301635623	6.105189389197184e-15	408.7391550445557	-18.060299673080443
790000	7900	17722.07032108307	0.0	0.0	0.0	0.0	0.0	0.000917720754072434	-10.964488821208477	-667.9892968626023	1.2662229120301209e-18	412.8916514587402	-7.489588272571564
800000	8000	17944.674367904663	0.0	0.0	0.0	0.0	0.0	0.0009208603952956764	-11.035642016887666	-641.5353229370118	1.8279702919837545e-18	800.3916455841064	5.886783088445664
810000	8100	18166.67098546028	0.0	0.0	0.0	0.0	0.0	0.0009260059168864246	-11.015831066131591	-525.3458413968682	3.3840824309784676e-13	335.6577501296997	-10.1639755320549
820000	8200	18388.547111034393	0.0	0.0	0.0	0.0	0.0	0.0009232008080125525	-11.08615761590004	-673.577258341074	6.098308958741652e-15	225.47289108276368	-3.7036253160238264
830000	8300	18612.228333473206	0.0	0.0	0.0	0.0	0.0	0.0009241706340944801	-11.26862989872694	-587.7910303556919	6.098319608813427e-15	321.52499465942384	-8.309844131469726
840000	8400	18837.78010082245	0.0	0.0	0.0	0.0	0.0	0.0009149251145936432	-11.338576357424259	-568.0574217162132	3.445966236874732e-13	130.28009281158447	-4.191594055891037
850000	8500	19061.83828020096	0.0	0.0	0.0	0.0	0.0	0.0009043365874822484	-11.322450838029384	-504.2461246312857	3.3239670381991223e-13	266.81153282165525	7.952265225052834
860000	8600	19283.91904234886	0.0	0.0	0.0	0.0	0.0	0.000919901349931024	-11.321327343821526	-585.6594431660176	3.506920444537621e-13	344.8082502746582	-11.74009850382805
870000	8700	19506.639879226685	0.0	0.0	0.0	0.0	0.0	0.0009163346742425347	-11.369115741029383	-523.61475527668	8.882976351185911e-17	314.15160064697267	-14.896277978420258
880000	8800	19733.909945487976	0.0	0.0	0.0	0.0	0.0	0.0009136774359431001	-11.20408022363484	-599.8354890990257	8.993515032429696e-17	813.0685214996338	-23.864658429026605
890000	8900	19960.839565753937	0.0	0.0	0.0	0.0	0.0	0.0009175260060583241	-11.079155382111669	-646.6897929962278	6.103132150853355e-15	1245.0769956970214	-27.945535399913787
900000	9000	20187.03769683838	0.0	0.0	0.0	0.0	0.0	0.000901358471608546	-10.995037157490849	-663.8344312820435	6.098935658746534e-15	1405.9964982604981	32.87256093025208
910000	9100	20410.55361390114	0.0	0.0	0.0	0.0	0.0	0.000890472835161745	-10.942129373267292	-482.3000411656499	1.7292780062729674e-20	270.1640143585205	-1.0161520344018937
920000	9200	20636.402004480362	0.0	0.0	0.0	0.0	0.0	0.0008872894013611585	-10.79792871426046	-557.6059108090401	3.3239914947739754e-13	1214.1105865478517	11.910418863296508
930000	9300	20862.886987686157	0.0	0.0	0.0	0.0	0.0	0.0008971438611761187	-10.78274887740612	-637.7539745233059	6.102546585434181e-15	452.22785171508787	6.641704087257385
940000	9400	21089.09314274788	0.0	0.0	0.0	0.0	0.0	0.0008802481547218122	-10.657212630718947	-560.3908700941801	3.323966299835919e-13	685.2099327087402	19.751537811160087
950000	9500	21314.55501627922	0.0	0.0	0.0	0.0	0.0	0.0008696037296658688	-10.559018000394106	-396.3029043169022	6.769009385695642e-13	2553.4799536132814	-42.73288312911987
960000	9600	21541.467627763748	0.0	0.0	0.0	0.0	0.0	0.000891836240266457	-10.441836416110396	-683.7280917394161	3.323094489579396e-13	371.7714266204834	6.556321477890014
970000	9700	21765.36781859398	0.0	0.0	0.0	0.0	0.0	0.0008972846167789612	-10.325348987460137	-374.24933839142324	3.3239929597927747e-13	1058.5853662872314	-18.64795949161053
980000	9800	21990.13000893593	0.0	0.0	0.0	0.0	0.0	0.0008823449501405776	-10.160356930553913	-575.5781817865371	3.323106606768324e-13	2529.3665466308594	5.304582786560059
990000	9900	22214.161324977875	0.0	0.0	0.0	0.0	0.0	0.0008755098028386783	-10.115283298447729	-517.2060517382622	6.646188680962909e-13	1616.0085108947753	2.3469139385223388
1000000	10000	22439.939189195633	0.0	0.0	0.0	0.0	0.0	0.0008736059461780315	-9.902444547541439	-548.0385307598114	3.3249126879726754e-13	922.9699111938477	0.173726224899292
