steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
10000	10	109.45789694786072	0.0	0.0	0.0	0.0	0.0	-0.10657949056802317	-1.4273805721925619	-232.7113607711792	0.6321060603260994	337.31477600097656	17.368119888305664	1560	nan
20000	20	217.09563183784485	0.0	0.0	0.0	0.0	0.0	-0.320764201879967	-4.332104098171187	-836.3735904541015	0.6035742316693068	2312.4530432128904	42.658441638946535	3120	nan
30000	30	324.5281329154968	0.0	0.0	0.0	0.0	0.0	0.1251616444475949	-3.6644783012631637	-6.447540434122086	0.0022197279155516296	1.1830122303962707	-1.108583538532257	4680	nan
40000	40	432.4556269645691	0.0	0.0	0.0	0.0	0.0	0.042407662952318785	-2.764257191985962	2.6389950066953896	0.0017575377167158876	0.13794409267604352	-0.394193010032177	6240	nan
50000	50	542.5043270587921	0.0	0.0	0.0	0.0	0.0	0.0014171236989204772	-2.197266217412797	13.429813189461827	0.0017314947408813169	0.5728726452589035	-0.840766133069992	7800	nan
60000	60	652.0718154907227	0.0	0.0	0.0	0.0	0.0	-0.04887082028254372	-1.868528293169842	-142.8331569631621	0.63353687039949	516.7411093139649	30.393486881256102	9360	nan
70000	70	760.321923494339	0.0	0.0	0.0	0.0	0.0	-0.35078065311070533	-3.205669568076128	-1451.6884243164063	0.6409089989364147	6133.359194335938	70.8365064239502	10920	nan
80000	80	869.947527885437	0.0	0.0	0.0	0.0	0.0	-0.15069759677116962	-4.604321297307871	-43.86993846222758	0.0016007582199963509	200.32366874694824	-11.857468943595887	12500	nan
90000	90	977.5553040504456	0.0	0.0	0.0	0.0	0.0	0.017620978651924815	-4.055545629058291	12.452704444885255	0.00045729629860579736	26.097563762664794	-5.000040073394775	14060	nan
100000	100	1087.2691609859467	0.0	0.0	0.0	0.0	0.0	-0.07007710354379379	-3.608369518478494	29.217207053661348	0.000306406936249914	28.758686904907226	-5.276766200065612	15620	nan
110000	110	1197.5160355567932	0.0	0.0	0.0	0.0	0.0	-0.09900282583385706	-3.2114663389596787	49.39189678573609	0.00021466917675661535	64.64047271728515	-7.916766099929809	17180	nan
120000	120	1305.070395708084	0.0	0.0	0.0	0.0	0.0	-0.11795365188969299	-2.849755301969568	66.46775876998902	0.00031081294160321705	112.66334785461426	-10.428822956085206	18740	nan
130000	130	1416.3105731010437	0.0	0.0	0.0	0.0	0.0	-0.1324048719520215	-2.5578492430051556	139.41415598297118	0.0011882800788953318	6.822521606683731	-3.3654722380638122	20300	nan
140000	140	1526.885437488556	0.0	0.0	0.0	0.0	0.0	-0.41240933593137014	-3.118544113760232	-2223.845469070435	0.6408620268553495	13481.837138671875	59.03676460266113	21860	nan
150000	150	1635.3897440433502	0.0	0.0	0.0	0.0	0.0	-0.026541252491268097	-3.4329284216215603	-459.27182066345216	0.3457764518596232	2565.117978515625	6.320745286941528	23420	nan
160000	160	1745.3922049999237	0.0	0.0	0.0	0.0	0.0	-0.11787537842383608	-3.4122194198416547	108.24145469003916	0.004377010785974562	246.90076347351075	-1.2863780546188355	25000	nan
170000	170	1854.1798548698425	0.0	0.0	0.0	0.0	0.0	-0.14779173943400384	-3.276220768914558	169.16295808029176	0.001131392333540134	7.120149440765381	-2.826740114688873	26560	nan
180000	180	1963.2165834903717	0.0	0.0	0.0	0.0	0.0	-0.159087151135318	-3.1237977151256056	197.43898264873027	0.0005843693970200548	15.909266033172607	-4.154807498455048	28120	nan
190000	190	2071.6437017917633	0.0	0.0	0.0	0.0	0.0	-0.16875763618550263	-2.8266775498706846	227.51397635269166	0.00038592440760476163	30.502751293182374	-5.583871440887451	29680	nan
200000	200	2179.9811038970947	0.0	0.0	0.0	0.0	0.0	-0.17795822109468282	-1.5360990562755614	243.5691022796631	0.000356367391643289	73.01662574768066	-8.261463842391969	31240	nan
